,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
0,0,221,first,0,,,norm,shinv,
1,1,396,other,,1.0,3.0,norm,shinv,norm
2,2,738,other,,2.0,2.0,norm,shinv,norm
3,3,994,other,,3.0,1.0,norm,shinv,norm
4,4,1272,other,,4.0,0.0,norm,shinv,norm
5,5,1443,first,4,,,shinv,norm,norm
6,6,1789,first,0,,,norm,inv,shinv
7,7,2044,first,0,,,inv,shinv,norm
8,8,2310,other,,0.0,1.0,inv,shinv,inv
9,9,2484,other,,1.0,0.0,inv,shinv,inv
10,10,2799,first,2,,,shinv,inv,inv
11,11,2971,first,0,,,inv,norm,shinv
12,12,3317,other,,0.0,1.0,inv,norm,inv
13,13,3494,other,,1.0,0.0,inv,norm,inv
14,14,3827,first,2,,,norm,inv,inv
15,15,4004,first,0,,,inv,norm,norm
16,16,4350,other,,0.0,2.0,inv,norm,inv
17,17,4527,other,,1.0,1.0,inv,norm,inv
18,18,4859,other,,2.0,0.0,inv,norm,inv
19,19,5036,first,3,,,norm,shinv,inv
20,20,5385,first,0,,,shinv,inv,norm
21,21,5562,other,,0.0,6.0,inv,shinv,shinv
22,22,5926,other,,1.0,5.0,inv,shinv,inv
23,23,6102,other,,2.0,4.0,inv,shinv,inv
24,24,6450,other,,3.0,3.0,inv,shinv,inv
25,25,6623,other,,4.0,2.0,inv,shinv,inv
26,26,6937,other,,5.0,1.0,inv,shinv,inv
27,27,7112,other,,6.0,0.0,inv,shinv,inv
28,28,7466,first,7,,,shinv,inv,inv
29,29,7638,other,,0.0,0.0,shinv,inv,shinv
30,30,7965,first,1,,,inv,shinv,shinv
31,31,8144,other,,0.0,0.0,inv,shinv,inv
32,32,8465,first,1,,,shinv,inv,inv
33,33,8633,other,,0.0,0.0,shinv,inv,shinv
34,34,8950,first,1,,,inv,shinv,shinv
35,35,9462,other,,0.0,5.0,inv,shinv,inv
36,36,9638,other,,1.0,4.0,inv,shinv,inv
37,37,9951,other,,2.0,3.0,inv,shinv,inv
38,38,10131,other,,3.0,2.0,inv,shinv,inv
39,39,10430,other,,4.0,1.0,inv,shinv,inv
40,40,10596,other,,5.0,0.0,inv,shinv,inv
41,41,10958,first,6,,,shinv,inv,inv
42,42,11131,other,,0.0,0.0,shinv,inv,shinv
43,43,11499,first,1,,,inv,shinv,shinv
44,44,11676,other,,0.0,0.0,inv,shinv,inv
45,45,11983,first,1,,,shinv,inv,inv
46,46,12154,other,,0.0,1.0,shinv,inv,shinv
47,47,12504,other,,1.0,0.0,shinv,inv,shinv
48,48,12683,first,2,,,inv,norm,shinv
