,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
123,123,27062,other,,1.0,0.0,shinv,norm,shinv
124,124,27765,first,2,,,norm,shinv,shinv
125,125,27870,other,,0.0,1.0,norm,shinv,norm
126,126,27971,other,,1.0,0.0,norm,shinv,norm
127,127,28660,first,2,,,shinv,norm,norm
128,128,28848,first,0,,,norm,inv,shinv
129,129,28950,other,,0.0,2.0,norm,inv,norm
130,130,29052,other,,1.0,1.0,norm,inv,norm
131,131,29654,other,,2.0,0.0,norm,inv,norm
132,132,29771,first,3,,,inv,norm,norm
133,133,29880,other,,0.0,6.0,inv,norm,inv
134,134,29986,other,,1.0,5.0,inv,norm,inv
135,135,31547,other,,2.0,4.0,inv,norm,inv
136,136,31654,other,,3.0,3.0,inv,norm,inv
137,137,31759,other,,4.0,2.0,inv,norm,inv
138,138,31872,other,,5.0,1.0,inv,norm,inv
139,139,31998,other,,6.0,0.0,inv,norm,inv
140,140,33393,first,7,,,norm,inv,inv
141,141,33504,first,0,,,inv,norm,norm
142,142,33605,other,,0.0,1.0,inv,norm,inv
143,143,33815,other,,1.0,0.0,inv,norm,inv
144,144,34427,first,2,,,norm,shinv,inv
145,145,34543,other,,0.0,0.0,norm,shinv,norm
146,146,34647,first,1,,,shinv,shinv,norm
147,147,35055,other,,0.0,8.0,shinv,shinv,shinv
148,148,35164,other,,1.0,7.0,shinv,shinv,shinv
149,149,35277,other,,2.0,6.0,shinv,shinv,shinv
150,150,35378,other,,3.0,5.0,shinv,shinv,shinv
151,151,35486,other,,4.0,4.0,shinv,shinv,shinv
152,152,36004,other,,5.0,3.0,shinv,shinv,shinv
153,153,36193,other,,6.0,2.0,shinv,shinv,shinv
154,154,36298,other,,7.0,1.0,shinv,shinv,shinv
155,155,36756,other,,8.0,0.0,shinv,shinv,shinv
156,156,36941,first,9,,,shinv,inv,shinv
157,157,37122,other,,0.0,0.0,shinv,inv,shinv
158,158,37805,first,1,,,inv,shinv,shinv
159,159,37987,first,0,,,shinv,inv,inv
160,160,38185,first,0,,,inv,shinv,shinv
161,161,38611,other,,0.0,6.0,inv,shinv,inv
162,162,38724,other,,1.0,5.0,inv,shinv,inv
163,163,38912,other,,2.0,4.0,inv,shinv,inv
164,164,39370,other,,3.0,3.0,inv,shinv,inv
165,165,39475,other,,4.0,2.0,inv,shinv,inv
166,166,39576,other,,5.0,1.0,inv,shinv,inv
167,167,39681,other,,6.0,0.0,inv,shinv,inv
168,168,40237,first,7,,,shinv,inv,inv
169,169,40342,other,,0.0,1.0,shinv,inv,shinv
170,170,40529,other,,1.0,0.0,shinv,inv,shinv
171,171,41228,first,2,,,inv,norm,shinv
172,172,41411,other,,0.0,8.0,inv,norm,inv
173,173,42041,other,,1.0,7.0,inv,norm,inv
174,174,42240,other,,2.0,6.0,inv,norm,inv
175,175,42342,other,,3.0,5.0,inv,norm,inv
176,176,42935,other,,4.0,4.0,inv,norm,inv
177,177,43041,other,,5.0,3.0,inv,norm,inv
178,178,43144,other,,6.0,2.0,inv,norm,inv
179,179,43251,other,,7.0,1.0,inv,norm,inv
180,180,43728,other,,8.0,0.0,inv,norm,inv
181,181,43910,first,9,,,norm,inv,inv
182,182,44545,first,0,,,inv,norm,norm
183,183,44649,other,,0.0,1.0,inv,norm,inv
184,184,44751,other,,1.0,0.0,inv,norm,inv
185,185,44949,first,2,,,norm,shinv,inv
186,186,45064,other,,0.0,0.0,norm,shinv,norm
187,187,46921,first,1,,,shinv,norm,norm
188,188,47035,other,,0.0,3.0,norm,inv,shinv
189,189,47144,other,,1.0,2.0,inv,shinv,norm
190,190,47249,other,,2.0,1.0,inv,shinv,inv
191,191,47366,other,,3.0,0.0,inv,shinv,inv
192,192,48345,first,4,,,shinv,inv,inv
193,193,48457,other,,0.0,0.0,inv,norm,shinv
194,194,48573,first,1,,,norm,inv,inv
195,195,48719,other,,0.0,0.0,norm,inv,norm
196,196,48825,first,1,,,inv,norm,norm
197,197,49546,other,,0.0,1.0,inv,norm,inv
198,198,49655,other,,1.0,0.0,inv,norm,inv
199,199,49798,first,2,,,norm,shinv,inv
200,200,49903,other,,0.0,0.0,norm,shinv,norm
201,201,50010,first,1,,,shinv,shinv,norm
202,202,50902,other,,0.0,3.0,shinv,shinv,shinv
203,203,51011,other,,1.0,2.0,shinv,shinv,shinv
204,204,51113,other,,2.0,1.0,shinv,shinv,shinv
205,205,51288,other,,3.0,0.0,shinv,shinv,shinv
206,206,52287,first,4,,,shinv,inv,shinv
207,207,52392,other,,0.0,2.0,shinv,inv,shinv
208,208,52499,other,,1.0,1.0,shinv,inv,shinv
209,209,52611,other,,2.0,0.0,shinv,inv,shinv
210,210,53191,first,3,,,inv,shinv,shinv
211,211,53311,other,,0.0,12.0,inv,shinv,inv
212,212,53423,other,,1.0,11.0,inv,shinv,inv
213,213,53541,other,,2.0,10.0,inv,shinv,inv
214,214,53813,other,,3.0,9.0,inv,shinv,inv
215,215,54408,other,,4.0,8.0,inv,shinv,inv
216,216,54519,other,,5.0,7.0,inv,shinv,inv
217,217,54631,other,,6.0,6.0,inv,shinv,inv
218,218,54759,other,,7.0,5.0,inv,shinv,inv
219,219,55448,other,,8.0,4.0,inv,shinv,inv
220,220,55560,other,,9.0,3.0,inv,shinv,inv
221,221,55695,other,,10.0,2.0,inv,shinv,inv
222,222,55828,other,,11.0,1.0,inv,shinv,inv
223,223,55947,other,,12.0,0.0,inv,shinv,inv
224,224,56496,first,13,,,shinv,inv,inv
225,225,56615,first,0,,,inv,shinv,shinv
226,226,56727,other,,0.0,2.0,inv,shinv,inv
227,227,56852,other,,1.0,1.0,inv,shinv,inv
228,228,56988,other,,2.0,0.0,inv,shinv,inv
229,229,58098,first,3,,,shinv,inv,inv
230,230,58217,other,,0.0,0.0,inv,norm,shinv
231,231,58327,first,1,,,norm,inv,inv
232,232,58449,other,,0.0,0.0,norm,inv,norm
233,233,58555,first,1,,,inv,norm,norm
234,234,59540,first,0,,,norm,shinv,inv
235,235,59657,first,0,,,shinv,inv,norm
236,236,59765,other,,0.0,1.0,shinv,inv,shinv
237,237,59875,other,,1.0,0.0,shinv,inv,shinv
238,238,60457,first,2,,,inv,shinv,shinv
239,239,60622,other,,0.0,1.0,shinv,norm,inv
240,240,60743,other,,1.0,0.0,shinv,norm,shinv
241,241,61369,first,2,,,norm,shinv,shinv
242,242,61487,other,,0.0,6.0,norm,shinv,norm
243,243,61604,other,,1.0,5.0,norm,shinv,norm
244,244,61714,other,,2.0,4.0,norm,shinv,norm
245,245,61816,other,,3.0,3.0,norm,shinv,norm
246,246,61926,other,,4.0,2.0,norm,shinv,norm
247,247,62033,other,,5.0,1.0,norm,shinv,norm
248,248,62147,other,,6.0,0.0,norm,shinv,norm
249,249,62270,first,7,,,shinv,norm,norm
250,250,63016,first,0,,,norm,inv,shinv
251,251,63117,other,,0.0,2.0,norm,inv,norm
252,252,63224,other,,1.0,1.0,norm,inv,norm
253,253,63435,other,,2.0,0.0,norm,inv,norm
254,254,63548,first,3,,,inv,norm,norm
255,255,63664,other,,0.0,11.0,inv,norm,inv
256,256,63767,other,,1.0,10.0,inv,norm,inv
257,257,63889,other,,2.0,9.0,inv,norm,inv
258,258,64986,other,,3.0,8.0,inv,norm,inv
259,259,65092,other,,4.0,7.0,inv,norm,inv
260,260,65196,other,,5.0,6.0,inv,norm,inv
261,261,65301,other,,6.0,5.0,inv,norm,inv
262,262,65406,other,,7.0,4.0,inv,norm,inv
263,263,65747,other,,8.0,3.0,inv,norm,inv
264,264,65854,other,,9.0,2.0,inv,norm,inv
265,265,65955,other,,10.0,1.0,inv,norm,inv
266,266,66149,other,,11.0,0.0,inv,norm,inv
267,267,66711,first,12,,,norm,inv,inv
268,268,66821,other,,0.0,2.0,norm,inv,norm
269,269,66934,other,,1.0,1.0,norm,inv,norm
270,270,67046,other,,2.0,0.0,norm,inv,norm
271,271,67912,first,3,,,inv,norm,norm
272,272,68110,other,,0.0,1.0,norm,shinv,inv
273,273,68217,other,,1.0,0.0,norm,shinv,norm
274,274,69229,first,2,,,shinv,norm,norm
275,275,69426,first,0,,,norm,inv,shinv
276,276,69527,other,,0.0,0.0,inv,inv,norm
277,277,70562,first,1,,,inv,norm,inv
278,278,70671,other,,0.0,4.0,norm,shinv,inv
279,279,70783,other,,1.0,3.0,norm,shinv,norm
280,280,70938,other,,2.0,2.0,norm,shinv,norm
281,281,71472,other,,3.0,1.0,norm,shinv,norm
282,282,71578,other,,4.0,0.0,norm,shinv,norm
283,283,71683,first,5,,,shinv,norm,norm
284,284,71968,first,0,,,norm,inv,shinv
285,285,72079,other,,0.0,1.0,norm,inv,norm
286,286,72190,other,,1.0,0.0,norm,inv,norm
287,287,72359,first,2,,,inv,norm,norm
288,288,72539,other,,0.0,9.0,inv,norm,inv
289,289,72660,other,,1.0,8.0,inv,norm,inv
290,290,72780,other,,2.0,7.0,inv,norm,inv
291,291,73035,other,,3.0,6.0,inv,norm,inv
292,292,73139,other,,4.0,5.0,inv,norm,inv
293,293,73249,other,,5.0,4.0,inv,norm,inv
294,294,73418,other,,6.0,3.0,inv,norm,inv
295,295,73780,other,,7.0,2.0,inv,norm,inv
296,296,73906,other,,8.0,1.0,inv,norm,inv
297,297,74019,other,,9.0,0.0,inv,norm,inv
298,298,75010,first,10,,,norm,inv,inv
299,299,75113,other,,0.0,1.0,inv,norm,norm
300,300,75217,other,,1.0,0.0,inv,norm,inv
301,301,75983,first,2,,,norm,shinv,inv
302,302,76183,other,,0.0,,shinv,inv,norm
