,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
105,105,25234,other,,0.0,3.0,shinv,norm,shinv
106,106,25371,other,,1.0,2.0,shinv,norm,shinv
107,107,25634,other,,2.0,1.0,shinv,norm,shinv
108,108,25765,other,,3.0,0.0,shinv,norm,shinv
109,109,26038,first,4,,,norm,shinv,shinv
110,110,26178,other,,0.0,3.0,norm,shinv,norm
111,111,26444,other,,1.0,2.0,norm,shinv,norm
112,112,26578,other,,2.0,1.0,norm,shinv,norm
113,113,26837,other,,3.0,0.0,norm,shinv,norm
114,114,26974,first,4,,,shinv,norm,norm
115,115,27238,first,0,,,norm,inv,shinv
116,116,27371,other,,0.0,4.0,norm,inv,norm
117,117,27615,other,,1.0,3.0,norm,inv,norm
118,118,27752,other,,2.0,2.0,norm,inv,norm
119,119,27993,other,,3.0,1.0,norm,inv,norm
120,120,28126,other,,4.0,0.0,norm,inv,norm
121,121,28363,first,5,,,inv,norm,norm
122,122,28510,other,,0.0,13.0,inv,norm,inv
123,123,28732,other,,1.0,12.0,inv,norm,inv
124,124,28871,other,,2.0,11.0,inv,norm,inv
125,125,29197,other,,3.0,10.0,inv,norm,inv
126,126,29371,other,,4.0,9.0,inv,norm,inv
127,127,29708,other,,5.0,8.0,inv,norm,inv
128,128,29879,other,,6.0,7.0,inv,norm,inv
129,129,30228,other,,7.0,6.0,inv,norm,inv
130,130,30404,other,,8.0,5.0,inv,norm,inv
131,131,30582,other,,9.0,4.0,inv,norm,inv
132,132,30836,other,,10.0,3.0,inv,norm,inv
133,133,31003,other,,11.0,2.0,inv,norm,inv
134,134,31323,other,,12.0,1.0,inv,norm,inv
135,135,31486,other,,13.0,0.0,inv,norm,inv
136,136,31802,first,14,,,norm,inv,inv
137,137,31956,first,0,,,inv,norm,norm
138,138,32260,other,,0.0,2.0,inv,norm,inv
139,139,32417,other,,1.0,1.0,inv,norm,inv
140,140,32714,other,,2.0,0.0,inv,norm,inv
141,141,32862,first,3,,,norm,shinv,inv
142,142,33155,first,0,,,shinv,shinv,norm
143,143,33300,other,,0.0,9.0,shinv,shinv,shinv
144,144,33604,other,,1.0,8.0,shinv,shinv,shinv
145,145,33746,other,,2.0,7.0,shinv,shinv,shinv
146,146,34036,other,,3.0,6.0,shinv,shinv,shinv
147,147,34177,other,,4.0,5.0,shinv,shinv,shinv
148,148,34466,other,,5.0,4.0,shinv,shinv,shinv
149,149,34606,other,,6.0,3.0,shinv,shinv,shinv
150,150,34892,other,,7.0,2.0,shinv,shinv,shinv
151,151,35038,other,,8.0,1.0,shinv,shinv,shinv
152,152,35312,other,,9.0,0.0,shinv,shinv,shinv
153,153,35459,first,10,,,shinv,inv,shinv
154,154,35746,other,,0.0,0.0,shinv,inv,shinv
155,155,35915,first,1,,,inv,shinv,shinv
156,156,36250,other,,0.0,0.0,inv,shinv,inv
157,157,36399,first,1,,,shinv,inv,inv
158,158,36691,first,0,,,inv,shinv,shinv
159,159,36834,other,,0.0,8.0,inv,shinv,inv
160,160,37147,other,,1.0,7.0,inv,shinv,inv
161,161,37298,other,,2.0,6.0,inv,shinv,inv
162,162,37599,other,,3.0,5.0,inv,shinv,inv
163,163,37750,other,,4.0,4.0,inv,shinv,inv
164,164,38045,other,,5.0,3.0,inv,shinv,inv
165,165,38193,other,,6.0,2.0,inv,shinv,inv
166,166,38480,other,,7.0,1.0,inv,shinv,inv
167,167,38623,other,,8.0,0.0,inv,shinv,inv
168,168,38908,first,9,,,shinv,inv,inv
169,169,39051,other,,0.0,0.0,shinv,inv,shinv
170,170,39326,first,1,,,inv,norm,shinv
171,171,39468,other,,0.0,11.0,inv,norm,inv
172,172,39752,other,,1.0,10.0,inv,norm,inv
173,173,39911,other,,2.0,9.0,inv,norm,inv
174,174,40228,other,,3.0,8.0,inv,norm,inv
175,175,40384,other,,4.0,7.0,inv,norm,inv
176,176,40686,other,,5.0,6.0,inv,norm,inv
177,177,40840,other,,6.0,5.0,inv,norm,inv
178,178,41128,other,,7.0,4.0,inv,norm,inv
179,179,41277,other,,8.0,3.0,inv,norm,inv
180,180,41581,other,,9.0,2.0,inv,norm,inv
181,181,41736,other,,10.0,1.0,inv,norm,inv
182,182,42041,other,,11.0,0.0,inv,norm,inv
183,183,42261,first,12,,,norm,inv,inv
184,184,42593,other,,0.0,1.0,norm,inv,norm
185,185,42765,other,,1.0,0.0,norm,inv,norm
186,186,43066,first,2,,,inv,norm,norm
187,187,43217,other,,0.0,0.0,inv,norm,inv
188,188,43475,first,1,,,norm,shinv,inv
189,189,43635,other,,0.0,3.0,norm,shinv,norm
190,190,44000,other,,1.0,2.0,norm,shinv,norm
191,191,44157,other,,2.0,1.0,norm,shinv,norm
192,192,44484,other,,3.0,0.0,norm,shinv,norm
193,193,44648,first,4,,,shinv,norm,norm
194,194,44958,first,0,,,norm,inv,shinv
195,195,45121,other,,0.0,0.0,norm,inv,norm
196,196,45392,first,1,,,inv,shinv,norm
197,197,45550,other,,0.0,1.0,inv,shinv,inv
198,198,45839,other,,1.0,0.0,inv,shinv,inv
199,199,45983,first,2,,,shinv,inv,inv
200,200,46201,other,,0.0,0.0,shinv,inv,shinv
201,201,46353,first,1,,,inv,norm,shinv
202,202,46630,other,,0.0,1.0,inv,norm,inv
203,203,46768,other,,1.0,0.0,inv,norm,inv
204,204,47060,first,2,,,norm,inv,inv
205,205,47195,other,,0.0,0.0,norm,inv,norm
206,206,47508,first,1,,,inv,norm,norm
207,207,47649,other,,0.0,2.0,inv,norm,inv
208,208,47928,other,,1.0,1.0,inv,norm,inv
209,209,48061,other,,2.0,0.0,inv,norm,inv
210,210,48335,first,3,,,norm,shinv,inv
211,211,48481,first,0,,,shinv,shinv,norm
212,212,48752,other,,0.0,9.0,shinv,shinv,shinv
213,213,48889,other,,1.0,8.0,shinv,shinv,shinv
214,214,49148,other,,2.0,7.0,shinv,shinv,shinv
215,215,49285,other,,3.0,6.0,shinv,shinv,shinv
216,216,49596,other,,4.0,5.0,shinv,shinv,shinv
217,217,49759,other,,5.0,4.0,shinv,shinv,shinv
218,218,50047,other,,6.0,3.0,shinv,shinv,shinv
219,219,50195,other,,7.0,2.0,shinv,shinv,shinv
220,220,50511,other,,8.0,1.0,shinv,shinv,shinv
221,221,50657,other,,9.0,0.0,shinv,shinv,shinv
222,222,50904,first,10,,,shinv,inv,shinv
223,223,51047,other,,0.0,0.0,shinv,inv,shinv
224,224,51286,first,1,,,inv,shinv,shinv
225,225,51427,other,,0.0,15.0,inv,shinv,inv
226,226,51800,other,,1.0,14.0,inv,shinv,inv
227,227,51939,other,,2.0,13.0,inv,shinv,inv
228,228,52133,other,,3.0,12.0,inv,shinv,inv
229,229,52275,other,,4.0,11.0,inv,shinv,inv
230,230,52529,other,,5.0,10.0,inv,shinv,inv
231,231,52677,other,,6.0,9.0,inv,shinv,inv
232,232,52904,other,,7.0,8.0,inv,shinv,inv
233,233,53041,other,,8.0,7.0,inv,shinv,inv
234,234,53335,other,,9.0,6.0,inv,shinv,inv
235,235,53492,other,,10.0,5.0,inv,shinv,inv
236,236,53765,other,,11.0,4.0,inv,shinv,inv
237,237,53902,other,,12.0,3.0,inv,shinv,inv
238,238,54191,other,,13.0,2.0,inv,shinv,inv
239,239,54338,other,,14.0,1.0,inv,shinv,inv
240,240,54509,other,,15.0,0.0,inv,shinv,inv
241,241,54647,first,16,,,shinv,inv,inv
242,242,55009,other,,0.0,0.0,shinv,inv,shinv
243,243,55169,first,1,,,inv,shinv,shinv
244,244,55459,other,,0.0,0.0,inv,shinv,inv
245,245,55621,first,1,,,shinv,inv,inv
246,246,55914,other,,0.0,1.0,shinv,inv,shinv
247,247,56072,other,,1.0,0.0,shinv,inv,shinv
248,248,56320,first,2,,,inv,norm,shinv
249,249,56471,other,,0.0,0.0,inv,norm,inv
250,250,56753,first,1,,,norm,inv,inv
251,251,56893,other,,0.0,0.0,norm,inv,norm
252,252,57173,first,1,,,inv,norm,norm
253,253,57307,other,,0.0,2.0,inv,norm,inv
254,254,57617,other,,1.0,1.0,inv,norm,inv
255,255,57752,other,,2.0,0.0,inv,norm,inv
256,256,58033,first,3,,,norm,shinv,inv
257,257,58168,first,0,,,shinv,inv,norm
258,258,58441,first,0,,,inv,shinv,shinv
259,259,58575,other,,0.0,0.0,inv,shinv,inv
260,260,58817,first,1,,,shinv,norm,inv
261,261,58941,other,,0.0,4.0,shinv,norm,shinv
262,262,59143,other,,1.0,3.0,shinv,norm,shinv
263,263,59268,other,,2.0,2.0,shinv,norm,shinv
264,264,59502,other,,3.0,1.0,shinv,norm,shinv
265,265,59635,other,,4.0,0.0,shinv,norm,shinv
266,266,59924,first,5,,,norm,shinv,shinv
267,267,60057,other,,0.0,2.0,norm,shinv,norm
268,268,60334,other,,1.0,1.0,norm,shinv,norm
269,269,60465,other,,2.0,0.0,norm,shinv,norm
270,270,60726,first,3,,,shinv,norm,norm
271,271,60853,other,,0.0,0.0,shinv,norm,shinv
272,272,61080,first,1,,,norm,inv,shinv
273,273,61207,other,,0.0,3.0,norm,inv,norm
274,274,61415,other,,1.0,2.0,norm,inv,norm
275,275,61549,other,,2.0,1.0,norm,inv,norm
276,276,61833,other,,3.0,0.0,norm,inv,norm
277,277,61961,first,4,,,inv,norm,norm
278,278,62215,other,,0.0,13.0,inv,norm,inv
279,279,62339,other,,1.0,12.0,inv,norm,inv
280,280,62613,other,,2.0,11.0,inv,norm,inv
281,281,62747,other,,3.0,10.0,inv,norm,inv
282,282,63015,other,,4.0,9.0,inv,norm,inv
283,283,63138,other,,5.0,8.0,inv,norm,inv
284,284,63403,other,,6.0,7.0,inv,norm,inv
285,285,63532,other,,7.0,6.0,inv,norm,inv
286,286,63814,other,,8.0,5.0,inv,norm,inv
287,287,63942,other,,9.0,4.0,inv,norm,inv
288,288,64218,other,,10.0,3.0,inv,norm,inv
289,289,64347,other,,11.0,2.0,inv,norm,inv
290,290,64629,other,,12.0,1.0,inv,norm,inv
291,291,64757,other,,13.0,0.0,inv,norm,inv
292,292,65117,first,14,,,norm,inv,inv
293,293,65238,other,,0.0,1.0,norm,inv,norm
294,294,65513,other,,1.0,0.0,norm,inv,norm
295,295,65632,first,2,,,inv,norm,norm
296,296,65883,first,0,,,norm,shinv,inv
297,297,66004,other,,0.0,5.0,norm,shinv,norm
298,298,66255,other,,1.0,4.0,norm,shinv,norm
299,299,66374,other,,2.0,3.0,norm,shinv,norm
300,300,66575,other,,3.0,2.0,norm,shinv,norm
301,301,66695,other,,4.0,1.0,norm,shinv,norm
302,302,66963,other,,5.0,0.0,norm,shinv,norm
303,303,67093,first,6,,,shinv,norm,norm
304,304,67372,first,0,,,norm,inv,shinv
305,305,67490,other,,0.0,0.0,norm,inv,norm
306,306,67760,first,1,,,inv,inv,norm
307,307,67884,other,,0.0,3.0,inv,inv,inv
308,308,68156,other,,1.0,2.0,inv,inv,inv
309,309,68275,other,,2.0,1.0,inv,inv,inv
310,310,68552,other,,3.0,0.0,inv,inv,inv
311,311,68670,first,4,,,inv,norm,inv
312,312,68973,first,0,,,norm,shinv,inv
313,313,69092,other,,0.0,6.0,norm,shinv,norm
314,314,69351,other,,1.0,5.0,norm,shinv,norm
315,315,69475,other,,2.0,4.0,norm,shinv,norm
316,316,69683,other,,3.0,3.0,norm,shinv,norm
317,317,69802,other,,4.0,2.0,norm,shinv,norm
318,318,70015,other,,5.0,1.0,norm,shinv,norm
319,319,70131,other,,6.0,0.0,norm,shinv,norm
320,320,70455,first,7,,,shinv,norm,norm
321,321,70570,other,,0.0,0.0,norm,inv,shinv
322,322,70821,first,1,,,inv,norm,norm
323,323,70944,other,,0.0,7.0,inv,norm,inv
324,324,71268,other,,1.0,6.0,inv,norm,inv
325,325,71405,other,,2.0,5.0,inv,norm,inv
326,326,71695,other,,3.0,4.0,inv,norm,inv
327,327,71832,other,,4.0,3.0,inv,norm,inv
328,328,72067,other,,5.0,2.0,inv,norm,inv
329,329,72198,other,,6.0,1.0,inv,norm,inv
330,330,72453,other,,7.0,0.0,inv,norm,inv
331,331,72588,first,8,,,norm,inv,inv
332,332,72825,other,,0.0,0.0,norm,inv,norm
333,333,72966,first,1,,,inv,norm,norm
334,334,73270,other,,0.0,2.0,inv,norm,inv
335,335,73410,other,,1.0,1.0,inv,norm,inv
336,336,73686,other,,2.0,0.0,inv,norm,inv
337,337,73817,first,3,,,norm,shinv,inv
338,338,74092,first,0,,,shinv,inv,norm
339,339,74220,other,,0.0,0.0,shinv,inv,shinv
340,340,74475,first,1,,,inv,shinv,shinv
341,341,74609,other,,0.0,,shinv,norm,inv
342,342,74888,other,,1.0,,shinv,norm,shinv
343,343,75022,other,,2.0,,shinv,norm,shinv
344,344,75239,other,,3.0,,shinv,norm,shinv
345,345,75373,other,,4.0,,shinv,norm,shinv
346,346,75637,other,,5.0,,norm,,shinv
347,347,75758,other,,6.0,,norm,,norm
348,348,76076,other,,7.0,,norm,,norm
349,349,76210,other,,8.0,,norm,,norm
350,350,76489,other,,9.0,,norm,,norm
351,351,76612,other,,10.0,,norm,,norm
