,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
0,0,167,first,0,,,norm,shinv,
1,1,459,other,,1.0,5.0,norm,shinv,norm
2,2,561,other,,2.0,4.0,norm,shinv,norm
3,3,671,other,,3.0,3.0,norm,shinv,norm
4,4,784,other,,4.0,2.0,norm,shinv,norm
5,5,1141,other,,5.0,1.0,norm,shinv,norm
6,6,1246,other,,6.0,0.0,norm,shinv,norm
7,7,1365,first,6,,,shinv,norm,norm
8,8,1481,other,,0.0,0.0,shinv,norm,shinv
9,9,1777,first,1,,,norm,inv,shinv
10,10,2021,other,,0.0,2.0,norm,inv,norm
11,11,2132,other,,1.0,1.0,norm,inv,norm
12,12,2461,other,,2.0,0.0,norm,inv,norm
13,13,2577,first,3,,,inv,norm,norm
14,14,2690,other,,0.0,1.0,inv,norm,inv
15,15,2812,other,,1.0,0.0,inv,norm,inv
16,16,3186,first,2,,,norm,shinv,inv
17,17,3295,other,,0.0,5.0,norm,shinv,norm
18,18,3406,other,,1.0,4.0,norm,shinv,norm
19,19,3521,other,,2.0,3.0,norm,shinv,norm
20,20,3871,other,,3.0,2.0,norm,shinv,norm
21,21,3977,other,,4.0,1.0,norm,shinv,norm
22,22,4087,other,,5.0,0.0,norm,shinv,norm
23,23,4199,first,6,,,shinv,norm,norm
24,24,4513,first,0,,,norm,inv,shinv
25,25,4621,other,,0.0,0.0,norm,inv,norm
26,26,4736,first,1,,,inv,shinv,norm
27,27,4852,other,,0.0,3.0,inv,shinv,inv
28,28,5153,other,,1.0,2.0,inv,shinv,inv
29,29,5383,other,,2.0,1.0,inv,shinv,inv
30,30,5494,other,,3.0,0.0,inv,shinv,inv
31,31,5826,first,4,,,shinv,inv,inv
32,32,5934,other,,0.0,2.0,inv,norm,shinv
33,33,6049,other,,1.0,1.0,inv,norm,inv
34,34,6164,other,,2.0,0.0,inv,norm,inv
35,35,6617,first,3,,,norm,inv,inv
36,36,6724,other,,0.0,0.0,norm,inv,norm
37,37,6836,first,1,,,inv,norm,norm
38,38,7160,other,,0.0,3.0,inv,norm,inv
39,39,7270,other,,1.0,2.0,inv,norm,inv
40,40,7384,other,,2.0,1.0,inv,norm,inv
41,41,7497,other,,3.0,0.0,inv,norm,inv
42,42,7853,first,4,,,norm,shinv,inv
43,43,8080,first,0,,,shinv,inv,norm
44,44,8194,first,0,,,inv,shinv,shinv
45,45,8528,other,,0.0,9.0,inv,shinv,inv
46,46,8633,other,,1.0,8.0,inv,shinv,inv
47,47,8746,other,,2.0,7.0,inv,shinv,inv
48,48,9197,other,,3.0,6.0,inv,shinv,inv
49,49,9307,other,,4.0,5.0,inv,shinv,inv
50,50,9423,other,,5.0,4.0,inv,shinv,inv
51,51,9535,other,,6.0,3.0,inv,shinv,inv
52,52,10016,other,,7.0,2.0,inv,shinv,inv
53,53,10122,other,,8.0,1.0,inv,shinv,inv
54,54,10238,other,,9.0,0.0,inv,shinv,inv
55,55,10534,first,10,,,shinv,inv,inv
56,56,10648,other,,0.0,0.0,shinv,inv,shinv
57,57,10759,first,1,,,inv,shinv,shinv
58,58,10873,other,,0.0,1.0,inv,shinv,inv
59,59,11157,other,,1.0,0.0,inv,shinv,inv
60,60,11272,first,2,,,shinv,inv,inv
61,61,11382,other,,0.0,1.0,shinv,inv,shinv
62,62,11497,other,,1.0,0.0,shinv,inv,shinv
63,63,11904,first,2,,,inv,shinv,shinv
64,64,12016,other,,0.0,9.0,inv,shinv,inv
65,65,12122,other,,1.0,8.0,inv,shinv,inv
