,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
205,205,43710,other,,12.0,0.0,inv,norm,inv
206,206,43836,first,13,,,norm,inv,inv
207,207,43956,other,,0.0,1.0,norm,inv,norm
208,208,44507,other,,1.0,0.0,norm,inv,norm
209,209,44630,first,2,,,inv,norm,norm
210,210,44741,other,,0.0,0.0,inv,norm,inv
211,211,44847,first,1,,,norm,shinv,inv
212,212,45530,other,,0.0,3.0,norm,shinv,norm
213,213,45662,other,,1.0,2.0,norm,shinv,norm
214,214,45786,other,,2.0,1.0,norm,shinv,norm
215,215,45933,other,,3.0,0.0,norm,shinv,norm
216,216,46558,first,4,,,shinv,norm,norm
217,217,46664,other,,0.0,0.0,norm,inv,shinv
218,218,46781,first,1,,,inv,shinv,norm
219,219,46892,other,,0.0,1.0,inv,shinv,inv
220,220,47006,other,,1.0,0.0,inv,shinv,inv
221,221,47791,first,2,,,shinv,inv,inv
222,222,47916,other,,0.0,2.0,inv,norm,shinv
223,223,48033,other,,1.0,1.0,inv,norm,inv
224,224,48142,other,,2.0,0.0,inv,norm,inv
225,225,48588,first,3,,,norm,inv,inv
226,226,48705,other,,0.0,0.0,norm,inv,norm
227,227,48821,first,1,,,inv,norm,norm
228,228,48967,other,,0.0,2.0,inv,norm,inv
229,229,49527,other,,1.0,1.0,inv,norm,inv
230,230,49650,other,,2.0,0.0,inv,norm,inv
231,231,49858,first,3,,,norm,shinv,inv
232,232,50267,first,0,,,shinv,shinv,norm
233,233,50410,other,,0.0,6.0,shinv,shinv,shinv
234,234,50531,other,,1.0,5.0,shinv,shinv,shinv
235,235,50643,other,,2.0,4.0,shinv,shinv,shinv
236,236,51512,other,,3.0,3.0,shinv,shinv,shinv
237,237,51628,other,,4.0,2.0,shinv,shinv,shinv
238,238,51739,other,,5.0,1.0,shinv,shinv,shinv
239,239,51853,other,,6.0,0.0,shinv,shinv,shinv
240,240,52544,first,7,,,shinv,inv,shinv
241,241,52659,other,,0.0,0.0,shinv,inv,shinv
242,242,52768,first,1,,,inv,shinv,shinv
243,243,53475,other,,0.0,10.0,inv,shinv,inv
244,244,53594,other,,1.0,9.0,inv,shinv,inv
245,245,53712,other,,2.0,8.0,inv,shinv,inv
246,246,53825,other,,3.0,7.0,inv,shinv,inv
247,247,54520,other,,4.0,6.0,inv,shinv,inv
248,248,54638,other,,5.0,5.0,inv,shinv,inv
249,249,54743,other,,6.0,4.0,inv,shinv,inv
250,250,54857,other,,7.0,3.0,inv,shinv,inv
251,251,55763,other,,8.0,2.0,inv,shinv,inv
252,252,55876,other,,9.0,1.0,inv,shinv,inv
253,253,55991,other,,10.0,0.0,inv,shinv,inv
254,254,56097,first,11,,,shinv,inv,inv
255,255,56843,first,0,,,inv,shinv,shinv
256,256,56961,other,,0.0,1.0,inv,shinv,inv
257,257,57083,other,,1.0,0.0,inv,shinv,inv
258,258,57200,first,2,,,shinv,inv,inv
259,259,58466,first,0,,,inv,norm,shinv
260,260,58594,first,0,,,norm,inv,inv
261,261,58715,other,,0.0,1.0,inv,norm,norm
262,262,58822,other,,1.0,0.0,inv,norm,inv
263,263,59872,first,2,,,norm,shinv,inv
264,264,59984,first,0,,,shinv,inv,norm
265,265,60101,other,,0.0,0.0,inv,shinv,shinv
266,266,60208,first,1,,,shinv,norm,inv
267,267,61156,other,,0.0,0.0,shinv,norm,shinv
268,268,61275,first,1,,,norm,shinv,shinv
269,269,61393,other,,0.0,1.0,norm,shinv,norm
270,270,61521,other,,1.0,0.0,norm,shinv,norm
271,271,62272,first,2,,,shinv,norm,norm
272,272,62381,other,,0.0,0.0,shinv,norm,shinv
273,273,62494,first,1,,,norm,inv,shinv
274,274,62610,other,,0.0,1.0,norm,inv,norm
275,275,63395,other,,1.0,0.0,norm,inv,norm
276,276,63518,first,2,,,inv,norm,norm
277,277,63634,other,,0.0,8.0,inv,norm,inv
278,278,63739,other,,1.0,7.0,inv,norm,inv
279,279,64545,other,,2.0,6.0,inv,norm,inv
280,280,64649,other,,3.0,5.0,inv,norm,inv
281,281,64757,other,,4.0,4.0,inv,norm,inv
282,282,64875,other,,5.0,3.0,inv,norm,inv
283,283,65596,other,,6.0,2.0,inv,norm,inv
284,284,65703,other,,7.0,1.0,inv,norm,inv
285,285,65904,other,,8.0,0.0,inv,norm,inv
286,286,66448,first,9,,,norm,inv,inv
287,287,66569,other,,0.0,2.0,norm,inv,norm
288,288,66686,other,,1.0,1.0,norm,inv,norm
289,289,66806,other,,2.0,0.0,norm,inv,norm
290,290,67401,first,3,,,inv,norm,norm
291,291,67516,other,,0.0,4.0,norm,shinv,inv
292,292,67618,other,,1.0,3.0,norm,shinv,norm
293,293,67735,other,,2.0,2.0,norm,shinv,norm
294,294,68377,other,,3.0,1.0,norm,shinv,norm
295,295,68509,other,,4.0,0.0,norm,shinv,norm
296,296,68634,first,5,,,shinv,norm,norm
297,297,68741,other,,0.0,0.0,shinv,norm,shinv
298,298,69296,first,1,,,norm,inv,shinv
299,299,69411,other,,0.0,2.0,inv,inv,norm
300,300,69515,other,,1.0,1.0,inv,inv,inv
301,301,69622,other,,2.0,0.0,inv,inv,inv
302,302,70486,first,3,,,inv,norm,inv
303,303,70598,other,,0.0,4.0,norm,shinv,inv
304,304,70800,other,,1.0,3.0,norm,shinv,norm
305,305,71343,other,,2.0,2.0,norm,shinv,norm
306,306,71456,other,,3.0,1.0,norm,shinv,norm
307,307,71597,other,,4.0,0.0,norm,shinv,norm
308,308,71734,first,5,,,shinv,norm,norm
309,309,72452,first,0,,,norm,inv,shinv
310,310,72586,other,,0.0,6.0,inv,norm,norm
311,311,72709,other,,1.0,5.0,inv,norm,inv
312,312,72853,other,,2.0,4.0,inv,norm,inv
313,313,73590,other,,3.0,3.0,inv,norm,inv
314,314,73716,other,,4.0,2.0,inv,norm,inv
315,315,73837,other,,5.0,1.0,inv,norm,inv
316,316,73947,other,,6.0,0.0,inv,norm,inv
317,317,74611,first,7,,,norm,inv,inv
318,318,74728,other,,0.0,,inv,norm,norm
319,319,74838,other,,1.0,,inv,norm,inv
320,320,74951,other,,2.0,,inv,norm,inv
321,321,76090,other,,3.0,,norm,shinv,inv
322,322,76207,other,,4.0,,shinv,inv,norm
323,323,76322,other,,5.0,,inv,shinv,shinv
324,324,76453,other,,6.0,,shinv,,inv
