,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
71,71,13685,first,8,,,shinv,inv,inv
72,72,13878,other,,0.0,0.0,shinv,inv,shinv
73,73,14101,first,1,,,inv,shinv,shinv
74,74,14279,other,,0.0,1.0,inv,shinv,inv
75,75,14573,other,,1.0,0.0,inv,shinv,inv
76,76,14708,first,2,,,shinv,inv,inv
77,77,14898,other,,0.0,2.0,shinv,inv,shinv
78,78,15080,other,,1.0,1.0,shinv,inv,shinv
79,79,15256,other,,2.0,0.0,shinv,inv,shinv
80,80,15563,first,3,,,inv,norm,shinv
81,81,15664,other,,0.0,0.0,inv,norm,inv
82,82,16060,first,1,,,norm,inv,inv
83,83,16253,other,,0.0,3.0,inv,norm,norm
84,84,16558,other,,1.0,2.0,inv,norm,inv
85,85,16660,other,,2.0,1.0,inv,norm,inv
86,86,16832,other,,3.0,0.0,inv,norm,inv
87,87,17044,first,4,,,norm,shinv,inv
88,88,17203,first,0,,,shinv,inv,norm
89,89,17487,first,0,,,inv,shinv,shinv
90,90,17657,other,,0.0,0.0,inv,shinv,inv
91,91,17932,first,1,,,shinv,norm,inv
92,92,18099,other,,0.0,3.0,shinv,norm,shinv
93,93,18258,other,,1.0,2.0,shinv,norm,shinv
94,94,18480,other,,2.0,1.0,shinv,norm,shinv
95,95,18663,other,,3.0,0.0,shinv,norm,shinv
96,96,18816,first,4,,,norm,shinv,shinv
97,97,19017,other,,0.0,4.0,norm,shinv,norm
98,98,19173,other,,1.0,3.0,norm,shinv,norm
99,99,19343,other,,2.0,2.0,norm,shinv,norm
100,100,19569,other,,3.0,1.0,norm,shinv,norm
101,101,19672,other,,4.0,0.0,norm,shinv,norm
102,102,19837,first,5,,,shinv,norm,norm
103,103,20134,first,0,,,norm,inv,shinv
104,104,20291,other,,0.0,2.0,norm,inv,norm
105,105,20660,other,,1.0,1.0,norm,inv,norm
106,106,20824,other,,2.0,0.0,norm,inv,norm
107,107,21181,first,3,,,inv,shinv,norm
108,108,21343,other,,0.0,8.0,inv,shinv,inv
109,109,21650,other,,1.0,7.0,inv,shinv,inv
110,110,21812,other,,2.0,6.0,inv,shinv,inv
111,111,22092,other,,3.0,5.0,inv,shinv,inv
112,112,22255,other,,4.0,4.0,inv,shinv,inv
113,113,22553,other,,5.0,3.0,inv,shinv,inv
114,114,22718,other,,6.0,2.0,inv,shinv,inv
115,115,23016,other,,7.0,1.0,inv,shinv,inv
116,116,23174,other,,8.0,0.0,inv,shinv,inv
117,117,23443,first,9,,,shinv,inv,inv
118,118,23583,other,,0.0,2.0,shinv,inv,shinv
119,119,23883,other,,1.0,1.0,shinv,inv,shinv
120,120,24050,other,,2.0,0.0,shinv,inv,shinv
121,121,24350,first,3,,,inv,norm,shinv
122,122,24520,first,0,,,norm,inv,inv
123,123,24788,first,0,,,inv,norm,norm
124,124,24937,other,,0.0,3.0,inv,norm,inv
125,125,25042,other,,1.0,2.0,inv,norm,inv
126,126,25285,other,,2.0,1.0,inv,norm,inv
127,127,25427,other,,3.0,0.0,inv,norm,inv
128,128,25705,first,4,,,norm,shinv,inv
129,129,25863,first,0,,,shinv,inv,norm
130,130,26178,first,0,,,inv,shinv,shinv
131,131,26337,other,,0.0,0.0,inv,shinv,inv
132,132,26601,first,1,,,shinv,norm,inv
133,133,26744,other,,0.0,3.0,shinv,norm,shinv
134,134,27056,other,,1.0,2.0,shinv,norm,shinv
135,135,27220,other,,2.0,1.0,shinv,norm,shinv
136,136,27329,other,,3.0,0.0,shinv,norm,shinv
137,137,27563,first,4,,,norm,shinv,shinv
138,138,27717,other,,0.0,2.0,norm,shinv,norm
139,139,27998,other,,1.0,1.0,norm,shinv,norm
140,140,28143,other,,2.0,0.0,norm,shinv,norm
141,141,28474,first,3,,,shinv,norm,norm
142,142,28615,other,,0.0,0.0,shinv,norm,shinv
143,143,28875,first,1,,,norm,inv,shinv
144,144,29023,other,,0.0,2.0,norm,inv,norm
145,145,29297,other,,1.0,1.0,norm,inv,norm
146,146,29460,other,,2.0,0.0,norm,inv,norm
147,147,29754,first,3,,,inv,norm,norm
148,148,29981,other,,0.0,14.0,inv,norm,inv
149,149,30213,other,,1.0,13.0,inv,norm,inv
150,150,30358,other,,2.0,12.0,inv,norm,inv
151,151,30652,other,,3.0,11.0,inv,norm,inv
152,152,30784,other,,4.0,10.0,inv,norm,inv
153,153,31072,other,,5.0,9.0,inv,norm,inv
154,154,31215,other,,6.0,8.0,inv,norm,inv
155,155,31505,other,,7.0,7.0,inv,norm,inv
156,156,31637,other,,8.0,6.0,inv,norm,inv
157,157,31925,other,,9.0,5.0,inv,norm,inv
158,158,32059,other,,10.0,4.0,inv,norm,inv
159,159,32404,other,,11.0,3.0,inv,norm,inv
160,160,32555,other,,12.0,2.0,inv,norm,inv
161,161,32809,other,,13.0,1.0,inv,norm,inv
162,162,32952,other,,14.0,0.0,inv,norm,inv
163,163,33215,first,15,,,norm,inv,inv
164,164,33353,other,,0.0,0.0,norm,inv,norm
165,165,33608,first,1,,,inv,norm,norm
166,166,33736,other,,0.0,2.0,inv,norm,inv
167,167,34027,other,,1.0,1.0,inv,norm,inv
168,168,34179,other,,2.0,0.0,inv,norm,inv
169,169,34443,first,3,,,norm,shinv,inv
170,170,34599,first,0,,,shinv,shinv,norm
171,171,34861,other,,0.0,11.0,shinv,shinv,shinv
172,172,34990,other,,1.0,10.0,shinv,shinv,shinv
173,173,35229,other,,2.0,9.0,shinv,shinv,shinv
174,174,35356,other,,3.0,8.0,shinv,shinv,shinv
175,175,35592,other,,4.0,7.0,shinv,shinv,shinv
176,176,35720,other,,5.0,6.0,shinv,shinv,shinv
177,177,35848,other,,6.0,5.0,shinv,shinv,shinv
178,178,36057,other,,7.0,4.0,shinv,shinv,shinv
179,179,36299,other,,8.0,3.0,shinv,shinv,shinv
180,180,36441,other,,9.0,2.0,shinv,shinv,shinv
181,181,36673,other,,10.0,1.0,shinv,shinv,shinv
182,182,36815,other,,11.0,0.0,shinv,shinv,shinv
183,183,37127,first,12,,,shinv,inv,shinv
184,184,37271,other,,0.0,0.0,shinv,inv,shinv
185,185,37555,first,1,,,inv,shinv,shinv
186,186,37683,other,,0.0,0.0,inv,shinv,inv
187,187,37976,first,1,,,shinv,inv,inv
188,188,38112,other,,0.0,0.0,shinv,inv,shinv
189,189,38398,first,1,,,inv,shinv,shinv
190,190,38540,other,,0.0,7.0,inv,shinv,inv
191,191,38812,other,,1.0,6.0,inv,shinv,inv
192,192,38952,other,,2.0,5.0,inv,shinv,inv
193,193,39213,other,,3.0,4.0,inv,shinv,inv
194,194,39362,other,,4.0,3.0,inv,shinv,inv
195,195,39651,other,,5.0,2.0,inv,shinv,inv
196,196,39790,other,,6.0,1.0,inv,shinv,inv
197,197,40061,other,,7.0,0.0,inv,shinv,inv
198,198,40202,first,8,,,shinv,inv,inv
199,199,40462,other,,0.0,1.0,shinv,inv,shinv
200,200,40609,other,,1.0,0.0,shinv,inv,shinv
201,201,40867,first,2,,,inv,norm,shinv
202,202,41100,other,,0.0,13.0,inv,norm,inv
203,203,41337,other,,1.0,12.0,inv,norm,inv
204,204,41497,other,,2.0,11.0,inv,norm,inv
205,205,41791,other,,3.0,10.0,inv,norm,inv
206,206,41983,other,,4.0,9.0,inv,norm,inv
207,207,42101,other,,5.0,8.0,inv,norm,inv
208,208,42285,other,,6.0,7.0,inv,norm,inv
209,209,42436,other,,7.0,6.0,inv,norm,inv
210,210,42694,other,,8.0,5.0,inv,norm,inv
211,211,42840,other,,9.0,4.0,inv,norm,inv
212,212,43068,other,,10.0,3.0,inv,norm,inv
213,213,43210,other,,11.0,2.0,inv,norm,inv
214,214,43451,other,,12.0,1.0,inv,norm,inv
215,215,43667,other,,13.0,0.0,inv,norm,inv
216,216,43800,first,14,,,norm,inv,inv
217,217,43984,other,,0.0,3.0,norm,inv,norm
218,218,44196,other,,1.0,2.0,norm,inv,norm
219,219,44328,other,,2.0,1.0,norm,inv,norm
220,220,44521,other,,3.0,0.0,norm,inv,norm
221,221,44640,first,4,,,inv,norm,norm
222,222,44896,first,0,,,norm,shinv,inv
223,223,45021,other,,0.0,5.0,norm,shinv,norm
224,224,45294,other,,1.0,4.0,norm,shinv,norm
225,225,45414,other,,2.0,3.0,norm,shinv,norm
226,226,45674,other,,3.0,2.0,norm,shinv,norm
227,227,45801,other,,4.0,1.0,norm,shinv,norm
228,228,46030,other,,5.0,0.0,norm,shinv,norm
229,229,46154,first,6,,,shinv,norm,norm
230,230,46405,first,0,,,norm,inv,shinv
231,231,46533,other,,0.0,0.0,norm,inv,norm
232,232,46780,first,1,,,inv,shinv,norm
233,233,46915,other,,0.0,2.0,inv,shinv,inv
234,234,47180,other,,1.0,1.0,inv,shinv,inv
235,235,47314,other,,2.0,0.0,inv,shinv,inv
236,236,47596,first,3,,,shinv,inv,inv
237,237,47746,first,0,,,inv,norm,shinv
238,238,47988,other,,0.0,2.0,inv,norm,inv
239,239,48095,other,,1.0,1.0,inv,norm,inv
240,240,48448,other,,2.0,0.0,inv,norm,inv
241,241,48623,first,3,,,norm,inv,inv
242,242,48834,first,0,,,inv,norm,norm
243,243,48986,other,,0.0,2.0,inv,norm,inv
244,244,49256,other,,1.0,1.0,inv,norm,inv
245,245,49396,other,,2.0,0.0,inv,norm,inv
246,246,49669,first,3,,,norm,shinv,inv
247,247,49803,other,,0.0,0.0,norm,shinv,norm
248,248,50099,first,1,,,shinv,shinv,norm
249,249,50226,other,,0.0,10.0,shinv,shinv,shinv
250,250,50500,other,,1.0,9.0,shinv,shinv,shinv
251,251,50631,other,,2.0,8.0,shinv,shinv,shinv
252,252,50881,other,,3.0,7.0,shinv,shinv,shinv
253,253,51022,other,,4.0,6.0,shinv,shinv,shinv
254,254,51246,other,,5.0,5.0,shinv,shinv,shinv
255,255,51364,other,,6.0,4.0,shinv,shinv,shinv
256,256,51596,other,,7.0,3.0,shinv,shinv,shinv
257,257,51720,other,,8.0,2.0,shinv,shinv,shinv
258,258,51957,other,,9.0,1.0,shinv,shinv,shinv
259,259,52076,other,,10.0,0.0,shinv,shinv,shinv
260,260,52334,first,11,,,shinv,inv,shinv
261,261,52460,other,,0.0,1.0,shinv,inv,shinv
262,262,52682,other,,1.0,0.0,shinv,inv,shinv
263,263,52811,first,2,,,inv,shinv,shinv
264,264,53067,other,,0.0,16.0,inv,shinv,inv
265,265,53198,other,,1.0,15.0,inv,shinv,inv
266,266,53445,other,,2.0,14.0,inv,shinv,inv
267,267,53580,other,,3.0,13.0,inv,shinv,inv
268,268,53818,other,,4.0,12.0,inv,shinv,inv
269,269,53943,other,,5.0,11.0,inv,shinv,inv
270,270,54197,other,,6.0,10.0,inv,shinv,inv
271,271,54322,other,,7.0,9.0,inv,shinv,inv
272,272,54588,other,,8.0,8.0,inv,shinv,inv
273,273,54712,other,,9.0,7.0,inv,shinv,inv
274,274,54936,other,,10.0,6.0,inv,shinv,inv
275,275,55057,other,,11.0,5.0,inv,shinv,inv
276,276,55301,other,,12.0,4.0,inv,shinv,inv
277,277,55420,other,,13.0,3.0,inv,shinv,inv
278,278,55664,other,,14.0,2.0,inv,shinv,inv
279,279,55774,other,,15.0,1.0,inv,shinv,inv
280,280,56030,other,,16.0,0.0,inv,shinv,inv
281,281,56154,first,17,,,shinv,inv,inv
282,282,56394,other,,0.0,1.0,shinv,inv,shinv
283,283,56510,other,,1.0,0.0,shinv,inv,shinv
284,284,56733,first,2,,,inv,shinv,shinv
285,285,56850,other,,0.0,0.0,inv,shinv,inv
286,286,57097,first,1,,,shinv,inv,inv
287,287,57208,other,,0.0,2.0,shinv,inv,shinv
288,288,57454,other,,1.0,1.0,shinv,inv,shinv
289,289,57600,other,,2.0,0.0,shinv,inv,shinv
290,290,57870,first,3,,,inv,norm,shinv
291,291,58009,other,,0.0,0.0,inv,norm,inv
292,292,58335,first,1,,,norm,inv,inv
293,293,58464,other,,0.0,0.0,norm,inv,norm
294,294,58634,first,1,,,inv,norm,norm
295,295,58765,other,,0.0,2.0,inv,norm,inv
296,296,59080,other,,1.0,1.0,inv,norm,inv
297,297,59216,other,,2.0,0.0,inv,norm,inv
298,298,59393,first,3,,,norm,shinv,inv
299,299,59526,other,,0.0,0.0,norm,shinv,norm
300,300,59780,first,1,,,shinv,inv,norm
301,301,59917,first,0,,,inv,shinv,shinv
302,302,60178,first,0,,,shinv,norm,inv
303,303,60324,other,,0.0,4.0,shinv,norm,shinv
304,304,60583,other,,1.0,3.0,shinv,norm,shinv
305,305,60715,other,,2.0,2.0,shinv,norm,shinv
306,306,60999,other,,3.0,1.0,shinv,norm,shinv
307,307,61132,other,,4.0,0.0,shinv,norm,shinv
308,308,61393,first,5,,,norm,shinv,shinv
309,309,61521,other,,0.0,3.0,norm,shinv,norm
310,310,61774,other,,1.0,2.0,norm,shinv,norm
311,311,61906,other,,2.0,1.0,norm,shinv,norm
312,312,62151,other,,3.0,0.0,norm,shinv,norm
313,313,62282,first,4,,,shinv,norm,norm
314,314,62532,first,0,,,norm,inv,shinv
315,315,62667,other,,0.0,5.0,norm,inv,norm
316,316,62888,other,,1.0,4.0,norm,inv,norm
317,317,63014,other,,2.0,3.0,norm,inv,norm
318,318,63146,other,,3.0,2.0,norm,inv,norm
319,319,63337,other,,4.0,1.0,norm,inv,norm
320,320,63470,other,,5.0,0.0,norm,inv,norm
321,321,63750,first,6,,,inv,norm,norm
322,322,63868,other,,0.0,13.0,inv,norm,inv
323,323,64127,other,,1.0,12.0,inv,norm,inv
324,324,64245,other,,2.0,11.0,inv,norm,inv
325,325,64508,other,,3.0,10.0,inv,norm,inv
326,326,64625,other,,4.0,9.0,inv,norm,inv
327,327,64888,other,,5.0,8.0,inv,norm,inv
328,328,65007,other,,6.0,7.0,inv,norm,inv
329,329,65246,other,,7.0,6.0,inv,norm,inv
330,330,65356,other,,8.0,5.0,inv,norm,inv
331,331,65583,other,,9.0,4.0,inv,norm,inv
332,332,65700,other,,10.0,3.0,inv,norm,inv
333,333,65916,other,,11.0,2.0,inv,norm,inv
334,334,66030,other,,12.0,1.0,inv,norm,inv
335,335,66257,other,,13.0,0.0,inv,norm,inv
336,336,66376,first,14,,,norm,inv,inv
337,337,66599,other,,0.0,3.0,norm,inv,norm
338,338,66724,other,,1.0,2.0,norm,inv,norm
339,339,66952,other,,2.0,1.0,norm,inv,norm
340,340,67068,other,,3.0,0.0,norm,inv,norm
341,341,67286,first,4,,,inv,norm,norm
342,342,67403,first,0,,,norm,shinv,inv
343,343,67662,other,,0.0,6.0,norm,shinv,norm
344,344,67793,other,,1.0,5.0,norm,shinv,norm
345,345,68014,other,,2.0,4.0,norm,shinv,norm
346,346,68137,other,,3.0,3.0,norm,shinv,norm
347,347,68241,other,,4.0,2.0,norm,shinv,norm
348,348,68429,other,,5.0,1.0,norm,shinv,norm
349,349,68545,other,,6.0,0.0,norm,shinv,norm
350,350,68784,first,7,,,shinv,norm,norm
351,351,68917,first,0,,,norm,inv,shinv
352,352,69151,other,,0.0,0.0,norm,inv,norm
353,353,69277,first,1,,,inv,inv,norm
354,354,69510,other,,0.0,3.0,inv,inv,inv
355,355,69636,other,,1.0,2.0,inv,inv,inv
356,356,69885,other,,2.0,1.0,inv,inv,inv
357,357,70001,other,,3.0,0.0,inv,inv,inv
358,358,70234,first,4,,,inv,norm,inv
359,359,70375,other,,0.0,0.0,inv,norm,inv
360,360,70618,first,1,,,norm,shinv,inv
361,361,70745,other,,0.0,5.0,norm,shinv,norm
362,362,70969,other,,1.0,4.0,norm,shinv,norm
363,363,71139,other,,2.0,3.0,norm,shinv,norm
364,364,71305,other,,3.0,2.0,norm,shinv,norm
365,365,71407,other,,4.0,1.0,norm,shinv,norm
366,366,71620,other,,5.0,0.0,norm,shinv,norm
367,367,71809,first,6,,,shinv,norm,norm
368,368,71917,other,,0.0,0.0,shinv,norm,shinv
369,369,72133,first,1,,,norm,inv,shinv
370,370,72289,other,,0.0,0.0,norm,inv,norm
371,371,72560,first,1,,,inv,norm,norm
372,372,72719,other,,0.0,6.0,inv,norm,inv
373,373,73093,other,,1.0,5.0,inv,norm,inv
374,374,73253,other,,2.0,4.0,inv,norm,inv
375,375,73426,other,,3.0,3.0,inv,norm,inv
376,376,73579,other,,4.0,2.0,inv,norm,inv
377,377,73851,other,,5.0,1.0,inv,norm,inv
378,378,74001,other,,6.0,0.0,inv,norm,inv
379,379,74233,first,7,,,norm,inv,inv
380,380,74366,first,0,,,inv,norm,norm
381,381,74664,other,,0.0,3.0,inv,norm,inv
382,382,74791,other,,1.0,2.0,inv,norm,inv
383,383,74939,other,,2.0,1.0,inv,norm,inv
384,384,75053,other,,3.0,0.0,inv,norm,inv
385,385,75287,first,4,,,norm,shinv,inv
386,386,75407,other,,0.0,0.0,norm,shinv,norm
387,387,75603,first,1,,,shinv,inv,norm
388,388,75719,other,,0.0,,shinv,inv,shinv
389,389,75922,other,,1.0,,inv,shinv,shinv
390,390,76032,other,,2.0,,shinv,,inv
391,391,76237,other,,3.0,,shinv,,shinv
392,392,76341,other,,4.0,,shinv,,shinv
393,393,76566,other,,5.0,,shinv,,shinv
394,394,76674,other,,6.0,,shinv,,shinv
