,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
217,217,40732,other,,7.0,8.0,inv,norm,inv
218,218,40872,other,,8.0,7.0,inv,norm,inv
219,219,41004,other,,9.0,6.0,inv,norm,inv
220,220,41142,other,,10.0,5.0,inv,norm,inv
221,221,41476,other,,11.0,4.0,inv,norm,inv
222,222,41608,other,,12.0,3.0,inv,norm,inv
223,223,41751,other,,13.0,2.0,inv,norm,inv
224,224,41885,other,,14.0,1.0,inv,norm,inv
225,225,42176,other,,15.0,0.0,inv,norm,inv
226,226,42303,first,16,,,norm,inv,inv
227,227,42432,other,,0.0,3.0,norm,inv,norm
228,228,42554,other,,1.0,2.0,norm,inv,norm
229,229,42799,other,,2.0,1.0,norm,inv,norm
230,230,42934,other,,3.0,0.0,norm,inv,norm
231,231,43060,first,4,,,inv,norm,norm
232,232,43188,other,,0.0,0.0,inv,norm,inv
233,233,43457,first,1,,,norm,shinv,inv
234,234,43600,other,,0.0,6.0,norm,shinv,norm
235,235,43723,other,,1.0,5.0,norm,shinv,norm
236,236,43843,other,,2.0,4.0,norm,shinv,norm
237,237,44038,other,,3.0,3.0,norm,shinv,norm
238,238,44154,other,,4.0,2.0,norm,shinv,norm
239,239,44269,other,,5.0,1.0,norm,shinv,norm
240,240,44395,other,,6.0,0.0,norm,shinv,norm
241,241,44676,first,7,,,shinv,norm,norm
242,242,44801,first,0,,,norm,inv,shinv
243,243,44927,other,,0.0,1.0,norm,inv,norm
244,244,45053,other,,1.0,0.0,norm,inv,norm
245,245,45320,first,2,,,inv,shinv,norm
246,246,45434,other,,0.0,2.0,inv,shinv,inv
247,247,45565,other,,1.0,1.0,inv,shinv,inv
248,248,45691,other,,2.0,0.0,inv,shinv,inv
249,249,46000,first,3,,,shinv,inv,inv
250,250,46125,other,,0.0,0.0,shinv,inv,shinv
251,251,46264,first,1,,,inv,norm,shinv
252,252,46402,other,,0.0,2.0,inv,norm,inv
253,253,46776,other,,1.0,1.0,inv,norm,inv
254,254,46913,other,,2.0,0.0,inv,norm,inv
255,255,47058,first,3,,,norm,inv,inv
256,256,47207,other,,0.0,0.0,norm,inv,norm
257,257,47502,first,1,,,inv,norm,norm
258,258,47636,other,,0.0,2.0,inv,norm,inv
259,259,47762,other,,1.0,1.0,inv,norm,inv
260,260,47907,other,,2.0,0.0,inv,norm,inv
261,261,48243,first,3,,,norm,shinv,inv
262,262,48371,other,,0.0,0.0,norm,shinv,norm
263,263,48510,first,1,,,shinv,shinv,norm
264,264,48646,other,,0.0,9.0,shinv,shinv,shinv
265,265,49015,other,,1.0,8.0,shinv,shinv,shinv
266,266,49143,other,,2.0,7.0,shinv,shinv,shinv
267,267,49294,other,,3.0,6.0,shinv,shinv,shinv
268,268,49433,other,,4.0,5.0,shinv,shinv,shinv
269,269,49580,other,,5.0,4.0,shinv,shinv,shinv
270,270,50073,other,,6.0,3.0,shinv,shinv,shinv
271,271,50203,other,,7.0,2.0,shinv,shinv,shinv
272,272,50344,other,,8.0,1.0,shinv,shinv,shinv
273,273,50486,other,,9.0,0.0,shinv,shinv,shinv
274,274,50828,first,10,,,shinv,inv,shinv
275,275,50970,other,,0.0,1.0,shinv,inv,shinv
276,276,51095,other,,1.0,0.0,shinv,inv,shinv
277,277,51219,first,2,,,inv,shinv,shinv
278,278,51475,other,,0.0,16.0,inv,shinv,inv
279,279,51597,other,,1.0,15.0,inv,shinv,inv
280,280,51741,other,,2.0,14.0,inv,shinv,inv
281,281,51879,other,,3.0,13.0,inv,shinv,inv
282,282,52228,other,,4.0,12.0,inv,shinv,inv
283,283,52364,other,,5.0,11.0,inv,shinv,inv
284,284,52498,other,,6.0,10.0,inv,shinv,inv
285,285,52634,other,,7.0,9.0,inv,shinv,inv
286,286,52982,other,,8.0,8.0,inv,shinv,inv
287,287,53124,other,,9.0,7.0,inv,shinv,inv
288,288,53261,other,,10.0,6.0,inv,shinv,inv
289,289,53395,other,,11.0,5.0,inv,shinv,inv
290,290,53742,other,,12.0,4.0,inv,shinv,inv
291,291,53868,other,,13.0,3.0,inv,shinv,inv
292,292,53997,other,,14.0,2.0,inv,shinv,inv
293,293,54128,other,,15.0,1.0,inv,shinv,inv
294,294,54425,other,,16.0,0.0,inv,shinv,inv
295,295,54546,first,17,,,shinv,inv,inv
296,296,54675,other,,0.0,1.0,shinv,inv,shinv
297,297,54797,other,,1.0,0.0,shinv,inv,shinv
298,298,55095,first,2,,,inv,shinv,shinv
299,299,55216,other,,0.0,2.0,inv,shinv,inv
300,300,55342,other,,1.0,1.0,inv,shinv,inv
301,301,55477,other,,2.0,0.0,inv,shinv,inv
302,302,55786,first,3,,,shinv,inv,inv
303,303,55897,other,,0.0,2.0,shinv,inv,shinv
304,304,56012,other,,1.0,1.0,shinv,inv,shinv
305,305,56139,other,,2.0,0.0,shinv,inv,shinv
306,306,56535,first,3,,,inv,norm,shinv
307,307,56659,other,,0.0,0.0,inv,norm,inv
308,308,56794,first,1,,,norm,inv,inv
309,309,56916,other,,0.0,0.0,norm,inv,norm
310,310,57226,first,1,,,inv,norm,norm
311,311,57352,other,,0.0,2.0,inv,norm,inv
312,312,57474,other,,1.0,1.0,inv,norm,inv
313,313,57600,other,,2.0,0.0,inv,norm,inv
314,314,57980,first,3,,,norm,shinv,inv
315,315,58103,other,,0.0,0.0,norm,shinv,norm
316,316,58228,first,1,,,shinv,inv,norm
317,317,58347,other,,0.0,0.0,shinv,inv,shinv
318,318,58627,first,1,,,inv,shinv,shinv
319,319,58746,other,,0.0,6.0,shinv,norm,inv
320,320,58874,other,,1.0,5.0,shinv,norm,shinv
321,321,58995,other,,2.0,4.0,shinv,norm,shinv
322,322,59285,other,,3.0,3.0,shinv,norm,shinv
323,323,59396,other,,4.0,2.0,shinv,norm,shinv
324,324,59507,other,,5.0,1.0,shinv,norm,shinv
325,325,59619,other,,6.0,0.0,shinv,norm,shinv
326,326,59815,first,7,,,norm,shinv,shinv
327,327,59928,other,,0.0,5.0,norm,shinv,norm
328,328,60040,other,,1.0,4.0,norm,shinv,norm
329,329,60161,other,,2.0,3.0,norm,shinv,norm
330,330,60421,other,,3.0,2.0,norm,shinv,norm
331,331,60536,other,,4.0,1.0,norm,shinv,norm
332,332,60656,other,,5.0,0.0,norm,shinv,norm
333,333,60777,first,6,,,shinv,norm,norm
334,334,60998,first,0,,,norm,inv,shinv
335,335,61116,other,,0.0,5.0,norm,inv,norm
336,336,61236,other,,1.0,4.0,norm,inv,norm
337,337,61360,other,,2.0,3.0,norm,inv,norm
338,338,61637,other,,3.0,2.0,norm,inv,norm
339,339,61748,other,,4.0,1.0,norm,inv,norm
340,340,61876,other,,5.0,0.0,norm,inv,norm
341,341,62008,first,6,,,inv,norm,norm
342,342,62284,other,,0.0,11.0,inv,norm,inv
343,343,62405,other,,1.0,10.0,inv,norm,inv
344,344,62530,other,,2.0,9.0,inv,norm,inv
345,345,62651,other,,3.0,8.0,inv,norm,inv
346,346,63018,other,,4.0,7.0,inv,norm,inv
347,347,63137,other,,5.0,6.0,inv,norm,inv
348,348,63257,other,,6.0,5.0,inv,norm,inv
349,349,63380,other,,7.0,4.0,inv,norm,inv
350,350,63783,other,,8.0,3.0,inv,norm,inv
351,351,63908,other,,9.0,2.0,inv,norm,inv
352,352,64039,other,,10.0,1.0,inv,norm,inv
353,353,64450,other,,11.0,0.0,inv,norm,inv
354,354,64897,first,12,,,norm,inv,inv
355,355,65280,other,,0.0,1.0,norm,inv,norm
356,356,65410,other,,1.0,0.0,norm,inv,norm
357,357,65535,first,2,,,inv,norm,norm
358,358,65668,other,,0.0,0.0,inv,norm,inv
359,359,65961,first,1,,,norm,shinv,inv
360,360,66266,other,,0.0,5.0,norm,shinv,norm
361,361,66390,other,,1.0,4.0,norm,shinv,norm
362,362,66638,other,,2.0,3.0,norm,shinv,norm
363,363,66757,other,,3.0,2.0,norm,shinv,norm
364,364,66884,other,,4.0,1.0,norm,shinv,norm
365,365,67011,other,,5.0,0.0,norm,shinv,norm
366,366,67263,first,6,,,shinv,norm,norm
367,367,67387,first,0,,,norm,inv,shinv
368,368,67506,other,,0.0,1.0,norm,inv,norm
369,369,67625,other,,1.0,0.0,norm,inv,norm
370,370,67897,first,2,,,inv,inv,norm
371,371,68013,other,,0.0,3.0,inv,inv,inv
372,372,68138,other,,1.0,2.0,inv,inv,inv
373,373,68257,other,,2.0,1.0,inv,inv,inv
374,374,68557,other,,3.0,0.0,inv,inv,inv
375,375,68677,first,4,,,inv,norm,inv
376,376,68793,other,,0.0,0.0,inv,norm,inv
377,377,68916,first,1,,,norm,shinv,inv
378,378,69162,other,,0.0,7.0,norm,shinv,norm
379,379,69273,other,,1.0,6.0,norm,shinv,norm
380,380,69385,other,,2.0,5.0,norm,shinv,norm
381,381,69499,other,,3.0,4.0,norm,shinv,norm
382,382,69700,other,,4.0,3.0,norm,shinv,norm
383,383,69821,other,,5.0,2.0,norm,shinv,norm
384,384,69935,other,,6.0,1.0,norm,shinv,norm
385,385,70061,other,,7.0,0.0,norm,shinv,norm
386,386,70278,first,8,,,shinv,norm,norm
387,387,70380,other,,0.0,0.0,shinv,norm,shinv
388,388,70632,first,1,,,norm,inv,shinv
389,389,70898,first,0,,,inv,norm,norm
390,390,71011,other,,0.0,10.0,inv,norm,inv
391,391,71134,other,,1.0,9.0,inv,norm,inv
392,392,71252,other,,2.0,8.0,inv,norm,inv
393,393,71514,other,,3.0,7.0,inv,norm,inv
394,394,71634,other,,4.0,6.0,inv,norm,inv
395,395,71759,other,,5.0,5.0,inv,norm,inv
396,396,71881,other,,6.0,4.0,inv,norm,inv
397,397,72143,other,,7.0,3.0,inv,norm,inv
398,398,72256,other,,8.0,2.0,inv,norm,inv
399,399,72369,other,,9.0,1.0,inv,norm,inv
400,400,72489,other,,10.0,0.0,inv,norm,inv
401,401,72922,first,11,,,norm,inv,inv
402,402,73040,other,,0.0,4.0,inv,norm,norm
403,403,73154,other,,1.0,3.0,inv,norm,inv
404,404,73415,other,,2.0,2.0,inv,norm,inv
405,405,73523,other,,3.0,1.0,inv,norm,inv
406,406,73637,other,,4.0,0.0,inv,norm,inv
407,407,73752,first,5,,,norm,shinv,inv
408,408,73987,first,0,,,shinv,inv,norm
409,409,74097,other,,0.0,1.0,shinv,inv,shinv
410,410,74214,other,,1.0,0.0,shinv,inv,shinv
411,411,74332,first,2,,,inv,shinv,shinv
412,412,74565,other,,0.0,,shinv,norm,inv
413,413,74685,other,,1.0,,shinv,norm,shinv
414,414,74793,other,,2.0,,shinv,norm,shinv
415,415,74905,other,,3.0,,shinv,norm,shinv
416,416,75197,other,,4.0,,shinv,norm,shinv
417,417,75316,other,,5.0,,shinv,norm,shinv
418,418,75434,other,,6.0,,shinv,norm,shinv
419,419,75553,other,,7.0,,norm,,shinv
420,420,75860,other,,8.0,,norm,,norm
421,421,75973,other,,9.0,,norm,,norm
422,422,76092,other,,10.0,,norm,,norm
423,423,76216,other,,11.0,,norm,,norm
424,424,76351,other,,12.0,,norm,,norm
425,425,76670,other,,13.0,,norm,,norm
