,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
144,144,36962,first,9,,,shinv,inv,shinv
145,145,37279,other,,0.0,0.0,shinv,inv,shinv
146,146,37435,first,1,,,inv,shinv,shinv
147,147,37758,other,,0.0,0.0,inv,shinv,inv
148,148,37912,first,1,,,shinv,inv,inv
149,149,38230,first,0,,,inv,shinv,shinv
150,150,38388,other,,0.0,7.0,inv,shinv,inv
151,151,38700,other,,1.0,6.0,inv,shinv,inv
152,152,38860,other,,2.0,5.0,inv,shinv,inv
153,153,39193,other,,3.0,4.0,inv,shinv,inv
154,154,39346,other,,4.0,3.0,inv,shinv,inv
155,155,39673,other,,5.0,2.0,inv,shinv,inv
156,156,39821,other,,6.0,1.0,inv,shinv,inv
157,157,40138,other,,7.0,0.0,inv,shinv,inv
158,158,40301,first,8,,,shinv,inv,inv
159,159,40614,other,,0.0,0.0,shinv,inv,shinv
160,160,40763,first,1,,,inv,norm,shinv
161,161,41074,other,,0.0,11.0,inv,norm,inv
162,162,41230,other,,1.0,10.0,inv,norm,inv
163,163,41544,other,,2.0,9.0,inv,norm,inv
164,164,41699,other,,3.0,8.0,inv,norm,inv
165,165,41942,other,,4.0,7.0,inv,norm,inv
166,166,42095,other,,5.0,6.0,inv,norm,inv
167,167,42411,other,,6.0,5.0,inv,norm,inv
168,168,42558,other,,7.0,4.0,inv,norm,inv
169,169,42871,other,,8.0,3.0,inv,norm,inv
170,170,43021,other,,9.0,2.0,inv,norm,inv
171,171,43322,other,,10.0,1.0,inv,norm,inv
172,172,43473,other,,11.0,0.0,inv,norm,inv
173,173,43779,first,12,,,norm,inv,inv
174,174,43926,other,,0.0,2.0,norm,inv,norm
175,175,44224,other,,1.0,1.0,norm,inv,norm
176,176,44381,other,,2.0,0.0,norm,inv,norm
177,177,44707,first,3,,,inv,norm,norm
178,178,44862,first,0,,,norm,shinv,inv
179,179,45169,other,,0.0,4.0,norm,shinv,norm
180,180,45325,other,,1.0,3.0,norm,shinv,norm
181,181,45463,other,,2.0,2.0,norm,shinv,norm
182,182,45617,other,,3.0,1.0,norm,shinv,norm
183,183,45943,other,,4.0,0.0,norm,shinv,norm
184,184,46110,first,5,,,shinv,norm,norm
185,185,46476,first,0,,,norm,inv,shinv
186,186,46654,other,,0.0,0.0,norm,inv,norm
187,187,47022,first,1,,,inv,shinv,norm
188,188,47195,other,,0.0,0.0,inv,shinv,inv
189,189,47538,first,1,,,shinv,inv,inv
190,190,47707,other,,0.0,0.0,shinv,inv,shinv
191,191,48079,first,1,,,inv,norm,shinv
192,192,48244,other,,0.0,0.0,inv,norm,inv
193,193,48608,first,1,,,norm,inv,inv
194,194,48784,first,0,,,inv,norm,norm
195,195,49054,other,,0.0,2.0,inv,norm,inv
196,196,49224,other,,1.0,1.0,inv,norm,inv
197,197,49564,other,,2.0,0.0,inv,norm,inv
198,198,49729,first,3,,,norm,shinv,inv
199,199,50058,first,0,,,shinv,shinv,norm
200,200,50222,other,,0.0,7.0,shinv,shinv,shinv
201,201,50609,other,,1.0,6.0,shinv,shinv,shinv
202,202,50771,other,,2.0,5.0,shinv,shinv,shinv
203,203,51004,other,,3.0,4.0,shinv,shinv,shinv
204,204,51154,other,,4.0,3.0,shinv,shinv,shinv
205,205,51533,other,,5.0,2.0,shinv,shinv,shinv
206,206,51691,other,,6.0,1.0,shinv,shinv,shinv
207,207,51933,other,,7.0,0.0,shinv,shinv,shinv
208,208,52493,first,8,,,shinv,inv,shinv
209,209,52641,other,,0.0,0.0,shinv,inv,shinv
210,210,52973,first,1,,,inv,shinv,shinv
211,211,53135,other,,0.0,12.0,inv,shinv,inv
212,212,53466,other,,1.0,11.0,inv,shinv,inv
213,213,53624,other,,2.0,10.0,inv,shinv,inv
214,214,53925,other,,3.0,9.0,inv,shinv,inv
215,215,54073,other,,4.0,8.0,inv,shinv,inv
216,216,54363,other,,5.0,7.0,inv,shinv,inv
217,217,54504,other,,6.0,6.0,inv,shinv,inv
218,218,54804,other,,7.0,5.0,inv,shinv,inv
219,219,54946,other,,8.0,4.0,inv,shinv,inv
220,220,55235,other,,9.0,3.0,inv,shinv,inv
221,221,55379,other,,10.0,2.0,inv,shinv,inv
222,222,55658,other,,11.0,1.0,inv,shinv,inv
223,223,55798,other,,12.0,0.0,inv,shinv,inv
224,224,56087,first,13,,,shinv,inv,inv
225,225,56245,other,,0.0,1.0,shinv,inv,shinv
226,226,56543,other,,1.0,0.0,shinv,inv,shinv
227,227,56699,first,2,,,inv,shinv,shinv
228,228,56934,other,,0.0,0.0,inv,shinv,inv
229,229,57155,first,1,,,shinv,inv,inv
230,230,57304,other,,0.0,2.0,shinv,inv,shinv
231,231,57454,other,,1.0,1.0,shinv,inv,shinv
232,232,57807,other,,2.0,0.0,shinv,inv,shinv
233,233,57979,first,3,,,inv,norm,shinv
234,234,58337,first,0,,,norm,inv,inv
235,235,58499,first,0,,,inv,norm,norm
236,236,58942,other,,0.0,2.0,inv,norm,inv
237,237,59114,other,,1.0,1.0,inv,norm,inv
238,238,59367,other,,2.0,0.0,inv,norm,inv
239,239,59530,first,3,,,norm,shinv,inv
240,240,59862,first,0,,,shinv,inv,norm
241,241,60015,first,0,,,inv,shinv,shinv
242,242,60334,first,0,,,shinv,norm,inv
243,243,60485,other,,0.0,3.0,shinv,norm,shinv
244,244,60790,other,,1.0,2.0,shinv,norm,shinv
245,245,60945,other,,2.0,1.0,shinv,norm,shinv
246,246,61175,other,,3.0,0.0,shinv,norm,shinv
247,247,61341,first,4,,,norm,shinv,shinv
248,248,61703,other,,0.0,1.0,norm,shinv,norm
249,249,61964,other,,1.0,0.0,norm,shinv,norm
250,250,62219,first,2,,,shinv,norm,norm
251,251,62454,other,,0.0,0.0,shinv,norm,shinv
252,252,62695,first,1,,,norm,inv,shinv
253,253,62850,other,,0.0,2.0,norm,inv,norm
254,254,63175,other,,1.0,1.0,norm,inv,norm
255,255,63416,other,,2.0,0.0,norm,inv,norm
256,256,63673,first,3,,,inv,norm,norm
257,257,63831,other,,0.0,10.0,inv,norm,inv
258,258,64147,other,,1.0,9.0,inv,norm,inv
259,259,64305,other,,2.0,8.0,inv,norm,inv
260,260,64685,other,,3.0,7.0,inv,norm,inv
261,261,64840,other,,4.0,6.0,inv,norm,inv
262,262,65075,other,,5.0,5.0,inv,norm,inv
263,263,65306,other,,6.0,4.0,inv,norm,inv
264,264,65625,other,,7.0,3.0,inv,norm,inv
265,265,65783,other,,8.0,2.0,inv,norm,inv
266,266,66014,other,,9.0,1.0,inv,norm,inv
267,267,66164,other,,10.0,0.0,inv,norm,inv
268,268,66465,first,11,,,norm,inv,inv
269,269,66629,other,,0.0,2.0,norm,inv,norm
270,270,66792,other,,1.0,1.0,norm,inv,norm
271,271,67032,other,,2.0,0.0,norm,inv,norm
272,272,67182,first,3,,,inv,norm,norm
273,273,67501,first,0,,,norm,shinv,inv
274,274,67650,other,,0.0,4.0,norm,shinv,norm
275,275,67957,other,,1.0,3.0,norm,shinv,norm
276,276,68112,other,,2.0,2.0,norm,shinv,norm
277,277,68426,other,,3.0,1.0,norm,shinv,norm
278,278,68575,other,,4.0,0.0,norm,shinv,norm
279,279,68866,first,5,,,shinv,norm,norm
280,280,69010,other,,0.0,0.0,norm,inv,shinv
281,281,69321,first,1,,,inv,inv,norm
282,282,69471,other,,0.0,2.0,inv,inv,inv
283,283,69775,other,,1.0,1.0,inv,inv,inv
284,284,69918,other,,2.0,0.0,inv,inv,inv
285,285,70209,first,3,,,inv,norm,inv
286,286,70434,first,0,,,norm,shinv,inv
287,287,70689,other,,0.0,3.0,norm,shinv,norm
288,288,70857,other,,1.0,2.0,norm,shinv,norm
289,289,71257,other,,2.0,1.0,norm,shinv,norm
290,290,71444,other,,3.0,0.0,norm,shinv,norm
291,291,71933,first,4,,,shinv,norm,norm
292,292,72116,first,0,,,norm,inv,shinv
293,293,72416,first,0,,,inv,norm,norm
294,294,72594,other,,0.0,4.0,inv,norm,inv
295,295,72976,other,,1.0,3.0,inv,norm,inv
296,296,73159,other,,2.0,2.0,inv,norm,inv
297,297,73534,other,,3.0,1.0,inv,norm,inv
298,298,73719,other,,4.0,0.0,inv,norm,inv
299,299,74125,first,5,,,norm,inv,inv
300,300,74304,other,,0.0,0.0,norm,inv,norm
301,301,74676,first,1,,,inv,norm,norm
302,302,74867,other,,0.0,1.0,inv,norm,inv
303,303,75188,other,,1.0,0.0,inv,norm,inv
304,304,75292,first,2,,,norm,shinv,inv
305,305,75474,other,,0.0,0.0,norm,shinv,norm
306,306,75754,first,1,,,shinv,inv,norm
307,307,75933,other,,0.0,,inv,shinv,shinv
308,308,76303,other,,1.0,,shinv,,inv
309,309,76493,other,,2.0,,shinv,,shinv
