,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
61,61,10995,other,,0.0,0.0,inv,shinv,inv
62,62,11312,first,1,,,shinv,inv,inv
63,63,11436,other,,0.0,0.0,shinv,inv,shinv
64,64,11563,first,1,,,inv,shinv,shinv
65,65,11695,other,,0.0,10.0,inv,shinv,inv
66,66,12044,other,,1.0,9.0,inv,shinv,inv
67,67,12159,other,,2.0,8.0,inv,shinv,inv
68,68,12308,other,,3.0,7.0,inv,shinv,inv
69,69,12439,other,,4.0,6.0,inv,shinv,inv
70,70,12671,other,,5.0,5.0,inv,shinv,inv
71,71,12809,other,,6.0,4.0,inv,shinv,inv
72,72,12931,other,,7.0,3.0,inv,shinv,inv
73,73,13065,other,,8.0,2.0,inv,shinv,inv
74,74,13410,other,,9.0,1.0,inv,shinv,inv
75,75,13547,other,,10.0,0.0,inv,shinv,inv
76,76,13678,first,11,,,shinv,inv,inv
77,77,13812,other,,0.0,1.0,shinv,inv,shinv
78,78,14063,other,,1.0,0.0,shinv,inv,shinv
79,79,14189,first,2,,,inv,shinv,shinv
80,80,14317,other,,0.0,1.0,inv,shinv,inv
81,81,14463,other,,1.0,0.0,inv,shinv,inv
82,82,14781,first,2,,,shinv,inv,inv
83,83,14911,other,,0.0,2.0,shinv,inv,shinv
84,84,15037,other,,1.0,1.0,shinv,inv,shinv
85,85,15167,other,,2.0,0.0,shinv,inv,shinv
86,86,15502,first,3,,,inv,norm,shinv
87,87,15633,other,,0.0,0.0,inv,norm,inv
88,88,15754,first,1,,,norm,inv,inv
89,89,15895,other,,0.0,0.0,norm,inv,norm
90,90,16253,first,1,,,inv,norm,norm
91,91,16385,other,,0.0,2.0,inv,norm,inv
92,92,16540,other,,1.0,1.0,inv,norm,inv
93,93,16688,other,,2.0,0.0,inv,norm,inv
94,94,16993,first,3,,,norm,shinv,inv
95,95,17134,other,,0.0,0.0,norm,shinv,norm
96,96,17270,first,1,,,shinv,inv,norm
97,97,17412,first,0,,,inv,shinv,shinv
98,98,17636,other,,0.0,0.0,inv,shinv,inv
99,99,17761,first,1,,,shinv,norm,inv
100,100,18021,other,,0.0,3.0,shinv,norm,shinv
101,101,18245,other,,1.0,2.0,shinv,norm,shinv
102,102,18384,other,,2.0,1.0,shinv,norm,shinv
103,103,18523,other,,3.0,0.0,shinv,norm,shinv
104,104,18999,first,4,,,norm,shinv,shinv
105,105,19136,other,,0.0,2.0,norm,shinv,norm
106,106,19272,other,,1.0,1.0,norm,shinv,norm
107,107,19428,other,,2.0,0.0,norm,shinv,norm
108,108,19738,first,3,,,shinv,norm,norm
109,109,19881,other,,0.0,0.0,shinv,norm,shinv
110,110,20021,first,1,,,norm,inv,shinv
111,111,20180,other,,0.0,3.0,norm,inv,norm
112,112,20560,other,,1.0,2.0,norm,inv,norm
113,113,20710,other,,2.0,1.0,norm,inv,norm
114,114,20862,other,,3.0,0.0,norm,inv,norm
115,115,21015,first,4,,,inv,shinv,norm
116,116,21399,other,,0.0,10.0,inv,shinv,inv
117,117,21542,other,,1.0,9.0,inv,shinv,inv
118,118,21693,other,,2.0,8.0,inv,shinv,inv
119,119,21853,other,,3.0,7.0,inv,shinv,inv
120,120,22127,other,,4.0,6.0,inv,shinv,inv
121,121,22283,other,,5.0,5.0,inv,shinv,inv
122,122,22436,other,,6.0,4.0,inv,shinv,inv
123,123,22594,other,,7.0,3.0,inv,shinv,inv
124,124,22918,other,,8.0,2.0,inv,shinv,inv
125,125,23089,other,,9.0,1.0,inv,shinv,inv
126,126,23258,other,,10.0,0.0,inv,shinv,inv
127,127,23415,first,11,,,shinv,inv,inv
128,128,23708,other,,0.0,2.0,shinv,inv,shinv
129,129,23869,other,,1.0,1.0,shinv,inv,shinv
130,130,24028,other,,2.0,0.0,shinv,inv,shinv
131,131,24194,first,3,,,inv,norm,shinv
132,132,24522,first,0,,,norm,inv,inv
133,133,24686,other,,0.0,0.0,norm,inv,norm
134,134,24840,first,1,,,inv,norm,norm
135,135,25001,other,,0.0,2.0,inv,norm,inv
136,136,25323,other,,1.0,1.0,inv,norm,inv
137,137,25481,other,,2.0,0.0,inv,norm,inv
138,138,25648,first,3,,,norm,shinv,inv
139,139,25805,other,,0.0,0.0,norm,shinv,norm
140,140,26143,first,1,,,shinv,inv,norm
141,141,26305,other,,0.0,0.0,inv,shinv,shinv
142,142,26469,first,1,,,shinv,norm,inv
143,143,26625,other,,0.0,3.0,shinv,norm,shinv
144,144,26980,other,,1.0,2.0,shinv,norm,shinv
145,145,27132,other,,2.0,1.0,shinv,norm,shinv
146,146,27297,other,,3.0,0.0,shinv,norm,shinv
147,147,27451,first,4,,,norm,shinv,shinv
148,148,27832,other,,0.0,3.0,norm,shinv,norm
149,149,27997,other,,1.0,2.0,norm,shinv,norm
150,150,28155,other,,2.0,1.0,norm,shinv,norm
151,151,28326,other,,3.0,0.0,norm,shinv,norm
152,152,28706,first,4,,,shinv,norm,norm
153,153,28882,other,,0.0,3.0,norm,inv,shinv
154,154,29039,other,,1.0,2.0,norm,inv,norm
155,155,29200,other,,2.0,1.0,norm,inv,norm
156,156,29538,other,,3.0,0.0,norm,inv,norm
157,157,29696,first,4,,,inv,norm,norm
158,158,29859,other,,0.0,15.0,inv,norm,inv
159,159,30030,other,,1.0,14.0,inv,norm,inv
160,160,30400,other,,2.0,13.0,inv,norm,inv
161,161,30560,other,,3.0,12.0,inv,norm,inv
162,162,30723,other,,4.0,11.0,inv,norm,inv
163,163,30889,other,,5.0,10.0,inv,norm,inv
164,164,31266,other,,6.0,9.0,inv,norm,inv
165,165,31434,other,,7.0,8.0,inv,norm,inv
166,166,31594,other,,8.0,7.0,inv,norm,inv
167,167,31752,other,,9.0,6.0,inv,norm,inv
168,168,32075,other,,10.0,5.0,inv,norm,inv
169,169,32228,other,,11.0,4.0,inv,norm,inv
170,170,32380,other,,12.0,3.0,inv,norm,inv
171,171,32545,other,,13.0,2.0,inv,norm,inv
172,172,32886,other,,14.0,1.0,inv,norm,inv
173,173,33042,other,,15.0,0.0,inv,norm,inv
174,174,33192,first,16,,,norm,inv,inv
175,175,33347,other,,0.0,0.0,norm,inv,norm
176,176,33684,first,1,,,inv,norm,norm
177,177,33856,other,,0.0,2.0,inv,norm,inv
178,178,34024,other,,1.0,1.0,inv,norm,inv
179,179,34186,other,,2.0,0.0,inv,norm,inv
180,180,34451,first,3,,,norm,shinv,inv
181,181,34770,first,0,,,shinv,shinv,norm
182,182,34942,other,,0.0,6.0,shinv,shinv,shinv
183,183,35229,other,,1.0,5.0,shinv,shinv,shinv
184,184,35425,other,,2.0,4.0,shinv,shinv,shinv
185,185,35588,other,,3.0,3.0,shinv,shinv,shinv
186,186,35748,other,,4.0,2.0,shinv,shinv,shinv
187,187,36408,other,,5.0,1.0,shinv,shinv,shinv
188,188,36583,other,,6.0,0.0,shinv,shinv,shinv
189,189,36941,first,7,,,shinv,inv,shinv
190,190,37114,other,,0.0,1.0,shinv,inv,shinv
191,191,37294,other,,1.0,0.0,shinv,inv,shinv
192,192,37457,first,2,,,inv,shinv,shinv
193,193,37792,other,,0.0,0.0,inv,shinv,inv
194,194,37959,first,1,,,shinv,inv,inv
195,195,38130,other,,0.0,0.0,shinv,inv,shinv
196,196,38306,first,1,,,inv,shinv,shinv
197,197,38625,other,,0.0,7.0,inv,shinv,inv
198,198,38799,other,,1.0,6.0,inv,shinv,inv
199,199,38967,other,,2.0,5.0,inv,shinv,inv
200,200,39296,other,,3.0,4.0,inv,shinv,inv
201,201,39456,other,,4.0,3.0,inv,shinv,inv
202,202,39611,other,,5.0,2.0,inv,shinv,inv
203,203,39767,other,,6.0,1.0,inv,shinv,inv
204,204,40080,other,,7.0,0.0,inv,shinv,inv
205,205,40243,first,8,,,shinv,inv,inv
206,206,40401,other,,0.0,1.0,shinv,inv,shinv
207,207,40572,other,,1.0,0.0,shinv,inv,shinv
208,208,40912,first,2,,,inv,norm,shinv
209,209,41067,other,,0.0,14.0,inv,norm,inv
210,210,41226,other,,1.0,13.0,inv,norm,inv
211,211,41371,other,,2.0,12.0,inv,norm,inv
212,212,41721,other,,3.0,11.0,inv,norm,inv
213,213,41891,other,,4.0,10.0,inv,norm,inv
214,214,42051,other,,5.0,9.0,inv,norm,inv
215,215,42213,other,,6.0,8.0,inv,norm,inv
216,216,42415,other,,7.0,7.0,inv,norm,inv
217,217,42571,other,,8.0,6.0,inv,norm,inv
218,218,42725,other,,9.0,5.0,inv,norm,inv
219,219,42891,other,,10.0,4.0,inv,norm,inv
220,220,43161,other,,11.0,3.0,inv,norm,inv
221,221,43323,other,,12.0,2.0,inv,norm,inv
222,222,43496,other,,13.0,1.0,inv,norm,inv
223,223,43658,other,,14.0,0.0,inv,norm,inv
224,224,43972,first,15,,,norm,inv,inv
225,225,44136,other,,0.0,2.0,norm,inv,norm
226,226,44295,other,,1.0,1.0,norm,inv,norm
227,227,44453,other,,2.0,0.0,norm,inv,norm
228,228,44758,first,3,,,inv,norm,norm
229,229,44918,first,0,,,norm,shinv,inv
230,230,45077,other,,0.0,5.0,norm,shinv,norm
231,231,45239,other,,1.0,4.0,norm,shinv,norm
232,232,45541,other,,2.0,3.0,norm,shinv,norm
233,233,45706,other,,3.0,2.0,norm,shinv,norm
234,234,45877,other,,4.0,1.0,norm,shinv,norm
235,235,46046,other,,5.0,0.0,norm,shinv,norm
236,236,46333,first,6,,,shinv,norm,norm
237,237,46489,first,0,,,norm,inv,shinv
238,238,46656,other,,0.0,0.0,norm,inv,norm
239,239,46806,first,1,,,inv,shinv,norm
240,240,46976,other,,0.0,2.0,inv,shinv,inv
241,241,47246,other,,1.0,1.0,inv,shinv,inv
242,242,47402,other,,2.0,0.0,inv,shinv,inv
243,243,47566,first,3,,,shinv,inv,inv
244,244,47734,other,,0.0,0.0,shinv,inv,shinv
245,245,47976,first,1,,,inv,norm,shinv
246,246,48133,other,,0.0,1.0,inv,norm,inv
247,247,48459,other,,1.0,0.0,inv,norm,inv
248,248,48616,first,2,,,norm,inv,inv
249,249,48890,first,0,,,inv,norm,norm
250,250,49058,other,,0.0,3.0,inv,norm,inv
251,251,49219,other,,1.0,2.0,inv,norm,inv
252,252,49379,other,,2.0,1.0,inv,norm,inv
253,253,49639,other,,3.0,0.0,inv,norm,inv
254,254,49791,first,4,,,norm,shinv,inv
255,255,49945,first,0,,,shinv,shinv,norm
256,256,50106,other,,0.0,11.0,shinv,shinv,shinv
257,257,50362,other,,1.0,10.0,shinv,shinv,shinv
258,258,50525,other,,2.0,9.0,shinv,shinv,shinv
259,259,50685,other,,3.0,8.0,shinv,shinv,shinv
260,260,50834,other,,4.0,7.0,shinv,shinv,shinv
261,261,51076,other,,5.0,6.0,shinv,shinv,shinv
262,262,51226,other,,6.0,5.0,shinv,shinv,shinv
263,263,51378,other,,7.0,4.0,shinv,shinv,shinv
264,264,51531,other,,8.0,3.0,shinv,shinv,shinv
265,265,51745,other,,9.0,2.0,shinv,shinv,shinv
266,266,51925,other,,10.0,1.0,shinv,shinv,shinv
267,267,52094,other,,11.0,0.0,shinv,shinv,shinv
268,268,52261,first,12,,,shinv,inv,shinv
269,269,52536,other,,0.0,1.0,shinv,inv,shinv
270,270,52694,other,,1.0,0.0,shinv,inv,shinv
271,271,52861,first,2,,,inv,shinv,shinv
272,272,53016,other,,0.0,15.0,inv,shinv,inv
273,273,53271,other,,1.0,14.0,inv,shinv,inv
274,274,53430,other,,2.0,13.0,inv,shinv,inv
275,275,53587,other,,3.0,12.0,inv,shinv,inv
276,276,54035,other,,4.0,11.0,inv,shinv,inv
277,277,54201,other,,5.0,10.0,inv,shinv,inv
278,278,54356,other,,6.0,9.0,inv,shinv,inv
279,279,54510,other,,7.0,8.0,inv,shinv,inv
280,280,54765,other,,8.0,7.0,inv,shinv,inv
281,281,54923,other,,9.0,6.0,inv,shinv,inv
282,282,55072,other,,10.0,5.0,inv,shinv,inv
283,283,55229,other,,11.0,4.0,inv,shinv,inv
284,284,55541,other,,12.0,3.0,inv,shinv,inv
285,285,55711,other,,13.0,2.0,inv,shinv,inv
286,286,55865,other,,14.0,1.0,inv,shinv,inv
287,287,56025,other,,15.0,0.0,inv,shinv,inv
288,288,56260,first,16,,,shinv,inv,inv
289,289,56417,other,,0.0,0.0,shinv,inv,shinv
290,290,56580,first,1,,,inv,shinv,shinv
291,291,56836,other,,0.0,1.0,inv,shinv,inv
292,292,57003,other,,1.0,0.0,inv,shinv,inv
293,293,57170,first,2,,,shinv,inv,inv
294,294,57331,other,,0.0,1.0,shinv,inv,shinv
295,295,57822,other,,1.0,0.0,shinv,inv,shinv
296,296,57979,first,2,,,inv,norm,shinv
297,297,58145,other,,0.0,0.0,inv,norm,inv
298,298,58356,first,1,,,norm,inv,inv
299,299,58519,first,0,,,inv,norm,norm
300,300,58682,other,,0.0,3.0,inv,norm,inv
301,301,58844,other,,1.0,2.0,inv,norm,inv
302,302,59096,other,,2.0,1.0,inv,norm,inv
303,303,59263,other,,3.0,0.0,inv,norm,inv
304,304,59415,first,4,,,norm,shinv,inv
305,305,59580,other,,0.0,0.0,norm,shinv,norm
306,306,59803,first,1,,,shinv,inv,norm
307,307,59963,first,0,,,inv,shinv,shinv
308,308,60118,other,,0.0,0.0,inv,shinv,inv
309,309,60277,first,1,,,shinv,norm,inv
310,310,60603,other,,0.0,3.0,shinv,norm,shinv
311,311,60773,other,,1.0,2.0,shinv,norm,shinv
312,312,60934,other,,2.0,1.0,shinv,norm,shinv
313,313,61098,other,,3.0,0.0,shinv,norm,shinv
314,314,61313,first,4,,,norm,shinv,shinv
315,315,61483,other,,0.0,3.0,norm,shinv,norm
316,316,61644,other,,1.0,2.0,norm,shinv,norm
317,317,61803,other,,2.0,1.0,norm,shinv,norm
318,318,62064,other,,3.0,0.0,norm,shinv,norm
319,319,62234,first,4,,,shinv,norm,norm
320,320,62399,other,,0.0,0.0,shinv,norm,shinv
321,321,62551,first,1,,,norm,inv,shinv
322,322,62853,other,,0.0,2.0,norm,inv,norm
323,323,63154,other,,1.0,1.0,norm,inv,norm
324,324,63308,other,,2.0,0.0,norm,inv,norm
325,325,63764,first,3,,,inv,norm,norm
326,326,63915,other,,0.0,12.0,inv,norm,inv
327,327,64075,other,,1.0,11.0,inv,norm,inv
328,328,64315,other,,2.0,10.0,inv,norm,inv
329,329,64468,other,,3.0,9.0,inv,norm,inv
330,330,64620,other,,4.0,8.0,inv,norm,inv
331,331,64779,other,,5.0,7.0,inv,norm,inv
332,332,65006,other,,6.0,6.0,inv,norm,inv
333,333,65160,other,,7.0,5.0,inv,norm,inv
334,334,65303,other,,8.0,4.0,inv,norm,inv
335,335,65446,other,,9.0,3.0,inv,norm,inv
336,336,65675,other,,10.0,2.0,inv,norm,inv
337,337,65974,other,,11.0,1.0,inv,norm,inv
338,338,66127,other,,12.0,0.0,inv,norm,inv
339,339,66419,first,13,,,norm,inv,inv
340,340,66739,other,,0.0,0.0,norm,inv,norm
341,341,67104,first,1,,,inv,norm,norm
342,342,67261,other,,0.0,0.0,inv,norm,inv
343,343,67413,first,1,,,norm,shinv,inv
344,344,67563,other,,0.0,6.0,norm,shinv,norm
345,345,67789,other,,1.0,5.0,norm,shinv,norm
346,346,67944,other,,2.0,4.0,norm,shinv,norm
347,347,68096,other,,3.0,3.0,norm,shinv,norm
348,348,68248,other,,4.0,2.0,norm,shinv,norm
349,349,68455,other,,5.0,1.0,norm,shinv,norm
350,350,68601,other,,6.0,0.0,norm,shinv,norm
351,351,68748,first,7,,,shinv,norm,norm
352,352,68899,first,0,,,norm,inv,shinv
353,353,69106,other,,0.0,0.0,norm,inv,norm
354,354,69267,first,1,,,inv,inv,norm
355,355,69415,other,,0.0,4.0,inv,inv,inv
356,356,69563,other,,1.0,3.0,inv,inv,inv
357,357,69776,other,,2.0,2.0,inv,inv,inv
358,358,69923,other,,3.0,1.0,inv,inv,inv
359,359,70083,other,,4.0,0.0,inv,inv,inv
360,360,70248,first,5,,,inv,norm,inv
361,361,70508,first,0,,,norm,shinv,inv
362,362,70663,other,,0.0,5.0,norm,shinv,norm
363,363,70814,other,,1.0,4.0,norm,shinv,norm
364,364,70957,other,,2.0,3.0,norm,shinv,norm
365,365,71259,other,,3.0,2.0,norm,shinv,norm
366,366,71427,other,,4.0,1.0,norm,shinv,norm
367,367,71587,other,,5.0,0.0,norm,shinv,norm
368,368,71741,first,6,,,shinv,norm,norm
369,369,71965,first,0,,,norm,inv,shinv
370,370,72122,other,,0.0,1.0,norm,inv,norm
371,371,72288,other,,1.0,0.0,norm,inv,norm
372,372,72470,first,2,,,inv,norm,norm
373,373,72706,other,,0.0,7.0,inv,norm,inv
374,374,72872,other,,1.0,6.0,inv,norm,inv
375,375,73029,other,,2.0,5.0,inv,norm,inv
376,376,73193,other,,3.0,4.0,inv,norm,inv
377,377,73400,other,,4.0,3.0,inv,norm,inv
378,378,73560,other,,5.0,2.0,inv,norm,inv
379,379,73718,other,,6.0,1.0,inv,norm,inv
380,380,73876,other,,7.0,0.0,inv,norm,inv
381,381,74362,first,8,,,norm,inv,inv
382,382,74518,first,0,,,inv,norm,norm
383,383,74673,other,,0.0,3.0,inv,norm,inv
384,384,74915,other,,1.0,2.0,inv,norm,inv
385,385,75057,other,,2.0,1.0,inv,norm,inv
386,386,75210,other,,3.0,0.0,inv,norm,inv
387,387,75364,first,4,,,norm,shinv,inv
388,388,75579,first,0,,,shinv,inv,norm
389,389,75737,other,,0.0,,shinv,inv,shinv
390,390,75895,other,,1.0,,inv,shinv,shinv
391,391,76063,other,,2.0,,shinv,,inv
392,392,76297,other,,3.0,,shinv,,shinv
393,393,76450,other,,4.0,,shinv,,shinv
394,394,76600,other,,5.0,,shinv,,shinv
