,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
141,141,28067,other,,3.0,1.0,norm,shinv,norm
142,142,28171,other,,4.0,0.0,norm,shinv,norm
143,143,28849,first,5,,,shinv,norm,norm
144,144,29004,other,,0.0,5.0,norm,inv,shinv
145,145,29121,other,,1.0,4.0,norm,inv,norm
146,146,29233,other,,2.0,3.0,norm,inv,norm
147,147,29342,other,,3.0,2.0,norm,inv,norm
148,148,29459,other,,4.0,1.0,norm,inv,norm
149,149,29570,other,,5.0,0.0,norm,inv,norm
150,150,30141,first,6,,,inv,norm,norm
151,151,30293,other,,0.0,12.0,inv,norm,inv
152,152,30443,other,,1.0,11.0,inv,norm,inv
153,153,30597,other,,2.0,10.0,inv,norm,inv
154,154,30754,other,,3.0,9.0,inv,norm,inv
155,155,31236,other,,4.0,8.0,inv,norm,inv
156,156,31391,other,,5.0,7.0,inv,norm,inv
157,157,31542,other,,6.0,6.0,inv,norm,inv
158,158,31644,other,,7.0,5.0,inv,norm,inv
159,159,31745,other,,8.0,4.0,inv,norm,inv
160,160,32650,other,,9.0,3.0,inv,norm,inv
161,161,32825,other,,10.0,2.0,inv,norm,inv
162,162,32965,other,,11.0,1.0,inv,norm,inv
163,163,33115,other,,12.0,0.0,inv,norm,inv
164,164,33248,first,13,,,norm,inv,inv
165,165,33394,other,,0.0,0.0,norm,inv,norm
166,166,33516,first,1,,,inv,norm,norm
167,167,33626,other,,0.0,1.0,inv,norm,inv
168,168,33744,other,,1.0,0.0,inv,norm,inv
169,169,34472,first,2,,,norm,shinv,inv
170,170,34629,first,0,,,shinv,shinv,norm
171,171,34795,other,,0.0,11.0,shinv,shinv,shinv
172,172,34921,other,,1.0,10.0,shinv,shinv,shinv
173,173,35041,other,,2.0,9.0,shinv,shinv,shinv
174,174,35228,other,,3.0,8.0,shinv,shinv,shinv
175,175,35335,other,,4.0,7.0,shinv,shinv,shinv
176,176,36041,other,,5.0,6.0,shinv,shinv,shinv
177,177,36151,other,,6.0,5.0,shinv,shinv,shinv
178,178,36310,other,,7.0,4.0,shinv,shinv,shinv
179,179,36440,other,,8.0,3.0,shinv,shinv,shinv
180,180,36564,other,,9.0,2.0,shinv,shinv,shinv
181,181,36688,other,,10.0,1.0,shinv,shinv,shinv
182,182,36816,other,,11.0,0.0,shinv,shinv,shinv
183,183,37587,first,12,,,shinv,inv,shinv
184,184,37726,other,,0.0,1.0,inv,shinv,shinv
185,185,37866,other,,1.0,0.0,inv,shinv,inv
186,186,38000,first,2,,,shinv,inv,inv
187,187,38126,other,,0.0,0.0,shinv,inv,shinv
188,188,38254,first,1,,,inv,shinv,shinv
189,189,38379,other,,0.0,7.0,inv,shinv,inv
190,190,38865,other,,1.0,6.0,inv,shinv,inv
191,191,38991,other,,2.0,5.0,inv,shinv,inv
192,192,39113,other,,3.0,4.0,inv,shinv,inv
193,193,39245,other,,4.0,3.0,inv,shinv,inv
194,194,39366,other,,5.0,2.0,inv,shinv,inv
195,195,39490,other,,6.0,1.0,inv,shinv,inv
196,196,39619,other,,7.0,0.0,inv,shinv,inv
197,197,40413,first,8,,,shinv,inv,inv
198,198,40540,other,,0.0,1.0,shinv,inv,shinv
199,199,40662,other,,1.0,0.0,shinv,inv,shinv
200,200,40787,first,2,,,inv,norm,shinv
201,201,40916,other,,0.0,14.0,inv,norm,inv
202,202,41045,other,,1.0,13.0,inv,norm,inv
203,203,41161,other,,2.0,12.0,inv,norm,inv
204,204,41817,other,,3.0,11.0,inv,norm,inv
205,205,41933,other,,4.0,10.0,inv,norm,inv
206,206,42050,other,,5.0,9.0,inv,norm,inv
207,207,42161,other,,6.0,8.0,inv,norm,inv
208,208,42317,other,,7.0,7.0,inv,norm,inv
209,209,42437,other,,8.0,6.0,inv,norm,inv
210,210,42557,other,,9.0,5.0,inv,norm,inv
211,211,42675,other,,10.0,4.0,inv,norm,inv
212,212,43311,other,,11.0,3.0,inv,norm,inv
213,213,43421,other,,12.0,2.0,inv,norm,inv
214,214,43538,other,,13.0,1.0,inv,norm,inv
215,215,43729,other,,14.0,0.0,inv,norm,inv
216,216,43842,first,15,,,norm,inv,inv
217,217,44014,other,,0.0,2.0,norm,inv,norm
218,218,44119,other,,1.0,1.0,norm,inv,norm
219,219,44248,other,,2.0,0.0,norm,inv,norm
220,220,44839,first,3,,,inv,norm,norm
221,221,44975,other,,0.0,5.0,norm,shinv,inv
222,222,45079,other,,1.0,4.0,norm,shinv,norm
223,223,45224,other,,2.0,3.0,norm,shinv,norm
224,224,45367,other,,3.0,2.0,norm,shinv,norm
225,225,45507,other,,4.0,1.0,norm,shinv,norm
226,226,45651,other,,5.0,0.0,norm,shinv,norm
227,227,46217,first,6,,,shinv,norm,norm
228,228,46349,first,0,,,norm,inv,shinv
229,229,46478,other,,0.0,1.0,norm,inv,norm
230,230,46613,other,,1.0,0.0,norm,inv,norm
231,231,47216,first,2,,,inv,shinv,norm
232,232,47353,other,,0.0,1.0,inv,shinv,inv
233,233,47484,other,,1.0,0.0,inv,shinv,inv
234,234,47614,first,2,,,shinv,inv,inv
235,235,47812,first,0,,,inv,norm,shinv
236,236,47936,other,,0.0,2.0,inv,norm,inv
237,237,48091,other,,1.0,1.0,inv,norm,inv
238,238,48277,other,,2.0,0.0,inv,norm,inv
239,239,49515,first,3,,,norm,inv,inv
240,240,49643,other,,0.0,0.0,inv,norm,norm
241,241,49872,first,1,,,norm,shinv,inv
242,242,49981,first,0,,,shinv,shinv,norm
243,243,50195,other,,0.0,9.0,shinv,shinv,shinv
244,244,50339,other,,1.0,8.0,shinv,shinv,shinv
245,245,50471,other,,2.0,7.0,shinv,shinv,shinv
246,246,50609,other,,3.0,6.0,shinv,shinv,shinv
247,247,50724,other,,4.0,5.0,shinv,shinv,shinv
248,248,51695,other,,5.0,4.0,shinv,shinv,shinv
249,249,51812,other,,6.0,3.0,shinv,shinv,shinv
250,250,51926,other,,7.0,2.0,shinv,shinv,shinv
251,251,52043,other,,8.0,1.0,shinv,shinv,shinv
252,252,52163,other,,9.0,0.0,shinv,shinv,shinv
253,253,52270,first,10,,,shinv,inv,shinv
254,254,52371,other,,0.0,0.0,shinv,inv,shinv
255,255,53020,first,1,,,inv,shinv,shinv
256,256,53131,other,,0.0,13.0,inv,shinv,inv
257,257,53242,other,,1.0,12.0,inv,shinv,inv
258,258,53349,other,,2.0,11.0,inv,shinv,inv
259,259,53542,other,,3.0,10.0,inv,shinv,inv
260,260,54386,other,,4.0,9.0,inv,shinv,inv
261,261,54511,other,,5.0,8.0,inv,shinv,inv
262,262,54641,other,,6.0,7.0,inv,shinv,inv
263,263,54752,other,,7.0,6.0,inv,shinv,inv
264,264,54874,other,,8.0,5.0,inv,shinv,inv
265,265,55516,other,,9.0,4.0,inv,shinv,inv
266,266,55627,other,,10.0,3.0,inv,shinv,inv
267,267,55743,other,,11.0,2.0,inv,shinv,inv
268,268,55934,other,,12.0,1.0,inv,shinv,inv
269,269,56044,other,,13.0,0.0,inv,shinv,inv
270,270,56257,first,14,,,shinv,inv,inv
271,271,57331,first,0,,,inv,shinv,shinv
272,272,57458,other,,0.0,3.0,shinv,inv,inv
273,273,57582,other,,1.0,2.0,shinv,inv,shinv
274,274,57698,other,,2.0,1.0,shinv,inv,shinv
275,275,57818,other,,3.0,0.0,shinv,inv,shinv
276,276,57947,first,4,,,inv,norm,shinv
277,277,58066,other,,0.0,1.0,inv,norm,inv
278,278,58170,other,,1.0,0.0,inv,norm,inv
279,279,58320,first,2,,,norm,inv,inv
280,280,58440,other,,0.0,0.0,norm,inv,norm
281,281,58559,first,1,,,inv,norm,norm
282,282,58688,other,,0.0,5.0,inv,norm,inv
283,283,58805,other,,1.0,4.0,inv,norm,inv
284,284,58926,other,,2.0,3.0,inv,norm,inv
285,285,59047,other,,3.0,2.0,inv,norm,inv
286,286,59170,other,,4.0,1.0,inv,norm,inv
287,287,59291,other,,5.0,0.0,inv,norm,inv
288,288,60257,first,6,,,norm,shinv,inv
289,289,60364,other,,0.0,5.0,shinv,inv,norm
290,290,60518,other,,1.0,4.0,inv,shinv,shinv
291,291,60643,other,,2.0,3.0,shinv,norm,inv
292,292,60766,other,,3.0,2.0,shinv,norm,shinv
293,293,60884,other,,4.0,1.0,shinv,norm,shinv
294,294,61012,other,,5.0,0.0,shinv,norm,shinv
295,295,61812,first,6,,,norm,shinv,shinv
296,296,61935,other,,0.0,2.0,norm,shinv,norm
297,297,62050,other,,1.0,1.0,norm,shinv,norm
298,298,62155,other,,2.0,0.0,norm,shinv,norm
299,299,62264,first,3,,,shinv,norm,norm
300,300,62379,other,,0.0,0.0,shinv,norm,shinv
301,301,62506,first,1,,,norm,inv,shinv
302,302,63241,other,,0.0,2.0,norm,inv,norm
303,303,63363,other,,1.0,1.0,norm,inv,norm
304,304,63477,other,,2.0,0.0,norm,inv,norm
305,305,63586,first,3,,,inv,norm,norm
306,306,63694,other,,0.0,16.0,inv,norm,inv
307,307,63797,other,,1.0,15.0,inv,norm,inv
308,308,63908,other,,2.0,14.0,inv,norm,inv
309,309,64018,other,,3.0,13.0,inv,norm,inv
310,310,64135,other,,4.0,12.0,inv,norm,inv
311,311,64236,other,,5.0,11.0,inv,norm,inv
312,312,64341,other,,6.0,10.0,inv,norm,inv
313,313,64446,other,,7.0,9.0,inv,norm,inv
314,314,64557,other,,8.0,8.0,inv,norm,inv
315,315,64668,other,,9.0,7.0,inv,norm,inv
316,316,64781,other,,10.0,6.0,inv,norm,inv
317,317,64885,other,,11.0,5.0,inv,norm,inv
318,318,64998,other,,12.0,4.0,inv,norm,inv
319,319,65101,other,,13.0,3.0,inv,norm,inv
320,320,65230,other,,14.0,2.0,inv,norm,inv
321,321,65372,other,,15.0,1.0,inv,norm,inv
322,322,66286,other,,16.0,0.0,inv,norm,inv
323,323,66409,first,17,,,norm,inv,inv
324,324,66530,other,,0.0,3.0,norm,inv,norm
325,325,66679,other,,1.0,2.0,norm,inv,norm
326,326,66855,other,,2.0,1.0,norm,inv,norm
327,327,66957,other,,3.0,0.0,norm,inv,norm
328,328,67097,first,4,,,inv,norm,norm
329,329,67269,other,,0.0,0.0,inv,norm,inv
330,330,67382,first,1,,,norm,shinv,inv
331,331,67483,other,,0.0,2.0,norm,shinv,norm
332,332,68388,other,,1.0,1.0,norm,shinv,norm
333,333,68502,other,,2.0,0.0,norm,shinv,norm
334,334,68619,first,3,,,shinv,norm,norm
335,335,68768,other,,0.0,0.0,shinv,norm,shinv
336,336,68999,first,1,,,norm,inv,shinv
337,337,69113,other,,0.0,1.0,norm,inv,norm
338,338,69225,other,,1.0,0.0,norm,inv,norm
339,339,69337,first,2,,,inv,inv,norm
340,340,69451,other,,0.0,0.0,inv,inv,inv
341,341,70145,first,1,,,inv,norm,inv
342,342,70246,other,,0.0,1.0,inv,norm,inv
343,343,70354,other,,1.0,0.0,inv,norm,inv
344,344,70486,first,2,,,norm,shinv,inv
345,345,70691,other,,0.0,3.0,norm,shinv,norm
346,346,70792,other,,1.0,2.0,norm,shinv,norm
347,347,70897,other,,2.0,1.0,norm,shinv,norm
348,348,71011,other,,3.0,0.0,norm,shinv,norm
349,349,71941,first,4,,,shinv,norm,norm
350,350,72050,other,,0.0,2.0,norm,inv,shinv
351,351,72158,other,,1.0,1.0,norm,inv,norm
352,352,72269,other,,2.0,0.0,norm,inv,norm
353,353,72371,first,3,,,inv,norm,norm
354,354,72483,other,,0.0,7.0,inv,norm,inv
355,355,72594,other,,1.0,6.0,inv,norm,inv
356,356,72698,other,,2.0,5.0,inv,norm,inv
357,357,73326,other,,3.0,4.0,inv,norm,inv
358,358,73456,other,,4.0,3.0,inv,norm,inv
359,359,73598,other,,5.0,2.0,inv,norm,inv
360,360,73833,other,,6.0,1.0,inv,norm,inv
361,361,74051,other,,7.0,0.0,inv,norm,inv
362,362,74222,first,8,,,norm,inv,inv
363,363,74346,other,,0.0,0.0,norm,inv,norm
364,364,74482,first,1,,,inv,norm,norm
365,365,75440,first,0,,,norm,shinv,inv
366,366,75576,first,0,,,shinv,inv,norm
367,367,75701,other,,0.0,,shinv,inv,shinv
368,368,75892,other,,1.0,,inv,shinv,shinv
369,369,76012,other,,2.0,,inv,shinv,inv
370,370,76194,other,,3.0,,shinv,,inv
371,371,76306,other,,4.0,,shinv,,shinv
372,372,76485,other,,5.0,,shinv,,shinv
