,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
67,67,13351,first,1,,,inv,norm,norm
68,68,13527,other,,0.0,2.0,inv,norm,inv
69,69,13875,other,,1.0,1.0,inv,norm,inv
70,70,14054,other,,2.0,0.0,inv,norm,inv
71,71,14162,first,3,,,norm,shinv,inv
72,72,14358,first,0,,,shinv,inv,norm
73,73,14536,other,,0.0,0.0,shinv,inv,shinv
74,74,14815,first,1,,,inv,shinv,shinv
75,75,14987,first,0,,,shinv,norm,inv
76,76,15274,other,,0.0,2.0,shinv,norm,shinv
77,77,15453,other,,1.0,1.0,shinv,norm,shinv
78,78,15741,other,,2.0,0.0,shinv,norm,shinv
79,79,15929,first,3,,,norm,shinv,shinv
80,80,16030,other,,0.0,4.0,norm,shinv,norm
81,81,16244,other,,1.0,3.0,norm,shinv,norm
82,82,16412,other,,2.0,2.0,norm,shinv,norm
83,83,16710,other,,3.0,1.0,norm,shinv,norm
84,84,16877,other,,4.0,0.0,norm,shinv,norm
85,85,17252,first,5,,,shinv,norm,norm
86,86,17432,other,,0.0,2.0,norm,inv,shinv
87,87,17777,other,,1.0,1.0,norm,inv,norm
88,88,17970,other,,2.0,0.0,norm,inv,norm
89,89,18310,first,3,,,inv,shinv,norm
90,90,18491,other,,0.0,8.0,inv,shinv,inv
91,91,18813,other,,1.0,7.0,inv,shinv,inv
92,92,19000,other,,2.0,6.0,inv,shinv,inv
93,93,19363,other,,3.0,5.0,inv,shinv,inv
94,94,19548,other,,4.0,4.0,inv,shinv,inv
95,95,19862,other,,5.0,3.0,inv,shinv,inv
96,96,20053,other,,6.0,2.0,inv,shinv,inv
97,97,20154,other,,7.0,1.0,inv,shinv,inv
98,98,20387,other,,8.0,0.0,inv,shinv,inv
99,99,20577,first,9,,,shinv,inv,inv
100,100,20684,other,,0.0,3.0,shinv,inv,shinv
101,101,20900,other,,1.0,2.0,shinv,inv,shinv
102,102,21095,other,,2.0,1.0,shinv,inv,shinv
103,103,21198,other,,3.0,0.0,shinv,inv,shinv
104,104,21419,first,4,,,inv,norm,shinv
105,105,21608,other,,0.0,0.0,inv,norm,inv
106,106,21709,first,1,,,norm,inv,inv
107,107,21967,first,0,,,inv,norm,norm
108,108,22069,other,,0.0,3.0,inv,norm,inv
109,109,22198,other,,1.0,2.0,inv,norm,inv
110,110,22390,other,,2.0,1.0,inv,norm,inv
111,111,22587,other,,3.0,0.0,inv,norm,inv
112,112,22996,first,4,,,norm,shinv,inv
113,113,23183,first,0,,,shinv,inv,norm
114,114,23482,first,0,,,inv,shinv,shinv
115,115,23662,first,0,,,shinv,norm,inv
116,116,23935,other,,0.0,2.0,shinv,norm,shinv
117,117,24108,other,,1.0,1.0,shinv,norm,shinv
118,118,24405,other,,2.0,0.0,shinv,norm,shinv
119,119,24577,first,3,,,norm,shinv,shinv
120,120,24868,other,,0.0,3.0,norm,shinv,norm
121,121,25044,other,,1.0,2.0,norm,shinv,norm
122,122,25354,other,,2.0,1.0,norm,shinv,norm
123,123,25531,other,,3.0,0.0,norm,shinv,norm
124,124,25805,first,4,,,shinv,norm,norm
125,125,25976,first,0,,,norm,inv,shinv
126,126,26257,other,,0.0,2.0,norm,inv,norm
127,127,26451,other,,1.0,1.0,norm,inv,norm
128,128,26719,other,,2.0,0.0,norm,inv,norm
129,129,26887,first,3,,,inv,norm,norm
130,130,27154,other,,0.0,15.0,inv,norm,inv
131,131,27328,other,,1.0,14.0,inv,norm,inv
132,132,27562,other,,2.0,13.0,inv,norm,inv
133,133,27727,other,,3.0,12.0,inv,norm,inv
134,134,27964,other,,4.0,11.0,inv,norm,inv
135,135,28135,other,,5.0,10.0,inv,norm,inv
136,136,28384,other,,6.0,9.0,inv,norm,inv
137,137,28556,other,,7.0,8.0,inv,norm,inv
138,138,28800,other,,8.0,7.0,inv,norm,inv
139,139,28972,other,,9.0,6.0,inv,norm,inv
140,140,29231,other,,10.0,5.0,inv,norm,inv
141,141,29390,other,,11.0,4.0,inv,norm,inv
142,142,29632,other,,12.0,3.0,inv,norm,inv
143,143,29791,other,,13.0,2.0,inv,norm,inv
144,144,30025,other,,14.0,1.0,inv,norm,inv
145,145,30190,other,,15.0,0.0,inv,norm,inv
146,146,30436,first,16,,,norm,inv,inv
147,147,30593,first,0,,,inv,norm,norm
148,148,30857,other,,0.0,3.0,inv,norm,inv
149,149,31021,other,,1.0,2.0,inv,norm,inv
150,150,31266,other,,2.0,1.0,inv,norm,inv
151,151,31434,other,,3.0,0.0,inv,norm,inv
152,152,31690,first,4,,,norm,shinv,inv
153,153,31864,first,0,,,shinv,shinv,norm
154,154,32132,other,,0.0,9.0,shinv,shinv,shinv
155,155,32294,other,,1.0,8.0,shinv,shinv,shinv
156,156,32542,other,,2.0,7.0,shinv,shinv,shinv
157,157,32721,other,,3.0,6.0,shinv,shinv,shinv
158,158,32971,other,,4.0,5.0,shinv,shinv,shinv
159,159,33141,other,,5.0,4.0,shinv,shinv,shinv
160,160,33393,other,,6.0,3.0,shinv,shinv,shinv
161,161,33566,other,,7.0,2.0,shinv,shinv,shinv
162,162,33816,other,,8.0,1.0,shinv,shinv,shinv
163,163,33986,other,,9.0,0.0,shinv,shinv,shinv
164,164,34229,first,10,,,shinv,inv,shinv
165,165,34405,other,,0.0,0.0,shinv,inv,shinv
166,166,34664,first,1,,,inv,shinv,shinv
167,167,34775,other,,0.0,1.0,inv,shinv,inv
168,168,34974,other,,1.0,0.0,inv,shinv,inv
169,169,35152,first,2,,,shinv,inv,inv
170,170,35325,other,,0.0,0.0,shinv,inv,shinv
171,171,35437,first,1,,,inv,shinv,shinv
172,172,35600,other,,0.0,8.0,inv,shinv,inv
173,173,35771,other,,1.0,7.0,inv,shinv,inv
174,174,36013,other,,2.0,6.0,inv,shinv,inv
175,175,36185,other,,3.0,5.0,inv,shinv,inv
176,176,36433,other,,4.0,4.0,inv,shinv,inv
177,177,36617,other,,5.0,3.0,inv,shinv,inv
178,178,36858,other,,6.0,2.0,inv,shinv,inv
179,179,37029,other,,7.0,1.0,inv,shinv,inv
180,180,37271,other,,8.0,0.0,inv,shinv,inv
181,181,37433,first,9,,,shinv,inv,inv
182,182,37674,other,,0.0,1.0,shinv,inv,shinv
183,183,37838,other,,1.0,0.0,shinv,inv,shinv
184,184,38086,first,2,,,inv,norm,shinv
185,185,38251,other,,0.0,12.0,inv,norm,inv
186,186,38485,other,,1.0,11.0,inv,norm,inv
187,187,38650,other,,2.0,10.0,inv,norm,inv
188,188,38883,other,,3.0,9.0,inv,norm,inv
189,189,39047,other,,4.0,8.0,inv,norm,inv
190,190,39295,other,,5.0,7.0,inv,norm,inv
191,191,39460,other,,6.0,6.0,inv,norm,inv
192,192,39709,other,,7.0,5.0,inv,norm,inv
193,193,39872,other,,8.0,4.0,inv,norm,inv
194,194,40130,other,,9.0,3.0,inv,norm,inv
195,195,40298,other,,10.0,2.0,inv,norm,inv
196,196,40542,other,,11.0,1.0,inv,norm,inv
197,197,40716,other,,12.0,0.0,inv,norm,inv
198,198,40964,first,13,,,norm,inv,inv
199,199,41142,other,,0.0,2.0,norm,inv,norm
200,200,41399,other,,1.0,1.0,norm,inv,norm
201,201,41575,other,,2.0,0.0,norm,inv,norm
202,202,41823,first,3,,,inv,norm,norm
203,203,41984,first,0,,,norm,shinv,inv
204,204,42237,other,,0.0,4.0,norm,shinv,norm
205,205,42403,other,,1.0,3.0,norm,shinv,norm
206,206,42661,other,,2.0,2.0,norm,shinv,norm
207,207,42838,other,,3.0,1.0,norm,shinv,norm
208,208,43125,other,,4.0,0.0,norm,shinv,norm
209,209,43315,first,5,,,shinv,norm,norm
210,210,43571,first,0,,,norm,inv,shinv
211,211,43757,other,,0.0,0.0,norm,inv,norm
212,212,44065,first,1,,,inv,shinv,norm
213,213,44234,other,,0.0,2.0,inv,shinv,inv
214,214,44422,other,,1.0,1.0,inv,shinv,inv
215,215,44640,other,,2.0,0.0,inv,shinv,inv
216,216,44803,first,3,,,shinv,inv,inv
217,217,45058,first,0,,,inv,norm,shinv
218,218,45231,other,,0.0,2.0,inv,norm,inv
219,219,45501,other,,1.0,1.0,inv,norm,inv
220,220,45663,other,,2.0,0.0,inv,norm,inv
221,221,45917,first,3,,,norm,inv,inv
222,222,46085,first,0,,,inv,norm,norm
223,223,46324,other,,0.0,2.0,inv,norm,inv
224,224,46492,other,,1.0,1.0,inv,norm,inv
225,225,46734,other,,2.0,0.0,inv,norm,inv
226,226,46910,first,3,,,norm,shinv,inv
227,227,47156,first,0,,,shinv,shinv,norm
228,228,47323,other,,0.0,10.0,shinv,shinv,shinv
229,229,47579,other,,1.0,9.0,shinv,shinv,shinv
230,230,47734,other,,2.0,8.0,shinv,shinv,shinv
231,231,47975,other,,3.0,7.0,shinv,shinv,shinv
232,232,48144,other,,4.0,6.0,shinv,shinv,shinv
233,233,48381,other,,5.0,5.0,shinv,shinv,shinv
234,234,48551,other,,6.0,4.0,shinv,shinv,shinv
235,235,48791,other,,7.0,3.0,shinv,shinv,shinv
236,236,48954,other,,8.0,2.0,shinv,shinv,shinv
237,237,49205,other,,9.0,1.0,shinv,shinv,shinv
238,238,49367,other,,10.0,0.0,shinv,shinv,shinv
239,239,49607,first,11,,,shinv,inv,shinv
240,240,49774,other,,0.0,0.0,shinv,inv,shinv
241,241,50015,first,1,,,inv,shinv,shinv
242,242,50171,other,,0.0,15.0,inv,shinv,inv
243,243,50413,other,,1.0,14.0,inv,shinv,inv
244,244,50577,other,,2.0,13.0,inv,shinv,inv
245,245,50827,other,,3.0,12.0,inv,shinv,inv
246,246,50983,other,,4.0,11.0,inv,shinv,inv
247,247,51219,other,,5.0,10.0,inv,shinv,inv
248,248,51381,other,,6.0,9.0,inv,shinv,inv
249,249,51625,other,,7.0,8.0,inv,shinv,inv
250,250,51778,other,,8.0,7.0,inv,shinv,inv
251,251,52006,other,,9.0,6.0,inv,shinv,inv
252,252,52155,other,,10.0,5.0,inv,shinv,inv
253,253,52381,other,,11.0,4.0,inv,shinv,inv
254,254,52526,other,,12.0,3.0,inv,shinv,inv
255,255,52755,other,,13.0,2.0,inv,shinv,inv
256,256,52908,other,,14.0,1.0,inv,shinv,inv
257,257,53122,other,,15.0,0.0,inv,shinv,inv
258,258,53265,first,16,,,shinv,inv,inv
259,259,53472,other,,0.0,1.0,shinv,inv,shinv
260,260,53613,other,,1.0,0.0,shinv,inv,shinv
261,261,53829,first,2,,,inv,shinv,shinv
262,262,53977,other,,0.0,1.0,inv,shinv,inv
263,263,54198,other,,1.0,0.0,inv,shinv,inv
264,264,54356,first,2,,,shinv,inv,inv
265,265,54573,other,,0.0,2.0,shinv,inv,shinv
266,266,54720,other,,1.0,1.0,shinv,inv,shinv
267,267,54944,other,,2.0,0.0,shinv,inv,shinv
268,268,55094,first,3,,,inv,norm,shinv
269,269,55313,other,,0.0,0.0,inv,norm,inv
270,270,55459,first,1,,,norm,inv,inv
271,271,55678,other,,0.0,0.0,norm,inv,norm
272,272,55823,first,1,,,inv,norm,norm
273,273,56043,other,,0.0,3.0,inv,norm,inv
274,274,56186,other,,1.0,2.0,inv,norm,inv
275,275,56329,other,,2.0,1.0,inv,norm,inv
276,276,56474,other,,3.0,0.0,inv,norm,inv
277,277,56620,first,4,,,norm,shinv,inv
278,278,56830,other,,0.0,0.0,norm,shinv,norm
279,279,56971,first,1,,,shinv,inv,norm
280,280,57186,first,0,,,inv,shinv,shinv
281,281,57325,other,,0.0,0.0,inv,shinv,inv
282,282,57546,first,1,,,shinv,norm,inv
283,283,57680,other,,0.0,3.0,shinv,norm,shinv
284,284,57911,other,,1.0,2.0,shinv,norm,shinv
285,285,58052,other,,2.0,1.0,shinv,norm,shinv
286,286,58283,other,,3.0,0.0,shinv,norm,shinv
287,287,58439,first,4,,,norm,shinv,shinv
288,288,58655,other,,0.0,4.0,norm,shinv,norm
289,289,58798,other,,1.0,3.0,norm,shinv,norm
290,290,59010,other,,2.0,2.0,norm,shinv,norm
291,291,59154,other,,3.0,1.0,norm,shinv,norm
292,292,59369,other,,4.0,0.0,norm,shinv,norm
293,293,59522,first,5,,,shinv,norm,norm
294,294,59741,first,0,,,norm,inv,shinv
295,295,59890,other,,0.0,4.0,norm,inv,norm
296,296,60085,other,,1.0,3.0,norm,inv,norm
297,297,60228,other,,2.0,2.0,norm,inv,norm
298,298,60427,other,,3.0,1.0,norm,inv,norm
299,299,60567,other,,4.0,0.0,norm,inv,norm
300,300,60768,first,5,,,inv,norm,norm
301,301,60905,other,,0.0,15.0,inv,norm,inv
302,302,61085,other,,1.0,14.0,inv,norm,inv
303,303,61217,other,,2.0,13.0,inv,norm,inv
304,304,61401,other,,3.0,12.0,inv,norm,inv
305,305,61569,other,,4.0,11.0,inv,norm,inv
306,306,61751,other,,5.0,10.0,inv,norm,inv
307,307,61916,other,,6.0,9.0,inv,norm,inv
308,308,62097,other,,7.0,8.0,inv,norm,inv
309,309,62269,other,,8.0,7.0,inv,norm,inv
310,310,62454,other,,9.0,6.0,inv,norm,inv
311,311,62572,other,,10.0,5.0,inv,norm,inv
312,312,62766,other,,11.0,4.0,inv,norm,inv
313,313,62961,other,,12.0,3.0,inv,norm,inv
314,314,63156,other,,13.0,2.0,inv,norm,inv
315,315,63267,other,,14.0,1.0,inv,norm,inv
316,316,63461,other,,15.0,0.0,inv,norm,inv
317,317,63584,first,16,,,norm,inv,inv
318,318,63803,other,,0.0,2.0,norm,inv,norm
319,319,63944,other,,1.0,1.0,norm,inv,norm
320,320,64160,other,,2.0,0.0,norm,inv,norm
321,321,64298,first,3,,,inv,norm,norm
322,322,64515,first,0,,,norm,shinv,inv
323,323,64694,other,,0.0,5.0,norm,shinv,norm
324,324,64915,other,,1.0,4.0,norm,shinv,norm
325,325,65067,other,,2.0,3.0,norm,shinv,norm
326,326,65302,other,,3.0,2.0,norm,shinv,norm
327,327,65451,other,,4.0,1.0,norm,shinv,norm
328,328,65670,other,,5.0,0.0,norm,shinv,norm
329,329,65810,first,6,,,shinv,norm,norm
330,330,66012,other,,0.0,0.0,shinv,norm,shinv
331,331,66160,first,1,,,norm,inv,shinv
332,332,66368,other,,0.0,0.0,norm,inv,norm
333,333,66515,first,1,,,inv,inv,norm
334,334,66738,other,,0.0,3.0,inv,inv,inv
335,335,66885,other,,1.0,2.0,inv,inv,inv
336,336,67110,other,,2.0,1.0,inv,inv,inv
337,337,67257,other,,3.0,0.0,inv,inv,inv
338,338,67479,first,4,,,inv,norm,inv
339,339,67620,first,0,,,norm,shinv,inv
340,340,67841,other,,0.0,5.0,norm,shinv,norm
341,341,67981,other,,1.0,4.0,norm,shinv,norm
342,342,68209,other,,2.0,3.0,norm,shinv,norm
343,343,68364,other,,3.0,2.0,norm,shinv,norm
344,344,68609,other,,4.0,1.0,norm,shinv,norm
345,345,68781,other,,5.0,0.0,norm,shinv,norm
346,346,69052,first,6,,,shinv,norm,norm
347,347,69221,first,0,,,norm,inv,shinv
348,348,69459,other,,0.0,0.0,norm,inv,norm
349,349,69617,first,1,,,inv,norm,norm
350,350,69846,other,,0.0,7.0,inv,norm,inv
351,351,69995,other,,1.0,6.0,inv,norm,inv
352,352,70229,other,,2.0,5.0,inv,norm,inv
353,353,70451,other,,3.0,4.0,inv,norm,inv
354,354,70608,other,,4.0,3.0,inv,norm,inv
355,355,70752,other,,5.0,2.0,inv,norm,inv
356,356,71008,other,,6.0,1.0,inv,norm,inv
357,357,71159,other,,7.0,0.0,inv,norm,inv
358,358,71389,first,8,,,norm,inv,inv
359,359,71546,other,,0.0,0.0,norm,inv,norm
360,360,71783,first,1,,,inv,norm,norm
361,361,71933,other,,0.0,2.0,inv,norm,inv
362,362,72161,other,,1.0,1.0,inv,norm,inv
363,363,72317,other,,2.0,0.0,inv,norm,inv
364,364,72529,first,3,,,norm,shinv,inv
365,365,72682,other,,0.0,0.0,norm,shinv,norm
366,366,72909,first,1,,,shinv,inv,norm
367,367,73056,first,0,,,inv,shinv,shinv
368,368,73276,other,,0.0,,shinv,norm,inv
369,369,73427,other,,1.0,,shinv,norm,shinv
370,370,73661,other,,2.0,,shinv,norm,shinv
371,371,73819,other,,3.0,,shinv,norm,shinv
372,372,74045,other,,4.0,,shinv,norm,shinv
373,373,74205,other,,5.0,,shinv,norm,shinv
374,374,74428,other,,6.0,,norm,,shinv
375,375,74577,other,,7.0,,norm,,norm
376,376,74822,other,,8.0,,norm,,norm
377,377,74977,other,,9.0,,norm,,norm
378,378,75219,other,,10.0,,norm,,norm
379,379,75375,other,,11.0,,norm,,norm
380,380,75611,other,,12.0,,norm,,norm
381,381,75768,other,,13.0,,norm,,norm
382,382,75882,other,,14.0,,norm,,norm
383,383,76029,other,,15.0,,norm,,norm
384,384,76184,other,,16.0,,norm,,norm
385,385,76352,other,,17.0,,norm,,norm
