,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
88,88,19537,other,,1.0,1.0,shinv,inv,shinv
89,89,19688,other,,2.0,0.0,shinv,inv,shinv
90,90,19835,first,3,,,inv,norm,shinv
91,91,19981,other,,0.0,0.0,inv,norm,inv
92,92,20418,first,1,,,norm,inv,inv
93,93,20560,other,,0.0,2.0,inv,norm,norm
94,94,20704,other,,1.0,1.0,inv,norm,inv
95,95,20855,other,,2.0,0.0,inv,norm,inv
96,96,21295,first,3,,,norm,shinv,inv
97,97,21450,other,,0.0,0.0,norm,shinv,norm
98,98,21600,first,1,,,shinv,inv,norm
99,99,21748,other,,0.0,0.0,shinv,inv,shinv
100,100,22203,first,1,,,inv,shinv,shinv
101,101,22358,other,,0.0,2.0,shinv,norm,inv
102,102,22506,other,,1.0,1.0,shinv,norm,shinv
103,103,22652,other,,2.0,0.0,shinv,norm,shinv
104,104,23105,first,3,,,norm,shinv,shinv
105,105,23253,other,,0.0,3.0,norm,shinv,norm
106,106,23388,other,,1.0,2.0,norm,shinv,norm
107,107,23542,other,,2.0,1.0,norm,shinv,norm
108,108,24003,other,,3.0,0.0,norm,shinv,norm
109,109,24151,first,4,,,shinv,norm,norm
110,110,24294,other,,0.0,0.0,shinv,norm,shinv
111,111,24443,first,1,,,norm,inv,shinv
112,112,24873,other,,0.0,3.0,norm,inv,norm
113,113,25030,other,,1.0,2.0,norm,inv,norm
114,114,25180,other,,2.0,1.0,norm,inv,norm
115,115,25331,other,,3.0,0.0,norm,inv,norm
116,116,25479,first,4,,,inv,norm,norm
117,117,25907,other,,0.0,11.0,inv,norm,inv
118,118,26055,other,,1.0,10.0,inv,norm,inv
119,119,26202,other,,2.0,9.0,inv,norm,inv
120,120,26352,other,,3.0,8.0,inv,norm,inv
121,121,26821,other,,4.0,7.0,inv,norm,inv
122,122,26979,other,,5.0,6.0,inv,norm,inv
123,123,27129,other,,6.0,5.0,inv,norm,inv
124,124,27287,other,,7.0,4.0,inv,norm,inv
125,125,27708,other,,8.0,3.0,inv,norm,inv
126,126,27857,other,,9.0,2.0,inv,norm,inv
127,127,28610,other,,10.0,1.0,inv,norm,inv
128,128,28772,other,,11.0,0.0,inv,norm,inv
129,129,28924,first,12,,,norm,inv,inv
130,130,29066,first,0,,,inv,norm,norm
131,131,29498,other,,0.0,2.0,inv,norm,inv
132,132,29656,other,,1.0,1.0,inv,norm,inv
133,133,29810,other,,2.0,0.0,inv,norm,inv
134,134,29961,first,3,,,norm,shinv,inv
135,135,30317,first,0,,,shinv,shinv,norm
136,136,30463,other,,0.0,8.0,shinv,shinv,shinv
137,137,30615,other,,1.0,7.0,shinv,shinv,shinv
138,138,31229,other,,2.0,6.0,shinv,shinv,shinv
139,139,31381,other,,3.0,5.0,shinv,shinv,shinv
140,140,31532,other,,4.0,4.0,shinv,shinv,shinv
141,141,31682,other,,5.0,3.0,shinv,shinv,shinv
142,142,32101,other,,6.0,2.0,shinv,shinv,shinv
143,143,32240,other,,7.0,1.0,shinv,shinv,shinv
144,144,32391,other,,8.0,0.0,shinv,shinv,shinv
145,145,32543,first,9,,,shinv,inv,shinv
146,146,32834,other,,0.0,1.0,shinv,inv,shinv
147,147,32981,other,,1.0,0.0,shinv,inv,shinv
148,148,33132,first,2,,,inv,shinv,shinv
149,149,33712,first,0,,,shinv,inv,inv
150,150,33861,first,0,,,inv,shinv,shinv
151,151,34026,other,,0.0,9.0,inv,shinv,inv
152,152,34179,other,,1.0,8.0,inv,shinv,inv
153,153,34459,other,,2.0,7.0,inv,shinv,inv
154,154,34613,other,,3.0,6.0,inv,shinv,inv
155,155,34754,other,,4.0,5.0,inv,shinv,inv
156,156,34899,other,,5.0,4.0,inv,shinv,inv
157,157,35334,other,,6.0,3.0,inv,shinv,inv
158,158,35477,other,,7.0,2.0,inv,shinv,inv
159,159,35629,other,,8.0,1.0,inv,shinv,inv
160,160,35777,other,,9.0,0.0,inv,shinv,inv
161,161,35927,first,10,,,shinv,inv,inv
162,162,36269,other,,0.0,0.0,shinv,inv,shinv
163,163,36412,first,1,,,inv,norm,shinv
164,164,36566,other,,0.0,7.0,inv,norm,inv
165,165,36722,other,,1.0,6.0,inv,norm,inv
166,166,37032,other,,2.0,5.0,inv,norm,inv
167,167,37178,other,,3.0,4.0,inv,norm,inv
168,168,37324,other,,4.0,3.0,inv,norm,inv
169,169,38223,other,,5.0,2.0,inv,norm,inv
170,170,38660,other,,6.0,1.0,inv,norm,inv
171,171,38974,other,,7.0,0.0,inv,norm,inv
172,172,39571,first,8,,,norm,inv,inv
173,173,39731,other,,0.0,2.0,norm,inv,norm
174,174,39886,other,,1.0,1.0,norm,inv,norm
175,175,40044,other,,2.0,0.0,norm,inv,norm
176,176,40581,first,3,,,inv,norm,norm
177,177,40743,other,,0.0,4.0,norm,shinv,inv
178,178,40903,other,,1.0,3.0,norm,shinv,norm
179,179,41179,other,,2.0,2.0,norm,shinv,norm
180,180,41339,other,,3.0,1.0,norm,shinv,norm
181,181,41492,other,,4.0,0.0,norm,shinv,norm
182,182,42072,first,5,,,shinv,norm,norm
183,183,42229,other,,0.0,0.0,norm,inv,shinv
184,184,42388,first,1,,,inv,shinv,norm
185,185,42546,other,,0.0,1.0,inv,shinv,inv
186,186,42984,other,,1.0,0.0,inv,shinv,inv
187,187,43137,first,2,,,shinv,inv,inv
188,188,43284,other,,0.0,0.0,shinv,inv,shinv
189,189,43871,first,1,,,inv,norm,shinv
190,190,44165,first,0,,,norm,inv,inv
191,191,44322,other,,0.0,0.0,norm,inv,norm
192,192,44699,first,1,,,inv,norm,norm
193,193,44847,other,,0.0,1.0,inv,norm,inv
194,194,45155,other,,1.0,0.0,inv,norm,inv
195,195,45478,first,2,,,norm,shinv,inv
196,196,45787,first,0,,,shinv,shinv,norm
197,197,45931,other,,0.0,9.0,shinv,shinv,shinv
198,198,46260,other,,1.0,8.0,shinv,shinv,shinv
199,199,46418,other,,2.0,7.0,shinv,shinv,shinv
200,200,46569,other,,3.0,6.0,shinv,shinv,shinv
201,201,46710,other,,4.0,5.0,shinv,shinv,shinv
202,202,47040,other,,5.0,4.0,shinv,shinv,shinv
203,203,47189,other,,6.0,3.0,shinv,shinv,shinv
204,204,47338,other,,7.0,2.0,shinv,shinv,shinv
205,205,47487,other,,8.0,1.0,shinv,shinv,shinv
206,206,47758,other,,9.0,0.0,shinv,shinv,shinv
207,207,47910,first,10,,,shinv,inv,shinv
208,208,48054,other,,0.0,1.0,shinv,inv,shinv
209,209,48201,other,,1.0,0.0,shinv,inv,shinv
210,210,48452,first,2,,,inv,shinv,shinv
211,211,48606,other,,0.0,14.0,inv,shinv,inv
212,212,48761,other,,1.0,13.0,inv,shinv,inv
213,213,48909,other,,2.0,12.0,inv,shinv,inv
214,214,49214,other,,3.0,11.0,inv,shinv,inv
215,215,49364,other,,4.0,10.0,inv,shinv,inv
216,216,49511,other,,5.0,9.0,inv,shinv,inv
217,217,49665,other,,6.0,8.0,inv,shinv,inv
218,218,50166,other,,7.0,7.0,inv,shinv,inv
219,219,50327,other,,8.0,6.0,inv,shinv,inv
220,220,50546,other,,9.0,5.0,inv,shinv,inv
221,221,50843,other,,10.0,4.0,inv,shinv,inv
222,222,50995,other,,11.0,3.0,inv,shinv,inv
223,223,51150,other,,12.0,2.0,inv,shinv,inv
224,224,51306,other,,13.0,1.0,inv,shinv,inv
225,225,51655,other,,14.0,0.0,inv,shinv,inv
226,226,51813,first,15,,,shinv,inv,inv
227,227,51957,other,,0.0,1.0,shinv,inv,shinv
228,228,52116,other,,1.0,0.0,shinv,inv,shinv
229,229,53191,first,2,,,inv,shinv,shinv
230,230,53354,other,,0.0,0.0,shinv,inv,inv
231,231,54147,first,1,,,inv,norm,shinv
232,232,54619,other,,0.0,1.0,norm,inv,inv
233,233,54923,other,,1.0,0.0,inv,norm,norm
234,234,55066,first,2,,,norm,shinv,inv
235,235,55214,other,,0.0,0.0,norm,shinv,norm
236,236,55450,first,1,,,shinv,inv,norm
237,237,55702,first,0,,,inv,shinv,shinv
238,238,55861,first,0,,,shinv,norm,inv
239,239,56003,other,,0.0,5.0,shinv,norm,shinv
240,240,56149,other,,1.0,4.0,shinv,norm,shinv
241,241,56333,other,,2.0,3.0,shinv,norm,shinv
242,242,56479,other,,3.0,2.0,shinv,norm,shinv
243,243,56626,other,,4.0,1.0,shinv,norm,shinv
244,244,56768,other,,5.0,0.0,shinv,norm,shinv
245,245,57067,first,6,,,norm,shinv,shinv
246,246,57210,other,,0.0,2.0,norm,shinv,norm
247,247,57345,other,,1.0,1.0,norm,shinv,norm
248,248,57501,other,,2.0,0.0,norm,shinv,norm
249,249,57856,first,3,,,shinv,norm,norm
250,250,57987,other,,0.0,0.0,shinv,norm,shinv
251,251,58120,first,1,,,norm,inv,shinv
252,252,58256,other,,0.0,4.0,norm,inv,norm
253,253,58641,other,,1.0,3.0,norm,inv,norm
254,254,58791,other,,2.0,2.0,norm,inv,norm
255,255,58930,other,,3.0,1.0,norm,inv,norm
256,256,59080,other,,4.0,0.0,norm,inv,norm
257,257,59372,first,5,,,inv,norm,norm
258,258,59528,other,,0.0,10.0,inv,norm,inv
259,259,59674,other,,1.0,9.0,inv,norm,inv
260,260,59818,other,,2.0,8.0,inv,norm,inv
261,261,60226,other,,3.0,7.0,inv,norm,inv
262,262,60599,other,,4.0,6.0,inv,norm,inv
263,263,61026,other,,5.0,5.0,inv,norm,inv
264,264,61174,other,,6.0,4.0,inv,norm,inv
265,265,61318,other,,7.0,3.0,inv,norm,inv
266,266,61467,other,,8.0,2.0,inv,norm,inv
267,267,61766,other,,9.0,1.0,inv,norm,inv
268,268,61909,other,,10.0,0.0,inv,norm,inv
269,269,62055,first,11,,,norm,inv,inv
270,270,62515,other,,0.0,1.0,norm,inv,norm
271,271,62660,other,,1.0,0.0,norm,inv,norm
272,272,62942,first,2,,,inv,norm,norm
273,273,63216,first,0,,,norm,shinv,inv
274,274,63381,other,,0.0,3.0,norm,shinv,norm
275,275,63540,other,,1.0,2.0,norm,shinv,norm
276,276,63689,other,,2.0,1.0,norm,shinv,norm
277,277,64140,other,,3.0,0.0,norm,shinv,norm
278,278,64289,first,4,,,shinv,norm,norm
279,279,64430,other,,0.0,0.0,shinv,norm,shinv
280,280,64569,first,1,,,norm,inv,shinv
281,281,65002,first,0,,,inv,inv,norm
282,282,65148,other,,0.0,3.0,inv,inv,inv
283,283,65302,other,,1.0,2.0,inv,inv,inv
284,284,65445,other,,2.0,1.0,inv,inv,inv
285,285,65747,other,,3.0,0.0,inv,inv,inv
286,286,66211,first,4,,,inv,norm,inv
287,287,66687,other,,0.0,2.0,norm,shinv,inv
288,288,66837,other,,1.0,1.0,norm,shinv,norm
289,289,66994,other,,2.0,0.0,norm,shinv,norm
290,290,67435,first,3,,,shinv,norm,norm
291,291,67589,first,0,,,norm,inv,shinv
292,292,67746,other,,0.0,1.0,norm,inv,norm
293,293,67902,other,,1.0,0.0,norm,inv,norm
294,294,68335,first,2,,,inv,norm,norm
295,295,68494,other,,0.0,5.0,inv,norm,inv
296,296,68642,other,,1.0,4.0,inv,norm,inv
297,297,68788,other,,2.0,3.0,inv,norm,inv
298,298,69088,other,,3.0,2.0,inv,norm,inv
299,299,69244,other,,4.0,1.0,inv,norm,inv
300,300,69396,other,,5.0,0.0,inv,norm,inv
301,301,70252,first,6,,,norm,inv,inv
302,302,71067,first,0,,,inv,norm,norm
303,303,71216,first,0,,,norm,shinv,inv
304,304,71369,other,,0.0,0.0,shinv,inv,norm
305,305,71722,first,1,,,inv,shinv,shinv
306,306,71873,other,,0.0,,shinv,norm,inv
307,307,72018,other,,1.0,,shinv,norm,shinv
308,308,72161,other,,2.0,,shinv,norm,shinv
309,309,72553,other,,3.0,,shinv,norm,shinv
310,310,72698,other,,4.0,,shinv,norm,shinv
311,311,72850,other,,5.0,,norm,,shinv
312,312,72992,other,,6.0,,norm,,norm
313,313,73393,other,,7.0,,norm,,norm
314,314,73690,other,,8.0,,norm,,norm
315,315,73837,other,,9.0,,norm,,norm
316,316,74238,other,,10.0,,norm,,norm
317,317,74421,other,,11.0,,norm,,norm
