,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
64,64,12440,other,,4.0,5.0,inv,shinv,inv
65,65,12798,other,,5.0,4.0,inv,shinv,inv
66,66,12934,other,,6.0,3.0,inv,shinv,inv
67,67,13063,other,,7.0,2.0,inv,shinv,inv
68,68,13197,other,,8.0,1.0,inv,shinv,inv
69,69,13563,other,,9.0,0.0,inv,shinv,inv
70,70,13698,first,10,,,shinv,inv,inv
71,71,13829,other,,0.0,1.0,shinv,inv,shinv
72,72,13961,other,,1.0,0.0,shinv,inv,shinv
73,73,14345,first,2,,,inv,shinv,shinv
74,74,14479,other,,0.0,0.0,inv,shinv,inv
75,75,14617,first,1,,,shinv,inv,inv
76,76,14746,other,,0.0,3.0,shinv,inv,shinv
77,77,15106,other,,1.0,2.0,shinv,inv,shinv
78,78,15232,other,,2.0,1.0,shinv,inv,shinv
79,79,15355,other,,3.0,0.0,shinv,inv,shinv
80,80,15480,first,4,,,inv,norm,shinv
81,81,15761,first,0,,,norm,inv,inv
82,82,15888,other,,0.0,0.0,norm,inv,norm
83,83,16014,first,1,,,inv,norm,norm
84,84,16135,other,,0.0,3.0,inv,norm,inv
85,85,16505,other,,1.0,2.0,inv,norm,inv
86,86,16642,other,,2.0,1.0,inv,norm,inv
87,87,16774,other,,3.0,0.0,inv,norm,inv
88,88,16904,first,4,,,norm,shinv,inv
89,89,17291,first,0,,,shinv,inv,norm
90,90,17418,first,0,,,inv,shinv,shinv
91,91,17549,other,,0.0,0.0,inv,shinv,inv
92,92,17679,first,1,,,shinv,norm,inv
93,93,18053,other,,0.0,3.0,shinv,norm,shinv
94,94,18181,other,,1.0,2.0,shinv,norm,shinv
95,95,18315,other,,2.0,1.0,shinv,norm,shinv
96,96,18445,other,,3.0,0.0,shinv,norm,shinv
97,97,18823,first,4,,,norm,shinv,shinv
98,98,18951,other,,0.0,3.0,norm,shinv,norm
99,99,19085,other,,1.0,2.0,norm,shinv,norm
100,100,19222,other,,2.0,1.0,norm,shinv,norm
101,101,19594,other,,3.0,0.0,norm,shinv,norm
102,102,19721,first,4,,,shinv,norm,norm
103,103,19853,other,,0.0,0.0,shinv,norm,shinv
104,104,19974,first,1,,,norm,inv,shinv
105,105,20363,other,,0.0,3.0,norm,inv,norm
106,106,20492,other,,1.0,2.0,norm,inv,norm
107,107,20617,other,,2.0,1.0,norm,inv,norm
108,108,20759,other,,3.0,0.0,norm,inv,norm
109,109,21127,first,4,,,inv,shinv,norm
110,110,21260,other,,0.0,10.0,inv,shinv,inv
111,111,21401,other,,1.0,9.0,inv,shinv,inv
112,112,21523,other,,2.0,8.0,inv,shinv,inv
113,113,22014,other,,3.0,7.0,inv,shinv,inv
114,114,22148,other,,4.0,6.0,inv,shinv,inv
115,115,22277,other,,5.0,5.0,inv,shinv,inv
116,116,22416,other,,6.0,4.0,inv,shinv,inv
117,117,22794,other,,7.0,3.0,inv,shinv,inv
118,118,22931,other,,8.0,2.0,inv,shinv,inv
119,119,23064,other,,9.0,1.0,inv,shinv,inv
120,120,23261,other,,10.0,0.0,inv,shinv,inv
121,121,23702,first,11,,,shinv,inv,inv
122,122,23831,other,,0.0,1.0,shinv,inv,shinv
123,123,23959,other,,1.0,0.0,shinv,inv,shinv
124,124,24094,first,2,,,inv,norm,shinv
125,125,24465,first,0,,,norm,inv,inv
126,126,24587,other,,0.0,0.0,norm,inv,norm
127,127,24715,first,1,,,inv,norm,norm
128,128,24842,other,,0.0,3.0,inv,norm,inv
129,129,25222,other,,1.0,2.0,inv,norm,inv
130,130,25351,other,,2.0,1.0,inv,norm,inv
131,131,25485,other,,3.0,0.0,inv,norm,inv
132,132,25618,first,4,,,norm,shinv,inv
133,133,25998,first,0,,,shinv,inv,norm
134,134,26124,first,0,,,inv,shinv,shinv
135,135,26253,other,,0.0,0.0,inv,shinv,inv
136,136,26378,first,1,,,shinv,norm,inv
137,137,26761,other,,0.0,3.0,shinv,norm,shinv
138,138,26882,other,,1.0,2.0,shinv,norm,shinv
139,139,27010,other,,2.0,1.0,shinv,norm,shinv
140,140,27134,other,,3.0,0.0,shinv,norm,shinv
141,141,27414,first,4,,,norm,shinv,shinv
142,142,27532,other,,0.0,4.0,norm,shinv,norm
143,143,27654,other,,1.0,3.0,norm,shinv,norm
144,144,27810,other,,2.0,2.0,norm,shinv,norm
145,145,28168,other,,3.0,1.0,norm,shinv,norm
146,146,28302,other,,4.0,0.0,norm,shinv,norm
147,147,28430,first,5,,,shinv,norm,norm
148,148,28561,other,,0.0,0.0,shinv,norm,shinv
149,149,28928,first,1,,,norm,inv,shinv
150,150,29059,other,,0.0,3.0,norm,inv,norm
151,151,29188,other,,1.0,2.0,norm,inv,norm
152,152,29329,other,,2.0,1.0,norm,inv,norm
153,153,29694,other,,3.0,0.0,norm,inv,norm
154,154,29828,first,4,,,inv,norm,norm
155,155,29961,other,,0.0,17.0,inv,norm,inv
156,156,30088,other,,1.0,16.0,inv,norm,inv
157,157,30457,other,,2.0,15.0,inv,norm,inv
158,158,30582,other,,3.0,14.0,inv,norm,inv
159,159,30714,other,,4.0,13.0,inv,norm,inv
160,160,30840,other,,5.0,12.0,inv,norm,inv
161,161,31248,other,,6.0,11.0,inv,norm,inv
162,162,31379,other,,7.0,10.0,inv,norm,inv
163,163,31501,other,,8.0,9.0,inv,norm,inv
164,164,31623,other,,9.0,8.0,inv,norm,inv
165,165,32016,other,,10.0,7.0,inv,norm,inv
166,166,32148,other,,11.0,6.0,inv,norm,inv
167,167,32272,other,,12.0,5.0,inv,norm,inv
168,168,32398,other,,13.0,4.0,inv,norm,inv
169,169,32663,other,,14.0,3.0,inv,norm,inv
170,170,32775,other,,15.0,2.0,inv,norm,inv
171,171,32896,other,,16.0,1.0,inv,norm,inv
172,172,33022,other,,17.0,0.0,inv,norm,inv
173,173,33412,first,18,,,norm,inv,inv
174,174,33541,other,,0.0,3.0,inv,norm,norm
175,175,33669,other,,1.0,2.0,inv,norm,inv
176,176,33801,other,,2.0,1.0,inv,norm,inv
177,177,34184,other,,3.0,0.0,inv,norm,inv
178,178,34308,first,4,,,norm,shinv,inv
179,179,34430,other,,0.0,0.0,norm,shinv,norm
180,180,34561,first,1,,,shinv,shinv,norm
181,181,34954,other,,0.0,9.0,shinv,shinv,shinv
182,182,35087,other,,1.0,8.0,shinv,shinv,shinv
183,183,35225,other,,2.0,7.0,shinv,shinv,shinv
184,184,35361,other,,3.0,6.0,shinv,shinv,shinv
185,185,35720,other,,4.0,5.0,shinv,shinv,shinv
186,186,35851,other,,5.0,4.0,shinv,shinv,shinv
187,187,35991,other,,6.0,3.0,shinv,shinv,shinv
188,188,36127,other,,7.0,2.0,shinv,shinv,shinv
189,189,36598,other,,8.0,1.0,shinv,shinv,shinv
190,190,36733,other,,9.0,0.0,shinv,shinv,shinv
191,191,36865,first,10,,,shinv,inv,shinv
192,192,36989,other,,0.0,0.0,shinv,inv,shinv
193,193,37391,first,1,,,inv,shinv,shinv
194,194,37536,other,,0.0,2.0,inv,shinv,inv
195,195,37658,other,,1.0,1.0,inv,shinv,inv
196,196,37767,other,,2.0,0.0,inv,shinv,inv
197,197,38148,first,3,,,shinv,inv,inv
198,198,38267,other,,0.0,10.0,inv,shinv,shinv
199,199,38396,other,,1.0,9.0,inv,shinv,inv
200,200,38525,other,,2.0,8.0,inv,shinv,inv
201,201,38907,other,,3.0,7.0,inv,shinv,inv
202,202,39038,other,,4.0,6.0,inv,shinv,inv
203,203,39170,other,,5.0,5.0,inv,shinv,inv
204,204,39296,other,,6.0,4.0,inv,shinv,inv
205,205,39686,other,,7.0,3.0,inv,shinv,inv
206,206,39822,other,,8.0,2.0,inv,shinv,inv
207,207,39943,other,,9.0,1.0,inv,shinv,inv
208,208,40075,other,,10.0,0.0,inv,shinv,inv
209,209,40448,first,11,,,shinv,inv,inv
210,210,40569,other,,0.0,1.0,shinv,inv,shinv
211,211,40693,other,,1.0,0.0,shinv,inv,shinv
212,212,40822,first,2,,,inv,norm,shinv
213,213,41220,other,,0.0,13.0,inv,norm,inv
214,214,41350,other,,1.0,12.0,inv,norm,inv
215,215,41484,other,,2.0,11.0,inv,norm,inv
216,216,41614,other,,3.0,10.0,inv,norm,inv
217,217,41999,other,,4.0,9.0,inv,norm,inv
218,218,42129,other,,5.0,8.0,inv,norm,inv
219,219,42257,other,,6.0,7.0,inv,norm,inv
220,220,42390,other,,7.0,6.0,inv,norm,inv
221,221,42765,other,,8.0,5.0,inv,norm,inv
222,222,42897,other,,9.0,4.0,inv,norm,inv
223,223,43031,other,,10.0,3.0,inv,norm,inv
224,224,43165,other,,11.0,2.0,inv,norm,inv
225,225,43523,other,,12.0,1.0,inv,norm,inv
226,226,43661,other,,13.0,0.0,inv,norm,inv
227,227,43793,first,14,,,norm,inv,inv
228,228,43925,other,,0.0,1.0,norm,inv,norm
229,229,44422,other,,1.0,0.0,norm,inv,norm
230,230,44554,first,2,,,inv,norm,norm
231,231,44682,other,,0.0,0.0,inv,norm,inv
232,232,44813,first,1,,,norm,shinv,inv
233,233,45191,other,,0.0,3.0,norm,shinv,norm
234,234,45330,other,,1.0,2.0,norm,shinv,norm
235,235,45473,other,,2.0,1.0,norm,shinv,norm
236,236,45625,other,,3.0,0.0,norm,shinv,norm
237,237,46082,first,4,,,shinv,norm,norm
238,238,46223,other,,0.0,0.0,shinv,norm,shinv
239,239,46345,first,1,,,norm,inv,shinv
240,240,46478,other,,0.0,0.0,norm,inv,norm
241,241,46842,first,1,,,inv,shinv,norm
242,242,46979,other,,0.0,2.0,inv,shinv,inv
243,243,47119,other,,1.0,1.0,inv,shinv,inv
244,244,47259,other,,2.0,0.0,inv,shinv,inv
245,245,47614,first,3,,,shinv,inv,inv
246,246,47754,first,0,,,inv,norm,shinv
247,247,47890,other,,0.0,2.0,inv,norm,inv
248,248,48022,other,,1.0,1.0,inv,norm,inv
249,249,48390,other,,2.0,0.0,inv,norm,inv
250,250,48520,first,3,,,norm,inv,inv
251,251,48658,other,,0.0,0.0,norm,inv,norm
252,252,48788,first,1,,,inv,norm,norm
253,253,49150,other,,0.0,3.0,inv,norm,inv
254,254,49280,other,,1.0,2.0,inv,norm,inv
255,255,49416,other,,2.0,1.0,inv,norm,inv
256,256,49541,other,,3.0,0.0,inv,norm,inv
257,257,49919,first,4,,,norm,shinv,inv
258,258,50048,other,,0.0,,shinv,shinv,norm
259,259,50161,other,,1.0,,shinv,shinv,shinv
260,260,50298,other,,2.0,,shinv,shinv,shinv
261,261,50688,other,,3.0,,shinv,shinv,shinv
262,262,50820,other,,4.0,,shinv,shinv,shinv
263,263,50954,other,,5.0,,shinv,shinv,shinv
264,264,51083,other,,6.0,,shinv,shinv,shinv
265,265,51460,other,,7.0,,shinv,shinv,shinv
266,266,51589,other,,8.0,,shinv,shinv,shinv
267,267,51717,other,,9.0,,shinv,shinv,shinv
268,268,51847,other,,10.0,,shinv,shinv,shinv
269,269,52227,other,,11.0,,shinv,inv,shinv
270,270,52350,other,,12.0,,shinv,inv,shinv
271,271,52481,other,,13.0,,shinv,inv,shinv
272,272,52621,other,,14.0,,shinv,inv,shinv
273,273,53004,other,,15.0,,inv,,shinv
274,274,53141,other,,16.0,,inv,,inv
275,275,53267,other,,17.0,,inv,,inv
276,276,53396,other,,18.0,,inv,,inv
277,277,53758,other,,19.0,,inv,,inv
278,278,53892,other,,20.0,,inv,,inv
279,279,54028,other,,21.0,,inv,,inv
280,280,54161,other,,22.0,,inv,,inv
281,281,54534,other,,23.0,,inv,,inv
282,282,54676,other,,24.0,,inv,,inv
283,283,54810,other,,25.0,,inv,,inv
284,284,54950,other,,26.0,,inv,,inv
