,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
0,0,106,first,0,,,norm,shinv,
1,1,229,other,,1.0,5.0,norm,shinv,norm
2,2,372,other,,2.0,4.0,norm,shinv,norm
3,3,583,other,,3.0,3.0,norm,shinv,norm
4,4,716,other,,4.0,2.0,norm,shinv,norm
5,5,954,other,,5.0,1.0,norm,shinv,norm
6,6,1082,other,,6.0,0.0,norm,shinv,norm
7,7,1323,first,6,,,shinv,norm,norm
8,8,1446,other,,0.0,0.0,shinv,norm,shinv
9,9,1660,first,1,,,norm,inv,shinv
10,10,1779,other,,0.0,3.0,norm,inv,norm
11,11,1976,other,,1.0,2.0,norm,inv,norm
12,12,2085,other,,2.0,1.0,norm,inv,norm
13,13,2397,other,,3.0,0.0,norm,inv,norm
14,14,2562,first,4,,,inv,norm,norm
15,15,2889,first,0,,,norm,shinv,inv
16,16,3045,other,,0.0,6.0,norm,shinv,norm
17,17,3173,other,,1.0,5.0,norm,shinv,norm
18,18,3296,other,,2.0,4.0,norm,shinv,norm
19,19,3512,other,,3.0,3.0,norm,shinv,norm
20,20,3640,other,,4.0,2.0,norm,shinv,norm
21,21,3837,other,,5.0,1.0,norm,shinv,norm
22,22,3999,other,,6.0,0.0,norm,shinv,norm
23,23,4218,first,7,,,shinv,norm,norm
24,24,4379,first,0,,,norm,inv,shinv
25,25,4601,other,,0.0,0.0,norm,inv,norm
26,26,4741,first,1,,,inv,shinv,norm
27,27,5026,other,,0.0,1.0,inv,shinv,inv
28,28,5143,other,,1.0,0.0,inv,shinv,inv
29,29,5810,first,2,,,shinv,inv,inv
30,30,5993,other,,0.0,3.0,inv,norm,shinv
31,31,6246,other,,1.0,2.0,inv,norm,inv
32,32,6422,other,,2.0,1.0,inv,norm,inv
33,33,6526,other,,3.0,0.0,inv,norm,inv
34,34,6679,first,4,,,norm,inv,inv
35,35,6846,first,0,,,inv,norm,norm
36,36,7105,other,,0.0,2.0,inv,norm,inv
37,37,7282,other,,1.0,1.0,inv,norm,inv
38,38,7517,other,,2.0,0.0,inv,norm,inv
39,39,7737,first,3,,,norm,shinv,inv
40,40,7948,first,0,,,shinv,inv,norm
41,41,8140,other,,0.0,0.0,shinv,inv,shinv
42,42,8288,first,1,,,inv,shinv,shinv
43,43,8492,other,,0.0,10.0,inv,shinv,inv
44,44,8626,other,,1.0,9.0,inv,shinv,inv
45,45,8842,other,,2.0,8.0,inv,shinv,inv
46,46,8979,other,,3.0,7.0,inv,shinv,inv
47,47,9121,other,,4.0,6.0,inv,shinv,inv
48,48,9259,other,,5.0,5.0,inv,shinv,inv
49,49,9440,other,,6.0,4.0,inv,shinv,inv
