,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
85,85,20996,other,,1.0,1.0,shinv,inv,shinv
86,86,21182,other,,2.0,0.0,shinv,inv,shinv
87,87,21283,first,3,,,inv,norm,shinv
88,88,21688,first,0,,,norm,inv,inv
89,89,21886,other,,0.0,0.0,norm,inv,norm
90,90,22326,first,1,,,inv,norm,norm
91,91,22524,other,,0.0,0.0,inv,norm,inv
92,92,23017,first,1,,,norm,shinv,inv
93,93,23265,first,0,,,shinv,inv,norm
94,94,23620,first,0,,,inv,shinv,shinv
95,95,23828,other,,0.0,2.0,shinv,norm,inv
96,96,24225,other,,1.0,1.0,shinv,norm,shinv
97,97,24424,other,,2.0,0.0,shinv,norm,shinv
98,98,24874,first,3,,,norm,shinv,shinv
99,99,25052,other,,0.0,2.0,norm,shinv,norm
100,100,25453,other,,1.0,1.0,norm,shinv,norm
101,101,25594,other,,2.0,0.0,norm,shinv,norm
102,102,26009,first,3,,,shinv,norm,norm
103,103,26170,other,,0.0,3.0,norm,inv,shinv
104,104,26534,other,,1.0,2.0,norm,inv,norm
105,105,26695,other,,2.0,1.0,norm,inv,norm
106,106,26844,other,,3.0,0.0,norm,inv,norm
107,107,27152,first,4,,,inv,norm,norm
108,108,27322,other,,0.0,9.0,inv,norm,inv
109,109,27816,other,,1.0,8.0,inv,norm,inv
110,110,28015,other,,2.0,7.0,inv,norm,inv
111,111,28548,other,,3.0,6.0,inv,norm,inv
112,112,28716,other,,4.0,5.0,inv,norm,inv
113,113,29097,other,,5.0,4.0,inv,norm,inv
114,114,29270,other,,6.0,3.0,inv,norm,inv
115,115,29758,other,,7.0,2.0,inv,norm,inv
116,116,29859,other,,8.0,1.0,inv,norm,inv
117,117,30051,other,,9.0,0.0,inv,norm,inv
118,118,30451,first,10,,,norm,inv,inv
119,119,30633,first,0,,,inv,norm,norm
120,120,31120,other,,0.0,1.0,inv,norm,inv
121,121,31413,other,,1.0,0.0,inv,norm,inv
122,122,31849,first,2,,,norm,shinv,inv
123,123,32013,other,,0.0,4.0,shinv,shinv,norm
124,124,32624,other,,1.0,3.0,shinv,shinv,shinv
125,125,32832,other,,2.0,2.0,shinv,shinv,shinv
126,126,33357,other,,3.0,1.0,shinv,shinv,shinv
127,127,33534,other,,4.0,0.0,shinv,shinv,shinv
128,128,34078,first,5,,,shinv,inv,shinv
129,129,34261,other,,0.0,0.0,shinv,inv,shinv
130,130,34920,first,1,,,inv,shinv,shinv
131,131,35461,first,0,,,shinv,inv,inv
132,132,35626,other,,0.0,5.0,inv,shinv,shinv
133,133,35786,other,,1.0,4.0,inv,shinv,inv
134,134,36199,other,,2.0,3.0,inv,shinv,inv
135,135,36380,other,,3.0,2.0,inv,shinv,inv
136,136,37044,other,,4.0,1.0,inv,shinv,inv
137,137,37226,other,,5.0,0.0,inv,shinv,inv
138,138,37865,first,6,,,shinv,inv,inv
139,139,38029,first,0,,,inv,norm,shinv
140,140,38928,other,,0.0,6.0,inv,norm,inv
141,141,39086,other,,1.0,5.0,inv,norm,inv
142,142,39253,other,,2.0,4.0,inv,norm,inv
143,143,39680,other,,3.0,3.0,inv,norm,inv
144,144,39834,other,,4.0,2.0,inv,norm,inv
145,145,40651,other,,5.0,1.0,inv,norm,inv
146,146,40819,other,,6.0,0.0,inv,norm,inv
147,147,41265,first,7,,,norm,inv,inv
148,148,41440,other,,0.0,0.0,norm,inv,norm
149,149,42069,first,1,,,inv,norm,norm
150,150,42243,other,,0.0,2.0,norm,shinv,inv
151,151,42651,other,,1.0,1.0,norm,shinv,norm
152,152,42836,other,,2.0,0.0,norm,shinv,norm
153,153,43360,first,3,,,shinv,norm,norm
154,154,43538,first,0,,,norm,inv,shinv
155,155,44028,first,0,,,inv,shinv,norm
156,156,44216,other,,0.0,0.0,inv,shinv,inv
157,157,44822,first,1,,,shinv,inv,inv
158,158,45008,first,0,,,inv,norm,shinv
159,159,45608,other,,0.0,0.0,inv,norm,inv
160,160,45787,first,1,,,norm,inv,inv
161,161,46335,first,0,,,inv,norm,norm
162,162,46526,other,,0.0,0.0,inv,norm,inv
163,163,47147,first,1,,,norm,shinv,inv
164,164,47326,other,,0.0,5.0,shinv,shinv,norm
165,165,47515,other,,1.0,4.0,shinv,shinv,shinv
166,166,48003,other,,2.0,3.0,shinv,shinv,shinv
167,167,48287,other,,3.0,2.0,shinv,shinv,shinv
168,168,48620,other,,4.0,1.0,shinv,shinv,shinv
169,169,48806,other,,5.0,0.0,shinv,shinv,shinv
170,170,49586,first,6,,,shinv,inv,shinv
171,171,49766,other,,0.0,0.0,shinv,inv,shinv
172,172,50324,first,1,,,inv,shinv,shinv
173,173,50425,other,,0.0,6.0,inv,shinv,inv
174,174,51019,other,,1.0,5.0,inv,shinv,inv
175,175,51195,other,,2.0,4.0,inv,shinv,inv
176,176,51868,other,,3.0,3.0,inv,shinv,inv
177,177,52041,other,,4.0,2.0,inv,shinv,inv
178,178,52551,other,,5.0,1.0,inv,shinv,inv
179,179,52720,other,,6.0,0.0,inv,shinv,inv
180,180,53367,first,7,,,shinv,inv,inv
181,181,53542,other,,0.0,0.0,shinv,inv,shinv
182,182,54005,first,1,,,inv,shinv,shinv
183,183,54172,other,,0.0,0.0,inv,shinv,inv
184,184,54768,first,1,,,shinv,inv,inv
185,185,54950,other,,0.0,0.0,shinv,inv,shinv
186,186,55484,first,1,,,inv,norm,shinv
187,187,55697,first,0,,,norm,inv,inv
188,188,56187,other,,0.0,1.0,inv,norm,norm
189,189,56367,other,,1.0,0.0,inv,norm,inv
190,190,56881,first,2,,,norm,shinv,inv
191,191,57650,first,0,,,shinv,inv,norm
192,192,58245,other,,0.0,0.0,inv,shinv,shinv
193,193,58409,first,1,,,shinv,norm,inv
194,194,58748,other,,0.0,1.0,norm,shinv,shinv
195,195,58898,other,,1.0,0.0,norm,shinv,norm
196,196,59393,first,2,,,shinv,norm,norm
197,197,59662,first,0,,,norm,inv,shinv
198,198,60161,other,,0.0,1.0,norm,inv,norm
199,199,60329,other,,1.0,0.0,norm,inv,norm
200,200,60881,first,2,,,inv,norm,norm
201,201,61035,other,,0.0,6.0,inv,norm,inv
202,202,61535,other,,1.0,5.0,inv,norm,inv
203,203,61706,other,,2.0,4.0,inv,norm,inv
204,204,62296,other,,3.0,3.0,inv,norm,inv
205,205,62575,other,,4.0,2.0,inv,norm,inv
206,206,63026,other,,5.0,1.0,inv,norm,inv
207,207,63176,other,,6.0,0.0,inv,norm,inv
208,208,63819,first,7,,,norm,inv,inv
209,209,63972,other,,0.0,0.0,norm,inv,norm
210,210,64382,first,1,,,inv,norm,norm
211,211,64535,first,0,,,norm,shinv,inv
212,212,65252,other,,0.0,1.0,norm,shinv,norm
213,213,65400,other,,1.0,0.0,norm,shinv,norm
214,214,65979,first,2,,,shinv,norm,norm
215,215,66128,first,0,,,norm,inv,shinv
216,216,66801,first,0,,,inv,inv,norm
217,217,67257,other,,0.0,0.0,inv,inv,inv
218,218,67481,first,1,,,inv,norm,inv
219,219,67766,first,0,,,norm,shinv,inv
220,220,67911,other,,0.0,2.0,norm,shinv,norm
221,221,68358,other,,1.0,1.0,norm,shinv,norm
222,222,68515,other,,2.0,0.0,norm,shinv,norm
223,223,68898,first,3,,,shinv,norm,norm
224,224,69056,other,,0.0,0.0,shinv,norm,shinv
225,225,69611,first,1,,,norm,inv,shinv
226,226,69993,other,,0.0,3.0,inv,norm,norm
227,227,70157,other,,1.0,2.0,inv,norm,inv
228,228,70754,other,,2.0,1.0,inv,norm,inv
229,229,70904,other,,3.0,0.0,inv,norm,inv
230,230,71403,first,4,,,norm,inv,inv
231,231,71567,first,0,,,inv,norm,norm
232,232,72026,other,,0.0,1.0,inv,norm,inv
233,233,72186,other,,1.0,0.0,inv,norm,inv
234,234,72740,first,2,,,norm,shinv,inv
235,235,72900,other,,0.0,0.0,shinv,inv,norm
236,236,73208,first,1,,,inv,shinv,shinv
237,237,73359,other,,0.0,,shinv,norm,inv
238,238,73774,other,,1.0,,shinv,norm,shinv
239,239,73933,other,,2.0,,shinv,norm,shinv
240,240,74348,other,,3.0,,norm,,shinv
241,241,75005,other,,4.0,,norm,,norm
242,242,75129,other,,5.0,,norm,,norm
243,243,75774,other,,6.0,,norm,,norm
244,244,75892,other,,7.0,,norm,,norm
245,245,76301,other,,8.0,,norm,,norm
246,246,76471,other,,9.0,,norm,,norm
