,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
124,124,34230,other,,1.0,0.0,inv,norm,inv
125,125,34412,first,2,,,norm,shinv,inv
126,126,34547,other,,0.0,0.0,norm,shinv,norm
127,127,34673,first,1,,,shinv,shinv,norm
128,128,35275,other,,0.0,7.0,shinv,shinv,shinv
129,129,35395,other,,1.0,6.0,shinv,shinv,shinv
130,130,35524,other,,2.0,5.0,shinv,shinv,shinv
131,131,35658,other,,3.0,4.0,shinv,shinv,shinv
132,132,36267,other,,4.0,3.0,shinv,shinv,shinv
133,133,36377,other,,5.0,2.0,shinv,shinv,shinv
134,134,36493,other,,6.0,1.0,shinv,shinv,shinv
135,135,36608,other,,7.0,0.0,shinv,shinv,shinv
136,136,37225,first,8,,,shinv,inv,shinv
137,137,37348,other,,0.0,0.0,shinv,inv,shinv
138,138,37472,first,1,,,inv,shinv,shinv
139,139,37602,other,,0.0,0.0,inv,shinv,inv
140,140,38197,first,1,,,shinv,inv,inv
141,141,38304,other,,0.0,6.0,inv,shinv,shinv
142,142,38425,other,,1.0,5.0,inv,shinv,inv
143,143,38548,other,,2.0,4.0,inv,shinv,inv
144,144,39165,other,,3.0,3.0,inv,shinv,inv
145,145,39280,other,,4.0,2.0,inv,shinv,inv
146,146,39404,other,,5.0,1.0,inv,shinv,inv
147,147,39527,other,,6.0,0.0,inv,shinv,inv
148,148,40206,first,7,,,shinv,inv,inv
149,149,40321,other,,0.0,2.0,shinv,inv,shinv
150,150,40437,other,,1.0,1.0,shinv,inv,shinv
151,151,40553,other,,2.0,0.0,shinv,inv,shinv
152,152,41325,first,3,,,inv,norm,shinv
153,153,41454,other,,0.0,10.0,inv,norm,inv
154,154,41577,other,,1.0,9.0,inv,norm,inv
155,155,41704,other,,2.0,8.0,inv,norm,inv
156,156,42413,other,,3.0,7.0,inv,norm,inv
157,157,42534,other,,4.0,6.0,inv,norm,inv
158,158,42657,other,,5.0,5.0,inv,norm,inv
159,159,42779,other,,6.0,4.0,inv,norm,inv
160,160,43394,other,,7.0,3.0,inv,norm,inv
161,161,43505,other,,8.0,2.0,inv,norm,inv
162,162,43632,other,,9.0,1.0,inv,norm,inv
163,163,43752,other,,10.0,0.0,inv,norm,inv
164,164,44358,first,11,,,norm,inv,inv
165,165,44472,other,,0.0,0.0,norm,inv,norm
166,166,44590,first,1,,,inv,norm,norm
167,167,44718,other,,0.0,0.0,inv,norm,inv
168,168,45375,first,1,,,norm,shinv,inv
169,169,45506,other,,0.0,2.0,norm,shinv,norm
170,170,45627,other,,1.0,1.0,norm,shinv,norm
171,171,45759,other,,2.0,0.0,norm,shinv,norm
172,172,46435,first,3,,,shinv,norm,norm
173,173,46566,other,,0.0,1.0,norm,inv,shinv
174,174,46707,other,,1.0,0.0,norm,inv,norm
175,175,46837,first,2,,,inv,shinv,norm
176,176,47486,other,,0.0,0.0,inv,shinv,inv
177,177,47616,first,1,,,shinv,inv,inv
178,178,47738,other,,0.0,0.0,shinv,inv,shinv
179,179,47875,first,1,,,inv,norm,shinv
180,180,48521,first,0,,,norm,inv,inv
181,181,48636,other,,0.0,1.0,norm,inv,norm
182,182,48760,other,,1.0,0.0,norm,inv,norm
183,183,48881,first,2,,,inv,norm,norm
184,184,49602,other,,0.0,0.0,inv,norm,inv
185,185,49718,first,1,,,norm,shinv,inv
186,186,49849,other,,0.0,0.0,norm,shinv,norm
187,187,49978,first,1,,,shinv,shinv,norm
188,188,50842,other,,0.0,5.0,shinv,shinv,shinv
189,189,50964,other,,1.0,4.0,shinv,shinv,shinv
190,190,51096,other,,2.0,3.0,shinv,shinv,shinv
191,191,51236,other,,3.0,2.0,shinv,shinv,shinv
192,192,51994,other,,4.0,1.0,shinv,shinv,shinv
193,193,52186,other,,5.0,0.0,shinv,shinv,shinv
194,194,52316,first,6,,,shinv,inv,shinv
195,195,52457,other,,0.0,0.0,shinv,inv,shinv
196,196,53160,first,1,,,inv,shinv,shinv
197,197,53290,other,,0.0,10.0,inv,shinv,inv
198,198,53417,other,,1.0,9.0,inv,shinv,inv
199,199,53550,other,,2.0,8.0,inv,shinv,inv
200,200,54268,other,,3.0,7.0,inv,shinv,inv
201,201,54381,other,,4.0,6.0,inv,shinv,inv
202,202,54516,other,,5.0,5.0,inv,shinv,inv
203,203,54643,other,,6.0,4.0,inv,shinv,inv
204,204,55307,other,,7.0,3.0,inv,shinv,inv
205,205,55425,other,,8.0,2.0,inv,shinv,inv
206,206,55553,other,,9.0,1.0,inv,shinv,inv
207,207,55680,other,,10.0,0.0,inv,shinv,inv
208,208,56450,first,11,,,shinv,inv,inv
209,209,56567,other,,0.0,0.0,shinv,inv,shinv
210,210,56687,first,1,,,inv,shinv,shinv
211,211,56823,other,,0.0,0.0,inv,shinv,inv
212,212,57518,first,1,,,shinv,inv,inv
213,213,57644,other,,0.0,1.0,shinv,inv,shinv
214,214,57768,other,,1.0,0.0,shinv,inv,shinv
215,215,57891,first,2,,,inv,norm,shinv
216,216,58553,first,0,,,norm,inv,inv
217,217,58676,other,,0.0,2.0,inv,norm,norm
218,218,58811,other,,1.0,1.0,inv,norm,inv
219,219,58940,other,,2.0,0.0,inv,norm,inv
220,220,59634,first,3,,,norm,shinv,inv
221,221,59757,first,0,,,shinv,inv,norm
222,222,59881,other,,0.0,0.0,shinv,inv,shinv
223,223,60025,first,1,,,inv,shinv,shinv
224,224,60728,first,0,,,shinv,norm,inv
225,225,60836,other,,0.0,2.0,shinv,norm,shinv
226,226,60951,other,,1.0,1.0,shinv,norm,shinv
227,227,61065,other,,2.0,0.0,shinv,norm,shinv
228,228,61671,first,3,,,norm,shinv,shinv
229,229,61777,other,,0.0,2.0,norm,shinv,norm
230,230,61891,other,,1.0,1.0,norm,shinv,norm
231,231,62000,other,,2.0,0.0,norm,shinv,norm
232,232,62655,first,3,,,shinv,norm,norm
233,233,62756,other,,0.0,2.0,norm,inv,shinv
234,234,62861,other,,1.0,1.0,norm,inv,norm
235,235,62971,other,,2.0,0.0,norm,inv,norm
236,236,63629,first,3,,,inv,norm,norm
237,237,63829,other,,0.0,8.0,inv,norm,inv
238,238,64561,other,,1.0,7.0,inv,norm,inv
239,239,64663,other,,2.0,6.0,inv,norm,inv
240,240,64769,other,,3.0,5.0,inv,norm,inv
241,241,64874,other,,4.0,4.0,inv,norm,inv
242,242,65483,other,,5.0,3.0,inv,norm,inv
243,243,65591,other,,6.0,2.0,inv,norm,inv
244,244,65693,other,,7.0,1.0,inv,norm,inv
245,245,65804,other,,8.0,0.0,inv,norm,inv
246,246,66525,first,9,,,norm,inv,inv
247,247,66635,other,,0.0,2.0,norm,inv,norm
248,248,66748,other,,1.0,1.0,norm,inv,norm
249,249,66869,other,,2.0,0.0,norm,inv,norm
250,250,67531,first,3,,,inv,norm,norm
251,251,67671,other,,0.0,3.0,norm,shinv,inv
252,252,67795,other,,1.0,2.0,norm,shinv,norm
253,253,67917,other,,2.0,1.0,norm,shinv,norm
254,254,68511,other,,3.0,0.0,norm,shinv,norm
255,255,68637,first,4,,,shinv,norm,norm
256,256,68767,other,,0.0,0.0,shinv,norm,shinv
257,257,68903,first,1,,,norm,inv,shinv
258,258,69581,first,0,,,inv,inv,norm
259,259,69690,other,,0.0,2.0,inv,inv,inv
260,260,69814,other,,1.0,1.0,inv,inv,inv
261,261,69934,other,,2.0,0.0,inv,inv,inv
262,262,70676,first,3,,,inv,norm,inv
263,263,70787,other,,0.0,2.0,norm,shinv,inv
264,264,70923,other,,1.0,1.0,norm,shinv,norm
265,265,71062,other,,2.0,0.0,norm,shinv,norm
266,266,72263,first,3,,,shinv,norm,norm
267,267,72380,first,0,,,norm,inv,shinv
268,268,72509,other,,0.0,5.0,inv,norm,norm
269,269,72629,other,,1.0,4.0,inv,norm,inv
270,270,73305,other,,2.0,3.0,inv,norm,inv
271,271,73429,other,,3.0,2.0,inv,norm,inv
272,272,73561,other,,4.0,1.0,inv,norm,inv
273,273,73685,other,,5.0,0.0,inv,norm,inv
274,274,74532,first,6,,,norm,inv,inv
275,275,74646,other,,0.0,2.0,inv,norm,norm
276,276,74772,other,,1.0,1.0,inv,norm,inv
277,277,74913,other,,2.0,0.0,inv,norm,inv
278,278,75707,first,3,,,norm,shinv,inv
279,279,75808,other,,0.0,,shinv,inv,norm
280,280,75927,other,,1.0,,inv,shinv,shinv
281,281,76049,other,,2.0,,shinv,,inv
282,282,76662,other,,3.0,,shinv,,shinv
