,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
0,0,103,first,0,,,norm,shinv,
1,1,416,other,,1.0,4.0,norm,shinv,norm
2,2,528,other,,2.0,3.0,norm,shinv,norm
3,3,653,other,,3.0,2.0,norm,shinv,norm
4,4,767,other,,4.0,1.0,norm,shinv,norm
5,5,1200,other,,5.0,0.0,norm,shinv,norm
6,6,1309,first,5,,,shinv,norm,norm
7,7,1429,other,,0.0,0.0,shinv,norm,shinv
8,8,1548,first,1,,,norm,inv,shinv
9,9,2058,other,,0.0,2.0,norm,inv,norm
10,10,2188,other,,1.0,1.0,norm,inv,norm
11,11,2315,other,,2.0,0.0,norm,inv,norm
12,12,2760,first,3,,,inv,norm,norm
13,13,2868,first,0,,,norm,shinv,inv
14,14,2987,other,,0.0,3.0,norm,shinv,norm
15,15,3105,other,,1.0,2.0,norm,shinv,norm
16,16,3668,other,,2.0,1.0,norm,shinv,norm
17,17,3812,other,,3.0,0.0,norm,shinv,norm
18,18,4388,first,4,,,shinv,norm,norm
19,19,4506,other,,0.0,1.0,norm,inv,shinv
20,20,4643,other,,1.0,0.0,norm,inv,norm
21,21,4764,first,2,,,inv,shinv,norm
22,22,5153,other,,0.0,1.0,inv,shinv,inv
23,23,5273,other,,1.0,0.0,inv,shinv,inv
24,24,5536,first,2,,,shinv,inv,inv
25,25,6042,first,0,,,inv,norm,shinv
26,26,6174,other,,0.0,1.0,inv,norm,inv
27,27,6302,other,,1.0,0.0,inv,norm,inv
28,28,6776,first,2,,,norm,inv,inv
29,29,6919,first,0,,,inv,norm,norm
30,30,7068,other,,0.0,2.0,inv,norm,inv
31,31,7551,other,,1.0,1.0,inv,norm,inv
32,32,7678,other,,2.0,0.0,inv,norm,inv
33,33,8115,first,3,,,norm,shinv,inv
34,34,8236,first,0,,,shinv,inv,norm
35,35,8372,other,,0.0,8.0,inv,shinv,shinv
36,36,8497,other,,1.0,7.0,inv,shinv,inv
37,37,8816,other,,2.0,6.0,inv,shinv,inv
38,38,8940,other,,3.0,5.0,inv,shinv,inv
39,39,9063,other,,4.0,4.0,inv,shinv,inv
40,40,9192,other,,5.0,3.0,inv,shinv,inv
41,41,9681,other,,6.0,2.0,inv,shinv,inv
42,42,9803,other,,7.0,1.0,inv,shinv,inv
43,43,9925,other,,8.0,0.0,inv,shinv,inv
44,44,10276,first,9,,,shinv,inv,inv
45,45,10395,other,,0.0,2.0,shinv,inv,shinv
46,46,10516,other,,1.0,1.0,shinv,inv,shinv
