,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
52,52,11075,first,1,,,inv,shinv,shinv
53,53,11260,other,,0.0,0.0,inv,shinv,inv
54,54,11363,first,1,,,shinv,inv,inv
55,55,11645,first,0,,,inv,shinv,shinv
56,56,11842,other,,0.0,6.0,inv,shinv,inv
57,57,12244,other,,1.0,5.0,inv,shinv,inv
58,58,12429,other,,2.0,4.0,inv,shinv,inv
59,59,12531,other,,3.0,3.0,inv,shinv,inv
60,60,12847,other,,4.0,2.0,inv,shinv,inv
61,61,13040,other,,5.0,1.0,inv,shinv,inv
62,62,13464,other,,6.0,0.0,inv,shinv,inv
63,63,13656,first,7,,,shinv,inv,inv
64,64,13760,other,,0.0,0.0,shinv,inv,shinv
65,65,14085,first,1,,,inv,shinv,shinv
66,66,14187,other,,0.0,1.0,inv,shinv,inv
67,67,14397,other,,1.0,0.0,inv,shinv,inv
68,68,14733,first,2,,,shinv,inv,inv
69,69,14834,other,,0.0,2.0,shinv,inv,shinv
70,70,15029,other,,1.0,1.0,shinv,inv,shinv
71,71,15336,other,,2.0,0.0,shinv,inv,shinv
72,72,15526,first,3,,,inv,norm,shinv
73,73,15635,other,,0.0,0.0,inv,norm,inv
74,74,15939,first,1,,,norm,inv,inv
75,75,16121,first,0,,,inv,norm,norm
76,76,16222,other,,0.0,2.0,inv,norm,inv
77,77,16520,other,,1.0,1.0,inv,norm,inv
78,78,16705,other,,2.0,0.0,inv,norm,inv
79,79,17065,first,3,,,norm,shinv,inv
80,80,17253,first,0,,,shinv,inv,norm
81,81,17630,first,0,,,inv,shinv,shinv
82,82,17823,first,0,,,shinv,norm,inv
83,83,18140,other,,0.0,2.0,shinv,norm,shinv
84,84,18327,other,,1.0,1.0,shinv,norm,shinv
85,85,18627,other,,2.0,0.0,shinv,norm,shinv
86,86,18808,first,3,,,norm,shinv,shinv
87,87,19079,other,,0.0,3.0,norm,shinv,norm
88,88,19257,other,,1.0,2.0,norm,shinv,norm
89,89,19522,other,,2.0,1.0,norm,shinv,norm
90,90,19697,other,,3.0,0.0,norm,shinv,norm
91,91,19918,first,4,,,shinv,norm,norm
92,92,20070,first,0,,,norm,inv,shinv
93,93,20335,other,,0.0,3.0,norm,inv,norm
94,94,20504,other,,1.0,2.0,norm,inv,norm
95,95,20802,other,,2.0,1.0,norm,inv,norm
96,96,20972,other,,3.0,0.0,norm,inv,norm
97,97,21249,first,4,,,inv,shinv,norm
98,98,21411,other,,0.0,8.0,inv,shinv,inv
99,99,21675,other,,1.0,7.0,inv,shinv,inv
100,100,21840,other,,2.0,6.0,inv,shinv,inv
101,101,22116,other,,3.0,5.0,inv,shinv,inv
102,102,22298,other,,4.0,4.0,inv,shinv,inv
103,103,22606,other,,5.0,3.0,inv,shinv,inv
104,104,22790,other,,6.0,2.0,inv,shinv,inv
105,105,23091,other,,7.0,1.0,inv,shinv,inv
106,106,23278,other,,8.0,0.0,inv,shinv,inv
107,107,23614,first,9,,,shinv,inv,inv
108,108,23787,other,,0.0,0.0,shinv,inv,shinv
109,109,24108,first,1,,,inv,norm,shinv
110,110,24289,other,,0.0,0.0,inv,norm,inv
111,111,24682,first,1,,,norm,inv,inv
112,112,24866,first,0,,,inv,norm,norm
113,113,25209,other,,0.0,1.0,inv,norm,inv
114,114,25392,other,,1.0,0.0,inv,norm,inv
115,115,25749,first,2,,,norm,shinv,inv
116,116,25939,first,0,,,shinv,inv,norm
117,117,26318,first,0,,,inv,shinv,shinv
118,118,26498,first,0,,,shinv,norm,inv
119,119,26885,other,,0.0,1.0,shinv,norm,shinv
120,120,27068,other,,1.0,0.0,shinv,norm,shinv
121,121,27412,first,2,,,norm,shinv,shinv
122,122,27588,other,,0.0,4.0,norm,shinv,norm
123,123,27692,other,,1.0,3.0,norm,shinv,norm
124,124,28006,other,,2.0,2.0,norm,shinv,norm
125,125,28192,other,,3.0,1.0,norm,shinv,norm
126,126,28293,other,,4.0,0.0,norm,shinv,norm
127,127,28606,first,5,,,shinv,norm,norm
128,128,28708,first,0,,,norm,inv,shinv
129,129,28889,other,,0.0,2.0,norm,inv,norm
130,130,29189,other,,1.0,1.0,norm,inv,norm
131,131,29366,other,,2.0,0.0,norm,inv,norm
132,132,29761,first,3,,,inv,norm,norm
133,133,29865,other,,0.0,18.0,inv,norm,inv
134,134,29966,other,,1.0,17.0,inv,norm,inv
135,135,30070,other,,2.0,16.0,inv,norm,inv
136,136,30367,other,,3.0,15.0,inv,norm,inv
137,137,30562,other,,4.0,14.0,inv,norm,inv
138,138,30665,other,,5.0,13.0,inv,norm,inv
139,139,30935,other,,6.0,12.0,inv,norm,inv
140,140,31136,other,,7.0,11.0,inv,norm,inv
141,141,31244,other,,8.0,10.0,inv,norm,inv
142,142,31532,other,,9.0,9.0,inv,norm,inv
143,143,31633,other,,10.0,8.0,inv,norm,inv
144,144,31829,other,,11.0,7.0,inv,norm,inv
145,145,32128,other,,12.0,6.0,inv,norm,inv
146,146,32316,other,,13.0,5.0,inv,norm,inv
147,147,32426,other,,14.0,4.0,inv,norm,inv
148,148,32665,other,,15.0,3.0,inv,norm,inv
149,149,32851,other,,16.0,2.0,inv,norm,inv
150,150,32952,other,,17.0,1.0,inv,norm,inv
151,151,33148,other,,18.0,0.0,inv,norm,inv
152,152,33318,first,19,,,norm,inv,inv
153,153,33509,first,0,,,inv,norm,norm
154,154,33823,other,,0.0,2.0,inv,norm,inv
155,155,34009,other,,1.0,1.0,inv,norm,inv
156,156,34193,other,,2.0,0.0,inv,norm,inv
157,157,34409,first,3,,,norm,shinv,inv
158,158,34592,first,0,,,shinv,shinv,norm
159,159,34818,other,,0.0,9.0,shinv,shinv,shinv
160,160,35006,other,,1.0,8.0,shinv,shinv,shinv
161,161,35342,other,,2.0,7.0,shinv,shinv,shinv
162,162,35524,other,,3.0,6.0,shinv,shinv,shinv
163,163,35625,other,,4.0,5.0,shinv,shinv,shinv
164,164,35853,other,,5.0,4.0,shinv,shinv,shinv
165,165,36043,other,,6.0,3.0,shinv,shinv,shinv
166,166,36374,other,,7.0,2.0,shinv,shinv,shinv
167,167,36562,other,,8.0,1.0,shinv,shinv,shinv
168,168,36848,other,,9.0,0.0,shinv,shinv,shinv
169,169,37045,first,10,,,shinv,inv,shinv
170,170,37318,other,,0.0,0.0,shinv,inv,shinv
171,171,37494,first,1,,,inv,shinv,shinv
172,172,37773,other,,0.0,0.0,inv,shinv,inv
173,173,37945,first,1,,,shinv,inv,inv
174,174,38245,first,0,,,inv,shinv,shinv
175,175,38410,other,,0.0,7.0,inv,shinv,inv
176,176,38702,other,,1.0,6.0,inv,shinv,inv
177,177,38886,other,,2.0,5.0,inv,shinv,inv
178,178,39164,other,,3.0,4.0,inv,shinv,inv
179,179,39343,other,,4.0,3.0,inv,shinv,inv
180,180,39641,other,,5.0,2.0,inv,shinv,inv
181,181,39839,other,,6.0,1.0,inv,shinv,inv
182,182,40154,other,,7.0,0.0,inv,shinv,inv
183,183,40340,first,8,,,shinv,inv,inv
184,184,40540,other,,0.0,0.0,shinv,inv,shinv
185,185,40720,first,1,,,inv,norm,shinv
186,186,40902,other,,0.0,14.0,inv,norm,inv
187,187,41199,other,,1.0,13.0,inv,norm,inv
188,188,41391,other,,2.0,12.0,inv,norm,inv
189,189,41505,other,,3.0,11.0,inv,norm,inv
190,190,41714,other,,4.0,10.0,inv,norm,inv
191,191,41898,other,,5.0,9.0,inv,norm,inv
192,192,42000,other,,6.0,8.0,inv,norm,inv
193,193,42217,other,,7.0,7.0,inv,norm,inv
194,194,42407,other,,8.0,6.0,inv,norm,inv
195,195,42701,other,,9.0,5.0,inv,norm,inv
196,196,42884,other,,10.0,4.0,inv,norm,inv
197,197,43148,other,,11.0,3.0,inv,norm,inv
198,198,43251,other,,12.0,2.0,inv,norm,inv
199,199,43431,other,,13.0,1.0,inv,norm,inv
200,200,43629,other,,14.0,0.0,inv,norm,inv
201,201,43809,first,15,,,norm,inv,inv
202,202,44090,other,,0.0,2.0,norm,inv,norm
203,203,44276,other,,1.0,1.0,norm,inv,norm
204,204,44377,other,,2.0,0.0,norm,inv,norm
205,205,44576,first,3,,,inv,norm,norm
206,206,44768,other,,0.0,0.0,inv,norm,inv
207,207,45048,first,1,,,norm,shinv,inv
208,208,45242,other,,0.0,4.0,norm,shinv,norm
209,209,45501,other,,1.0,3.0,norm,shinv,norm
210,210,45684,other,,2.0,2.0,norm,shinv,norm
211,211,45932,other,,3.0,1.0,norm,shinv,norm
212,212,46039,other,,4.0,0.0,norm,shinv,norm
213,213,46231,first,5,,,shinv,norm,norm
214,214,46387,first,0,,,norm,inv,shinv
215,215,46488,other,,0.0,1.0,norm,inv,norm
216,216,46674,other,,1.0,0.0,norm,inv,norm
217,217,46840,first,2,,,inv,shinv,norm
218,218,47025,other,,0.0,2.0,inv,shinv,inv
219,219,47228,other,,1.0,1.0,inv,shinv,inv
220,220,47411,other,,2.0,0.0,inv,shinv,inv
221,221,47514,first,3,,,shinv,inv,inv
222,222,47718,other,,0.0,0.0,shinv,inv,shinv
223,223,47829,first,1,,,inv,norm,shinv
224,224,48024,other,,0.0,2.0,inv,norm,inv
225,225,48214,other,,1.0,1.0,inv,norm,inv
226,226,48410,other,,2.0,0.0,inv,norm,inv
227,227,48713,first,3,,,norm,inv,inv
228,228,48905,first,0,,,inv,norm,norm
229,229,49216,other,,0.0,2.0,inv,norm,inv
230,230,49317,other,,1.0,1.0,inv,norm,inv
231,231,49506,other,,2.0,0.0,inv,norm,inv
232,232,49690,first,3,,,norm,shinv,inv
233,233,49873,other,,0.0,0.0,norm,shinv,norm
234,234,50201,first,1,,,shinv,shinv,norm
235,235,50390,other,,0.0,8.0,shinv,shinv,shinv
236,236,50571,other,,1.0,7.0,shinv,shinv,shinv
237,237,50746,other,,2.0,6.0,shinv,shinv,shinv
238,238,51041,other,,3.0,5.0,shinv,shinv,shinv
239,239,51207,other,,4.0,4.0,shinv,shinv,shinv
240,240,51477,other,,5.0,3.0,shinv,shinv,shinv
241,241,51654,other,,6.0,2.0,shinv,shinv,shinv
242,242,51901,other,,7.0,1.0,shinv,shinv,shinv
243,243,52081,other,,8.0,0.0,shinv,shinv,shinv
244,244,52360,first,9,,,shinv,inv,shinv
245,245,52533,other,,0.0,0.0,shinv,inv,shinv
246,246,52783,first,1,,,inv,shinv,shinv
247,247,52960,other,,0.0,15.0,inv,shinv,inv
248,248,53079,other,,1.0,14.0,inv,shinv,inv
249,249,53243,other,,2.0,13.0,inv,shinv,inv
250,250,53414,other,,3.0,12.0,inv,shinv,inv
251,251,53666,other,,4.0,11.0,inv,shinv,inv
252,252,53828,other,,5.0,10.0,inv,shinv,inv
253,253,54076,other,,6.0,9.0,inv,shinv,inv
254,254,54238,other,,7.0,8.0,inv,shinv,inv
255,255,54498,other,,8.0,7.0,inv,shinv,inv
256,256,54654,other,,9.0,6.0,inv,shinv,inv
257,257,54892,other,,10.0,5.0,inv,shinv,inv
258,258,55059,other,,11.0,4.0,inv,shinv,inv
259,259,55332,other,,12.0,3.0,inv,shinv,inv
260,260,55515,other,,13.0,2.0,inv,shinv,inv
261,261,55754,other,,14.0,1.0,inv,shinv,inv
262,262,55936,other,,15.0,0.0,inv,shinv,inv
263,263,56195,first,16,,,shinv,inv,inv
264,264,56362,other,,0.0,0.0,shinv,inv,shinv
265,265,56618,first,1,,,inv,shinv,shinv
266,266,56781,other,,0.0,1.0,inv,shinv,inv
267,267,57013,other,,1.0,0.0,inv,shinv,inv
268,268,57188,first,2,,,shinv,inv,inv
269,269,57425,other,,0.0,1.0,shinv,inv,shinv
270,270,57598,other,,1.0,0.0,shinv,inv,shinv
271,271,57876,first,2,,,inv,norm,shinv
272,272,58048,other,,0.0,0.0,inv,norm,inv
273,273,58346,first,1,,,norm,inv,inv
274,274,58530,first,0,,,inv,norm,norm
275,275,58798,other,,0.0,2.0,inv,norm,inv
276,276,58966,other,,1.0,1.0,inv,norm,inv
277,277,59227,other,,2.0,0.0,inv,norm,inv
278,278,59413,first,3,,,norm,shinv,inv
279,279,59518,other,,0.0,0.0,norm,shinv,norm
280,280,59699,first,1,,,shinv,inv,norm
281,281,59885,other,,0.0,0.0,shinv,inv,shinv
282,282,60168,first,1,,,inv,shinv,shinv
283,283,60269,other,,0.0,4.0,shinv,norm,inv
284,284,60459,other,,1.0,3.0,shinv,norm,shinv
285,285,60635,other,,2.0,2.0,shinv,norm,shinv
286,286,60803,other,,3.0,1.0,shinv,norm,shinv
287,287,61052,other,,4.0,0.0,shinv,norm,shinv
288,288,61221,first,5,,,norm,shinv,shinv
289,289,61484,other,,0.0,4.0,norm,shinv,norm
290,290,61668,other,,1.0,3.0,norm,shinv,norm
291,291,61929,other,,2.0,2.0,norm,shinv,norm
292,292,62031,other,,3.0,1.0,norm,shinv,norm
293,293,62190,other,,4.0,0.0,norm,shinv,norm
294,294,62358,first,5,,,shinv,norm,norm
295,295,62527,first,0,,,norm,inv,shinv
296,296,62786,other,,0.0,3.0,norm,inv,norm
297,297,62958,other,,1.0,2.0,norm,inv,norm
298,298,63205,other,,2.0,1.0,norm,inv,norm
299,299,63380,other,,3.0,0.0,norm,inv,norm
300,300,63623,first,4,,,inv,norm,norm
301,301,63783,other,,0.0,13.0,inv,norm,inv
302,302,64026,other,,1.0,12.0,inv,norm,inv
303,303,64196,other,,2.0,11.0,inv,norm,inv
304,304,64426,other,,3.0,10.0,inv,norm,inv
305,305,64606,other,,4.0,9.0,inv,norm,inv
306,306,64876,other,,5.0,8.0,inv,norm,inv
307,307,65063,other,,6.0,7.0,inv,norm,inv
308,308,65324,other,,7.0,6.0,inv,norm,inv
309,309,65507,other,,8.0,5.0,inv,norm,inv
310,310,65613,other,,9.0,4.0,inv,norm,inv
311,311,65780,other,,10.0,3.0,inv,norm,inv
312,312,65977,other,,11.0,2.0,inv,norm,inv
313,313,66090,other,,12.0,1.0,inv,norm,inv
314,314,66292,other,,13.0,0.0,inv,norm,inv
315,315,66401,first,14,,,norm,inv,inv
316,316,66503,other,,0.0,3.0,norm,inv,norm
317,317,66640,other,,1.0,2.0,norm,inv,norm
318,318,66819,other,,2.0,1.0,norm,inv,norm
319,319,67008,other,,3.0,0.0,norm,inv,norm
320,320,67122,first,4,,,inv,norm,norm
321,321,67340,first,0,,,norm,shinv,inv
322,322,67527,other,,0.0,6.0,norm,shinv,norm
323,323,67634,other,,1.0,5.0,norm,shinv,norm
324,324,67837,other,,2.0,4.0,norm,shinv,norm
325,325,68027,other,,3.0,3.0,norm,shinv,norm
326,326,68317,other,,4.0,2.0,norm,shinv,norm
327,327,68492,other,,5.0,1.0,norm,shinv,norm
328,328,68594,other,,6.0,0.0,norm,shinv,norm
329,329,68763,first,7,,,shinv,norm,norm
330,330,68948,first,0,,,norm,inv,shinv
331,331,69057,other,,0.0,1.0,norm,inv,norm
332,332,69235,other,,1.0,0.0,norm,inv,norm
333,333,69420,first,2,,,inv,inv,norm
334,334,69711,other,,0.0,2.0,inv,inv,inv
335,335,69909,other,,1.0,1.0,inv,inv,inv
336,336,70012,other,,2.0,0.0,inv,inv,inv
337,337,70196,first,3,,,inv,norm,inv
338,338,70386,other,,0.0,0.0,inv,norm,inv
339,339,70487,first,1,,,norm,shinv,inv
340,340,70666,other,,0.0,4.0,norm,shinv,norm
341,341,70857,other,,1.0,3.0,norm,shinv,norm
342,342,71127,other,,2.0,2.0,norm,shinv,norm
343,343,71316,other,,3.0,1.0,norm,shinv,norm
344,344,71594,other,,4.0,0.0,norm,shinv,norm
345,345,71789,first,5,,,shinv,norm,norm
346,346,71895,other,,0.0,0.0,shinv,norm,shinv
347,347,72071,first,1,,,norm,inv,shinv
348,348,72259,other,,0.0,0.0,norm,inv,norm
349,349,72529,first,1,,,inv,norm,norm
350,350,72711,other,,0.0,6.0,inv,norm,inv
351,351,72967,other,,1.0,5.0,inv,norm,inv
352,352,73136,other,,2.0,4.0,inv,norm,inv
353,353,73395,other,,3.0,3.0,inv,norm,inv
354,354,73564,other,,4.0,2.0,inv,norm,inv
355,355,73810,other,,5.0,1.0,inv,norm,inv
356,356,73979,other,,6.0,0.0,inv,norm,inv
357,357,74229,first,7,,,norm,inv,inv
358,358,74403,first,0,,,inv,norm,norm
359,359,74654,other,,0.0,3.0,inv,norm,inv
360,360,74829,other,,1.0,2.0,inv,norm,inv
361,361,75084,other,,2.0,1.0,inv,norm,inv
362,362,75255,other,,3.0,0.0,inv,norm,inv
363,363,75526,first,4,,,norm,shinv,inv
364,364,75735,other,,0.0,,shinv,inv,norm
365,365,75992,other,,1.0,,inv,shinv,shinv
366,366,76157,other,,2.0,,shinv,,inv
367,367,76388,other,,3.0,,shinv,,shinv
368,368,76555,other,,4.0,,shinv,,shinv
