,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
189,189,53400,other,,2.0,13.0,inv,shinv,inv
190,190,53536,other,,3.0,12.0,inv,shinv,inv
191,191,53937,other,,4.0,11.0,inv,shinv,inv
192,192,54079,other,,5.0,10.0,inv,shinv,inv
193,193,54226,other,,6.0,9.0,inv,shinv,inv
194,194,54509,other,,7.0,8.0,inv,shinv,inv
195,195,54646,other,,8.0,7.0,inv,shinv,inv
196,196,54781,other,,9.0,6.0,inv,shinv,inv
197,197,54922,other,,10.0,5.0,inv,shinv,inv
198,198,55064,other,,11.0,4.0,inv,shinv,inv
199,199,55215,other,,12.0,3.0,inv,shinv,inv
200,200,55724,other,,13.0,2.0,inv,shinv,inv
201,201,55877,other,,14.0,1.0,inv,shinv,inv
202,202,56028,other,,15.0,0.0,inv,shinv,inv
203,203,56742,first,16,,,shinv,inv,inv
204,204,56884,other,,0.0,1.0,inv,shinv,shinv
205,205,57020,other,,1.0,0.0,inv,shinv,inv
206,206,57311,first,2,,,shinv,inv,inv
207,207,57448,other,,0.0,2.0,shinv,inv,shinv
208,208,57592,other,,1.0,1.0,shinv,inv,shinv
209,209,57736,other,,2.0,0.0,shinv,inv,shinv
210,210,58208,first,3,,,inv,norm,shinv
211,211,58337,first,0,,,norm,inv,inv
212,212,58475,other,,0.0,0.0,norm,inv,norm
213,213,59026,first,1,,,inv,norm,norm
214,214,59160,other,,0.0,1.0,inv,norm,inv
215,215,59300,other,,1.0,0.0,inv,norm,inv
216,216,59897,first,2,,,norm,shinv,inv
217,217,60030,first,0,,,shinv,inv,norm
218,218,60164,first,0,,,inv,shinv,shinv
219,219,60688,other,,0.0,2.0,shinv,norm,inv
220,220,60828,other,,1.0,1.0,shinv,norm,shinv
221,221,60950,other,,2.0,0.0,shinv,norm,shinv
222,222,61376,first,3,,,norm,shinv,shinv
223,223,61486,other,,0.0,4.0,norm,shinv,norm
224,224,61605,other,,1.0,3.0,norm,shinv,norm
225,225,61897,other,,2.0,2.0,norm,shinv,norm
226,226,62020,other,,3.0,1.0,norm,shinv,norm
227,227,62137,other,,4.0,0.0,norm,shinv,norm
228,228,62449,first,5,,,shinv,norm,norm
229,229,62580,first,0,,,norm,inv,shinv
230,230,62755,other,,0.0,5.0,norm,inv,norm
231,231,62884,other,,1.0,4.0,norm,inv,norm
232,232,63083,other,,2.0,3.0,norm,inv,norm
233,233,63198,other,,3.0,2.0,norm,inv,norm
234,234,63318,other,,4.0,1.0,norm,inv,norm
235,235,63438,other,,5.0,0.0,norm,inv,norm
236,236,64096,first,6,,,inv,norm,norm
237,237,64240,other,,0.0,7.0,inv,norm,inv
238,238,64362,other,,1.0,6.0,inv,norm,inv
239,239,64480,other,,2.0,5.0,inv,norm,inv
240,240,64598,other,,3.0,4.0,inv,norm,inv
241,241,65285,other,,4.0,3.0,inv,norm,inv
242,242,65433,other,,5.0,2.0,inv,norm,inv
243,243,65585,other,,6.0,1.0,inv,norm,inv
244,244,66181,other,,7.0,0.0,inv,norm,inv
245,245,66321,first,8,,,norm,inv,inv
246,246,66467,other,,0.0,0.0,norm,inv,norm
247,247,67081,first,1,,,inv,norm,norm
248,248,67199,other,,0.0,0.0,inv,norm,inv
249,249,67747,first,1,,,norm,shinv,inv
250,250,67860,other,,0.0,1.0,norm,shinv,norm
251,251,68561,other,,1.0,0.0,norm,shinv,norm
252,252,68688,first,2,,,shinv,norm,norm
253,253,68812,other,,0.0,0.0,shinv,norm,shinv
254,254,69330,first,1,,,norm,inv,shinv
255,255,69453,other,,0.0,2.0,inv,inv,norm
256,256,69997,other,,1.0,1.0,inv,inv,inv
257,257,70132,other,,2.0,0.0,inv,inv,inv
258,258,70263,first,3,,,inv,norm,inv
259,259,71322,first,0,,,norm,shinv,inv
260,260,71502,other,,0.0,0.0,norm,shinv,norm
261,261,72650,first,1,,,shinv,norm,norm
262,262,72787,other,,0.0,2.0,norm,inv,shinv
263,263,73250,other,,1.0,1.0,inv,norm,norm
264,264,73382,other,,2.0,0.0,inv,norm,inv
265,265,74146,first,3,,,norm,inv,inv
266,266,74276,other,,0.0,0.0,norm,inv,norm
267,267,74753,first,1,,,inv,norm,norm
268,268,74880,other,,0.0,1.0,inv,norm,inv
269,269,75018,other,,1.0,0.0,inv,norm,inv
270,270,75529,first,2,,,norm,shinv,inv
271,271,75681,other,,0.0,,shinv,inv,norm
272,272,76068,other,,1.0,,inv,shinv,shinv
273,273,76199,other,,2.0,,shinv,,inv
274,274,76591,other,,3.0,,shinv,,shinv
