,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
69,69,10250,other,,0.0,10.0,inv,shinv,inv
70,70,10363,other,,1.0,9.0,inv,shinv,inv
71,71,10467,other,,2.0,8.0,inv,shinv,inv
72,72,10577,other,,3.0,7.0,inv,shinv,inv
73,73,10811,other,,4.0,6.0,inv,shinv,inv
74,74,11030,other,,5.0,5.0,inv,shinv,inv
75,75,11160,other,,6.0,4.0,inv,shinv,inv
76,76,11387,other,,7.0,3.0,inv,shinv,inv
77,77,11498,other,,8.0,2.0,inv,shinv,inv
78,78,11620,other,,9.0,1.0,inv,shinv,inv
79,79,11977,other,,10.0,0.0,inv,shinv,inv
80,80,12088,first,11,,,shinv,inv,inv
81,81,12204,other,,0.0,1.0,shinv,inv,shinv
82,82,12323,other,,1.0,0.0,shinv,inv,shinv
83,83,12547,first,2,,,inv,shinv,shinv
84,84,12677,other,,0.0,0.0,inv,shinv,inv
85,85,13158,first,1,,,shinv,inv,inv
86,86,13276,other,,0.0,3.0,shinv,inv,shinv
87,87,13395,other,,1.0,2.0,shinv,inv,shinv
88,88,13512,other,,2.0,1.0,shinv,inv,shinv
89,89,13738,other,,3.0,0.0,shinv,inv,shinv
90,90,13852,first,4,,,inv,norm,shinv
91,91,13973,other,,0.0,1.0,inv,norm,inv
92,92,14097,other,,1.0,0.0,inv,norm,inv
93,93,14320,first,2,,,norm,inv,inv
94,94,14441,other,,0.0,0.0,norm,inv,norm
95,95,14561,first,1,,,inv,norm,norm
96,96,14670,other,,0.0,4.0,inv,norm,inv
97,97,14891,other,,1.0,3.0,inv,norm,inv
98,98,15005,other,,2.0,2.0,inv,norm,inv
99,99,15120,other,,3.0,1.0,inv,norm,inv
100,100,15241,other,,4.0,0.0,inv,norm,inv
101,101,15470,first,5,,,norm,shinv,inv
102,102,15585,other,,0.0,0.0,norm,shinv,norm
103,103,15702,first,1,,,shinv,inv,norm
104,104,15821,other,,0.0,0.0,shinv,inv,shinv
105,105,16163,first,1,,,inv,shinv,shinv
106,106,16273,other,,0.0,4.0,shinv,norm,inv
107,107,16394,other,,1.0,3.0,shinv,norm,shinv
108,108,16622,other,,2.0,2.0,shinv,norm,shinv
109,109,16863,other,,3.0,1.0,shinv,norm,shinv
110,110,16983,other,,4.0,0.0,shinv,norm,shinv
111,111,17206,first,5,,,norm,shinv,shinv
112,112,17324,other,,0.0,6.0,norm,shinv,norm
113,113,17441,other,,1.0,5.0,norm,shinv,norm
114,114,17562,other,,2.0,4.0,norm,shinv,norm
115,115,17783,other,,3.0,3.0,norm,shinv,norm
116,116,17885,other,,4.0,2.0,norm,shinv,norm
117,117,17997,other,,5.0,1.0,norm,shinv,norm
118,118,18115,other,,6.0,0.0,norm,shinv,norm
119,119,18340,first,7,,,shinv,norm,norm
120,120,18453,first,0,,,norm,inv,shinv
121,121,18569,other,,0.0,5.0,norm,inv,norm
122,122,18698,other,,1.0,4.0,norm,inv,norm
123,123,18918,other,,2.0,3.0,norm,inv,norm
124,124,19034,other,,3.0,2.0,norm,inv,norm
125,125,19145,other,,4.0,1.0,norm,inv,norm
126,126,19268,other,,5.0,0.0,norm,inv,norm
127,127,19515,first,6,,,inv,shinv,norm
128,128,19636,other,,0.0,13.0,inv,shinv,inv
129,129,19754,other,,1.0,12.0,inv,shinv,inv
130,130,19879,other,,2.0,11.0,inv,shinv,inv
131,131,20112,other,,3.0,10.0,inv,shinv,inv
132,132,20228,other,,4.0,9.0,inv,shinv,inv
133,133,20347,other,,5.0,8.0,inv,shinv,inv
134,134,20471,other,,6.0,7.0,inv,shinv,inv
135,135,20701,other,,7.0,6.0,inv,shinv,inv
136,136,20818,other,,8.0,5.0,inv,shinv,inv
137,137,20938,other,,9.0,4.0,inv,shinv,inv
138,138,21063,other,,10.0,3.0,inv,shinv,inv
139,139,21291,other,,11.0,2.0,inv,shinv,inv
140,140,21407,other,,12.0,1.0,inv,shinv,inv
141,141,21652,other,,13.0,0.0,inv,shinv,inv
142,142,22006,first,14,,,shinv,inv,inv
143,143,22249,other,,0.0,1.0,shinv,inv,shinv
144,144,22484,other,,1.0,0.0,shinv,inv,shinv
145,145,22603,first,2,,,inv,norm,shinv
146,146,22841,other,,0.0,0.0,inv,norm,inv
147,147,23065,first,1,,,norm,inv,inv
148,148,23188,first,0,,,inv,norm,norm
149,149,23310,other,,0.0,4.0,inv,norm,inv
150,150,23424,other,,1.0,3.0,inv,norm,inv
151,151,23683,other,,2.0,2.0,inv,norm,inv
152,152,23793,other,,3.0,1.0,inv,norm,inv
153,153,23916,other,,4.0,0.0,inv,norm,inv
154,154,24287,first,5,,,norm,shinv,inv
155,155,24409,first,0,,,shinv,inv,norm
156,156,24532,other,,0.0,0.0,shinv,inv,shinv
157,157,24662,first,1,,,inv,shinv,shinv
158,158,24893,first,0,,,shinv,norm,inv
159,159,25014,other,,0.0,5.0,shinv,norm,shinv
160,160,25128,other,,1.0,4.0,shinv,norm,shinv
161,161,25256,other,,2.0,3.0,shinv,norm,shinv
162,162,25480,other,,3.0,2.0,shinv,norm,shinv
163,163,25601,other,,4.0,1.0,shinv,norm,shinv
164,164,25729,other,,5.0,0.0,shinv,norm,shinv
165,165,25862,first,6,,,norm,shinv,shinv
166,166,26134,other,,0.0,4.0,norm,shinv,norm
167,167,26255,other,,1.0,3.0,norm,shinv,norm
168,168,26373,other,,2.0,2.0,norm,shinv,norm
169,169,26497,other,,3.0,1.0,norm,shinv,norm
170,170,26717,other,,4.0,0.0,norm,shinv,norm
171,171,26953,first,5,,,shinv,norm,norm
172,172,27070,other,,0.0,0.0,shinv,norm,shinv
173,173,27330,first,1,,,norm,inv,shinv
174,174,27457,other,,0.0,4.0,norm,inv,norm
175,175,27574,other,,1.0,3.0,norm,inv,norm
176,176,27697,other,,2.0,2.0,norm,inv,norm
177,177,27937,other,,3.0,1.0,norm,inv,norm
178,178,28048,other,,4.0,0.0,norm,inv,norm
179,179,28161,first,5,,,inv,norm,norm
180,180,28289,other,,0.0,22.0,inv,norm,inv
181,181,28514,other,,1.0,21.0,inv,norm,inv
182,182,28638,other,,2.0,20.0,inv,norm,inv
183,183,28757,other,,3.0,19.0,inv,norm,inv
184,184,28875,other,,4.0,18.0,inv,norm,inv
185,185,29086,other,,5.0,17.0,inv,norm,inv
186,186,29203,other,,6.0,16.0,inv,norm,inv
187,187,29319,other,,7.0,15.0,inv,norm,inv
188,188,29442,other,,8.0,14.0,inv,norm,inv
189,189,29650,other,,9.0,13.0,inv,norm,inv
190,190,29762,other,,10.0,12.0,inv,norm,inv
191,191,29883,other,,11.0,11.0,inv,norm,inv
192,192,30006,other,,12.0,10.0,inv,norm,inv
193,193,30253,other,,13.0,9.0,inv,norm,inv
194,194,30371,other,,14.0,8.0,inv,norm,inv
195,195,30487,other,,15.0,7.0,inv,norm,inv
196,196,30608,other,,16.0,6.0,inv,norm,inv
197,197,30855,other,,17.0,5.0,inv,norm,inv
198,198,30974,other,,18.0,4.0,inv,norm,inv
199,199,31092,other,,19.0,3.0,inv,norm,inv
200,200,31209,other,,20.0,2.0,inv,norm,inv
201,201,31443,other,,21.0,1.0,inv,norm,inv
202,202,31561,other,,22.0,0.0,inv,norm,inv
203,203,31681,first,23,,,norm,inv,inv
204,204,31808,other,,0.0,0.0,norm,inv,norm
205,205,32064,first,1,,,inv,norm,norm
206,206,32188,other,,0.0,3.0,inv,norm,inv
207,207,32309,other,,1.0,2.0,inv,norm,inv
208,208,32438,other,,2.0,1.0,inv,norm,inv
209,209,32673,other,,3.0,0.0,inv,norm,inv
210,210,32800,first,4,,,norm,shinv,inv
211,211,32938,other,,0.0,0.0,norm,shinv,norm
212,212,33069,first,1,,,shinv,shinv,norm
213,213,33343,other,,0.0,12.0,shinv,shinv,shinv
214,214,33461,other,,1.0,11.0,shinv,shinv,shinv
215,215,33590,other,,2.0,10.0,shinv,shinv,shinv
216,216,33714,other,,3.0,9.0,shinv,shinv,shinv
217,217,33981,other,,4.0,8.0,shinv,shinv,shinv
218,218,34108,other,,5.0,7.0,shinv,shinv,shinv
219,219,34234,other,,6.0,6.0,shinv,shinv,shinv
220,220,34360,other,,7.0,5.0,shinv,shinv,shinv
221,221,34663,other,,8.0,4.0,shinv,shinv,shinv
222,222,34790,other,,9.0,3.0,shinv,shinv,shinv
223,223,34914,other,,10.0,2.0,shinv,shinv,shinv
224,224,35033,other,,11.0,1.0,shinv,shinv,shinv
225,225,35252,other,,12.0,0.0,shinv,shinv,shinv
226,226,35364,first,13,,,shinv,inv,shinv
227,227,35481,other,,0.0,1.0,shinv,inv,shinv
228,228,35604,other,,1.0,0.0,shinv,inv,shinv
229,229,35860,first,2,,,inv,shinv,shinv
230,230,35977,other,,0.0,2.0,inv,shinv,inv
231,231,36108,other,,1.0,1.0,inv,shinv,inv
232,232,36236,other,,2.0,0.0,inv,shinv,inv
233,233,36479,first,3,,,shinv,inv,inv
234,234,36600,other,,0.0,0.0,shinv,inv,shinv
235,235,36723,first,1,,,inv,shinv,shinv
236,236,36853,other,,0.0,12.0,inv,shinv,inv
237,237,37069,other,,1.0,11.0,inv,shinv,inv
238,238,37184,other,,2.0,10.0,inv,shinv,inv
239,239,37299,other,,3.0,9.0,inv,shinv,inv
240,240,37422,other,,4.0,8.0,inv,shinv,inv
241,241,37645,other,,5.0,7.0,inv,shinv,inv
242,242,37764,other,,6.0,6.0,inv,shinv,inv
243,243,37893,other,,7.0,5.0,inv,shinv,inv
244,244,38011,other,,8.0,4.0,inv,shinv,inv
245,245,38249,other,,9.0,3.0,inv,shinv,inv
246,246,38361,other,,10.0,2.0,inv,shinv,inv
247,247,38477,other,,11.0,1.0,inv,shinv,inv
248,248,38604,other,,12.0,0.0,inv,shinv,inv
249,249,38832,first,13,,,shinv,inv,inv
250,250,38949,other,,0.0,1.0,shinv,inv,shinv
251,251,39068,other,,1.0,0.0,shinv,inv,shinv
252,252,39189,first,2,,,inv,norm,shinv
253,253,39414,other,,0.0,19.0,inv,norm,inv
254,254,39531,other,,1.0,18.0,inv,norm,inv
255,255,39651,other,,2.0,17.0,inv,norm,inv
256,256,39774,other,,3.0,16.0,inv,norm,inv
257,257,40063,other,,4.0,15.0,inv,norm,inv
258,258,40183,other,,5.0,14.0,inv,norm,inv
259,259,40297,other,,6.0,13.0,inv,norm,inv
260,260,40421,other,,7.0,12.0,inv,norm,inv
261,261,40657,other,,8.0,11.0,inv,norm,inv
262,262,40776,other,,9.0,10.0,inv,norm,inv
263,263,40899,other,,10.0,9.0,inv,norm,inv
264,264,41026,other,,11.0,8.0,inv,norm,inv
265,265,41263,other,,12.0,7.0,inv,norm,inv
266,266,41378,other,,13.0,6.0,inv,norm,inv
267,267,41501,other,,14.0,5.0,inv,norm,inv
268,268,41623,other,,15.0,4.0,inv,norm,inv
269,269,41862,other,,16.0,3.0,inv,norm,inv
270,270,41978,other,,17.0,2.0,inv,norm,inv
271,271,42099,other,,18.0,1.0,inv,norm,inv
272,272,42218,other,,19.0,0.0,inv,norm,inv
273,273,42422,first,20,,,norm,inv,inv
274,274,42540,other,,0.0,1.0,norm,inv,norm
275,275,42654,other,,1.0,0.0,norm,inv,norm
276,276,43010,first,2,,,inv,norm,norm
277,277,43130,other,,0.0,1.0,inv,norm,inv
278,278,43253,other,,1.0,0.0,inv,norm,inv
279,279,43370,first,2,,,norm,shinv,inv
280,280,43625,other,,0.0,6.0,norm,shinv,norm
281,281,43749,other,,1.0,5.0,norm,shinv,norm
282,282,43857,other,,2.0,4.0,norm,shinv,norm
283,283,43988,other,,3.0,3.0,norm,shinv,norm
284,284,44221,other,,4.0,2.0,norm,shinv,norm
285,285,44334,other,,5.0,1.0,norm,shinv,norm
286,286,44457,other,,6.0,0.0,norm,shinv,norm
287,287,44581,first,7,,,shinv,norm,norm
288,288,44807,first,0,,,norm,inv,shinv
289,289,44925,other,,0.0,2.0,norm,inv,norm
290,290,45037,other,,1.0,1.0,norm,inv,norm
291,291,45164,other,,2.0,0.0,norm,inv,norm
292,292,45385,first,3,,,inv,shinv,norm
293,293,45509,other,,0.0,2.0,inv,shinv,inv
294,294,45631,other,,1.0,1.0,inv,shinv,inv
295,295,45753,other,,2.0,0.0,inv,shinv,inv
296,296,45985,first,3,,,shinv,inv,inv
297,297,46103,other,,0.0,0.0,shinv,inv,shinv
298,298,46227,first,1,,,inv,norm,shinv
299,299,46367,other,,0.0,3.0,inv,norm,inv
300,300,46607,other,,1.0,2.0,inv,norm,inv
301,301,46727,other,,2.0,1.0,inv,norm,inv
302,302,46856,other,,3.0,0.0,inv,norm,inv
303,303,46985,first,4,,,norm,inv,inv
304,304,47242,first,0,,,inv,norm,norm
305,305,47369,other,,0.0,4.0,inv,norm,inv
306,306,47496,other,,1.0,3.0,inv,norm,inv
307,307,47629,other,,2.0,2.0,inv,norm,inv
308,308,47896,other,,3.0,1.0,inv,norm,inv
309,309,48023,other,,4.0,0.0,inv,norm,inv
310,310,48155,first,5,,,norm,shinv,inv
311,311,48686,first,0,,,shinv,shinv,norm
312,312,48815,other,,0.0,7.0,shinv,shinv,shinv
313,313,48942,other,,1.0,6.0,shinv,shinv,shinv
314,314,49200,other,,2.0,5.0,shinv,shinv,shinv
315,315,49445,other,,3.0,4.0,shinv,shinv,shinv
316,316,49579,other,,4.0,3.0,shinv,shinv,shinv
317,317,49815,other,,5.0,2.0,shinv,shinv,shinv
318,318,49931,other,,6.0,1.0,shinv,shinv,shinv
319,319,50574,other,,7.0,0.0,shinv,shinv,shinv
320,320,50704,first,8,,,shinv,inv,shinv
321,321,50837,other,,0.0,1.0,shinv,inv,shinv
322,322,51090,other,,1.0,0.0,shinv,inv,shinv
323,323,51211,first,2,,,inv,shinv,shinv
324,324,51349,other,,0.0,19.0,inv,shinv,inv
325,325,51728,other,,1.0,18.0,inv,shinv,inv
326,326,51850,other,,2.0,17.0,inv,shinv,inv
327,327,51975,other,,3.0,16.0,inv,shinv,inv
328,328,52105,other,,4.0,15.0,inv,shinv,inv
329,329,52356,other,,5.0,14.0,inv,shinv,inv
330,330,52488,other,,6.0,13.0,inv,shinv,inv
331,331,52602,other,,7.0,12.0,inv,shinv,inv
332,332,52734,other,,8.0,11.0,inv,shinv,inv
333,333,52979,other,,9.0,10.0,inv,shinv,inv
334,334,53102,other,,10.0,9.0,inv,shinv,inv
335,335,53229,other,,11.0,8.0,inv,shinv,inv
336,336,53354,other,,12.0,7.0,inv,shinv,inv
337,337,53621,other,,13.0,6.0,inv,shinv,inv
338,338,53743,other,,14.0,5.0,inv,shinv,inv
339,339,53871,other,,15.0,4.0,inv,shinv,inv
340,340,54041,other,,16.0,3.0,inv,shinv,inv
341,341,54250,other,,17.0,2.0,inv,shinv,inv
342,342,54370,other,,18.0,1.0,inv,shinv,inv
343,343,54487,other,,19.0,0.0,inv,shinv,inv
344,344,54614,first,20,,,shinv,inv,inv
345,345,54855,other,,0.0,1.0,shinv,inv,shinv
346,346,54982,other,,1.0,0.0,shinv,inv,shinv
347,347,55105,first,2,,,inv,shinv,shinv
348,348,55233,other,,0.0,1.0,inv,shinv,inv
349,349,55502,other,,1.0,0.0,inv,shinv,inv
350,350,55625,first,2,,,shinv,inv,inv
351,351,55750,other,,0.0,2.0,shinv,inv,shinv
352,352,55869,other,,1.0,1.0,shinv,inv,shinv
353,353,56124,other,,2.0,0.0,shinv,inv,shinv
354,354,56371,first,3,,,inv,norm,shinv
355,355,56502,other,,0.0,0.0,inv,norm,inv
356,356,56748,first,1,,,norm,inv,inv
357,357,56878,other,,0.0,0.0,norm,inv,norm
358,358,57125,first,1,,,inv,norm,norm
359,359,57340,other,,0.0,2.0,inv,norm,inv
360,360,57467,other,,1.0,1.0,inv,norm,inv
361,361,57587,other,,2.0,0.0,inv,norm,inv
362,362,57960,first,3,,,norm,shinv,inv
363,363,58083,other,,0.0,0.0,norm,shinv,norm
364,364,58208,first,1,,,shinv,inv,norm
365,365,58335,other,,0.0,0.0,shinv,inv,shinv
366,366,58595,first,1,,,inv,shinv,shinv
367,367,58700,first,0,,,shinv,norm,inv
368,368,58834,other,,0.0,5.0,shinv,norm,shinv
369,369,58971,other,,1.0,4.0,shinv,norm,shinv
370,370,59210,other,,2.0,3.0,shinv,norm,shinv
371,371,59339,other,,3.0,2.0,shinv,norm,shinv
372,372,59455,other,,4.0,1.0,shinv,norm,shinv
373,373,59580,other,,5.0,0.0,shinv,norm,shinv
374,374,59838,first,6,,,norm,shinv,shinv
375,375,59954,other,,0.0,4.0,norm,shinv,norm
376,376,60085,other,,1.0,3.0,norm,shinv,norm
377,377,60215,other,,2.0,2.0,norm,shinv,norm
378,378,60466,other,,3.0,1.0,norm,shinv,norm
379,379,60590,other,,4.0,0.0,norm,shinv,norm
380,380,60712,first,5,,,shinv,norm,norm
381,381,60838,other,,0.0,0.0,shinv,norm,shinv
382,382,61099,first,1,,,norm,inv,shinv
383,383,61230,other,,0.0,4.0,norm,inv,norm
384,384,61349,other,,1.0,3.0,norm,inv,norm
385,385,61476,other,,2.0,2.0,norm,inv,norm
386,386,61719,other,,3.0,1.0,norm,inv,norm
387,387,61838,other,,4.0,0.0,norm,inv,norm
388,388,61958,first,5,,,inv,norm,norm
389,389,62086,other,,0.0,15.0,inv,norm,inv
390,390,62330,other,,1.0,14.0,inv,norm,inv
391,391,62437,other,,2.0,13.0,inv,norm,inv
392,392,62554,other,,3.0,12.0,inv,norm,inv
393,393,62676,other,,4.0,11.0,inv,norm,inv
394,394,63055,other,,5.0,10.0,inv,norm,inv
395,395,63302,other,,6.0,9.0,inv,norm,inv
396,396,63537,other,,7.0,8.0,inv,norm,inv
397,397,63651,other,,8.0,7.0,inv,norm,inv
398,398,63773,other,,9.0,6.0,inv,norm,inv
399,399,63892,other,,10.0,5.0,inv,norm,inv
400,400,64125,other,,11.0,4.0,inv,norm,inv
401,401,64233,other,,12.0,3.0,inv,norm,inv
402,402,64349,other,,13.0,2.0,inv,norm,inv
403,403,64470,other,,14.0,1.0,inv,norm,inv
404,404,64714,other,,15.0,0.0,inv,norm,inv
405,405,64832,first,16,,,norm,inv,inv
406,406,64949,other,,0.0,4.0,norm,inv,norm
407,407,65066,other,,1.0,3.0,norm,inv,norm
408,408,65302,other,,2.0,2.0,norm,inv,norm
409,409,65422,other,,3.0,1.0,norm,inv,norm
410,410,65533,other,,4.0,0.0,norm,inv,norm
411,411,65637,first,5,,,inv,norm,norm
412,412,65857,first,0,,,norm,shinv,inv
413,413,65971,other,,0.0,7.0,norm,shinv,norm
414,414,66080,other,,1.0,6.0,norm,shinv,norm
415,415,66192,other,,2.0,5.0,norm,shinv,norm
416,416,66404,other,,3.0,4.0,norm,shinv,norm
417,417,66513,other,,4.0,3.0,norm,shinv,norm
418,418,66624,other,,5.0,2.0,norm,shinv,norm
419,419,66743,other,,6.0,1.0,norm,shinv,norm
420,420,66992,other,,7.0,0.0,norm,shinv,norm
421,421,67103,first,8,,,shinv,norm,norm
422,422,67205,other,,0.0,1.0,shinv,norm,shinv
423,423,67313,other,,1.0,0.0,shinv,norm,shinv
424,424,67531,first,2,,,norm,inv,shinv
425,425,67643,other,,0.0,0.0,norm,inv,norm
426,426,67757,first,1,,,inv,inv,norm
427,427,67871,other,,0.0,4.0,inv,inv,inv
428,428,68090,other,,1.0,3.0,inv,inv,inv
429,429,68206,other,,2.0,2.0,inv,inv,inv
430,430,68324,other,,3.0,1.0,inv,inv,inv
431,431,68434,other,,4.0,0.0,inv,inv,inv
432,432,68652,first,5,,,inv,norm,inv
433,433,68761,other,,0.0,0.0,inv,norm,inv
434,434,68871,first,1,,,norm,shinv,inv
435,435,68987,other,,0.0,6.0,norm,shinv,norm
436,436,69308,other,,1.0,5.0,norm,shinv,norm
437,437,69418,other,,2.0,4.0,norm,shinv,norm
438,438,69741,other,,3.0,3.0,norm,shinv,norm
439,439,69856,other,,4.0,2.0,norm,shinv,norm
440,440,69973,other,,5.0,1.0,norm,shinv,norm
441,441,70085,other,,6.0,0.0,norm,shinv,norm
442,442,70325,first,7,,,shinv,norm,norm
443,443,70450,first,0,,,norm,inv,shinv
444,444,70565,other,,0.0,1.0,norm,inv,norm
445,445,70676,other,,1.0,0.0,norm,inv,norm
446,446,70998,first,2,,,inv,norm,norm
447,447,71110,other,,0.0,8.0,inv,norm,inv
448,448,71221,other,,1.0,7.0,inv,norm,inv
449,449,71462,other,,2.0,6.0,inv,norm,inv
450,450,71573,other,,3.0,5.0,inv,norm,inv
451,451,71691,other,,4.0,4.0,inv,norm,inv
452,452,71804,other,,5.0,3.0,inv,norm,inv
453,453,72039,other,,6.0,2.0,inv,norm,inv
454,454,72167,other,,7.0,1.0,inv,norm,inv
455,455,72285,other,,8.0,0.0,inv,norm,inv
456,456,72772,first,9,,,norm,inv,inv
457,457,72889,first,0,,,inv,norm,norm
458,458,73007,other,,0.0,4.0,inv,norm,inv
459,459,73225,other,,1.0,3.0,inv,norm,inv
460,460,73334,other,,2.0,2.0,inv,norm,inv
461,461,73446,other,,3.0,1.0,inv,norm,inv
462,462,73561,other,,4.0,0.0,inv,norm,inv
463,463,73803,first,5,,,norm,shinv,inv
464,464,73923,other,,0.0,0.0,norm,shinv,norm
465,465,74034,first,1,,,shinv,inv,norm
466,466,74141,other,,0.0,0.0,shinv,inv,shinv
467,467,74383,first,1,,,inv,shinv,shinv
468,468,74494,other,,0.0,,inv,shinv,inv
469,469,74604,other,,1.0,,shinv,norm,inv
470,470,74719,other,,2.0,,shinv,norm,shinv
471,471,75048,other,,3.0,,shinv,norm,shinv
472,472,75165,other,,4.0,,shinv,norm,shinv
473,473,75280,other,,5.0,,shinv,norm,shinv
474,474,75489,other,,6.0,,shinv,norm,shinv
475,475,75603,other,,7.0,,norm,,shinv
476,476,75721,other,,8.0,,norm,,norm
477,477,75839,other,,9.0,,norm,,norm
478,478,76054,other,,10.0,,norm,,norm
479,479,76162,other,,11.0,,norm,,norm
480,480,76275,other,,12.0,,norm,,norm
481,481,76386,other,,13.0,,norm,,norm
482,482,76597,other,,14.0,,norm,,norm
483,483,76708,other,,15.0,,norm,,norm
