time,midi_values,map,map_change,epochtype
0.0,60,norm,True,first
0.14583333333333331,59,norm,False,other
0.4895833333333333,57,norm,False,other
0.8333333333333333,55,norm,False,other
1.9218749999999998,53,norm,False,other
2.255208333333333,57,norm,False,other
2.598958333333333,60,norm,False,other
2.9374999999999996,60,norm,False,other
3.874999999999999,53,norm,False,other
4.203124999999999,55,norm,False,other
4.531249999999999,60,norm,False,other
4.885416666666665,60,norm,False,other
5.833333333333332,57,norm,False,other
6.145833333333332,57,norm,False,other
6.479166666666665,53,norm,False,other
6.796874999999998,53,norm,False,other
7.744791666666665,55,norm,False,other
8.041666666666664,55,norm,False,other
8.385416666666664,59,norm,False,other
8.692708333333332,59,norm,False,other
9.359374999999998,60,norm,False,other
9.69270833333333,60,norm,False,other
10.052083333333332,53,shinv,True,first
10.390624999999998,52,shinv,False,other
11.343749999999998,53,norm,True,first
11.656249999999998,57,norm,False,other
11.999999999999998,60,norm,False,other
12.343749999999998,53,norm,False,other
13.348958333333332,53,norm,False,other
13.666666666666664,57,norm,False,other
14.015624999999998,60,norm,False,other
14.338541666666664,59,norm,False,other
15.307291666666666,55,inv,True,first
15.640625,53,inv,False,other
15.973958333333332,52,inv,False,other
16.3125,60,norm,True,first
17.260416666666668,60,norm,False,other
17.59375,57,norm,False,other
17.953125,55,norm,False,other
18.286458333333332,53,norm,False,other
19.3125,60,norm,False,other
19.645833333333332,59,norm,False,other
19.994791666666664,59,norm,False,other
20.359374999999996,59,norm,False,other
21.375,53,shinv,True,first
21.703125,53,shinv,False,other
22.05729166666666,57,norm,True,first
22.390624999999993,57,norm,False,other
23.38541666666666,55,norm,False,other
23.729166666666664,53,inv,True,first
24.057291666666664,53,inv,False,other
24.374999999999996,50,inv,False,other
25.343749999999996,52,inv,False,other
25.661458333333332,52,inv,False,other
25.984375,53,inv,False,other
26.338541666666664,48,inv,False,other
27.359375,50,shinv,True,first
27.718749999999996,48,inv,True,first
28.031249999999996,52,inv,False,other
28.380208333333332,50,inv,False,other
29.499999999999996,55,inv,False,other
29.859374999999996,55,inv,False,other
30.286458333333332,53,inv,False,other
30.677083333333325,55,norm,True,first
31.828125,55,inv,True,first
32.203125,52,inv,False,other
32.572916666666664,48,inv,False,other
32.953125,50,inv,False,other
34.08333333333333,53,inv,False,other
34.447916666666664,53,inv,False,other
34.8125,53,inv,False,other
35.20312499999999,55,norm,True,first
36.354166666666664,53,shinv,True,first
36.713541666666664,53,shinv,False,other
37.083333333333336,48,inv,True,first
37.473958333333336,50,inv,False,other
38.60937500000001,52,inv,False,other
38.97916666666667,52,inv,False,other
39.333333333333336,52,inv,False,other
39.69791666666667,52,inv,False,other
40.796875,50,inv,False,other
41.15104166666667,52,inv,False,other
41.54166666666667,53,inv,False,other
41.927083333333336,53,inv,False,other
43.015625,48,inv,False,other
43.359375,50,inv,False,other
43.713541666666664,48,inv,False,other
44.067708333333336,52,inv,False,other
45.06249999999999,52,shinv,True,first
45.43229166666666,50,shinv,False,other
45.78124999999999,57,shinv,False,other
46.14583333333333,55,shinv,False,other
47.20312500000001,53,inv,True,first
47.57291666666667,53,inv,False,other
47.90625000000001,52,inv,False,other
48.29166666666667,55,inv,False,other
49.296875,57,shinv,True,first
49.640625,53,shinv,False,other
50.0,50,shinv,False,other
50.364583333333336,50,inv,True,first
51.380208333333336,50,inv,False,other
51.713541666666664,52,inv,False,other
52.05208333333333,55,inv,False,other
52.43229166666666,53,inv,False,other
53.453124999999986,55,inv,False,other
53.796874999999986,52,inv,False,other
54.16666666666666,48,inv,False,other
54.52604166666666,50,inv,False,other
55.51041666666666,53,inv,False,other
55.86979166666666,53,inv,False,other
56.21874999999999,53,inv,False,other
56.57812499999999,55,inv,False,other
57.61979166666666,52,inv,False,other
57.97395833333332,53,inv,False,other
58.31770833333333,57,shinv,True,first
58.682291666666664,50,shinv,False,other
59.62499999999999,57,shinv,False,other
59.95312499999999,55,shinv,False,other
60.28645833333332,52,inv,True,first
60.63541666666666,48,inv,False,other
61.66666666666666,52,inv,False,other
61.99479166666666,53,inv,False,other
62.34374999999999,57,shinv,True,first
62.67187499999999,52,shinv,False,other
63.63020833333333,53,shinv,False,other
63.953125,55,shinv,False,other
64.27604166666667,57,shinv,False,other
64.63541666666667,52,shinv,False,other
65.58333333333333,52,inv,True,first
65.91145833333333,53,inv,False,other
66.234375,55,inv,False,other
66.57812499999999,59,norm,True,first
67.52604166666667,48,inv,True,first
67.84895833333333,52,inv,False,other
68.171875,55,inv,False,other
68.48958333333333,48,inv,False,other
69.41145833333333,48,inv,False,other
69.73958333333333,50,inv,False,other
70.05729166666666,52,inv,False,other
70.37499999999999,53,inv,False,other
71.31249999999999,53,norm,True,first
71.60937499999999,55,norm,False,other
71.92187499999999,57,norm,False,other
72.234375,52,shinv,True,first
73.15624999999999,52,inv,True,first
73.47916666666666,53,inv,False,other
73.78124999999999,55,inv,False,other
74.09375,50,shinv,True,first
74.984375,52,shinv,False,other
75.28645833333333,53,shinv,False,other
75.59374999999999,52,shinv,False,other
75.93229166666666,52,shinv,False,other
76.85937499999999,53,shinv,False,other
77.15624999999999,53,shinv,False,other
77.48437499999999,53,shinv,False,other
77.81770833333331,55,shinv,False,other
78.46874999999999,55,norm,True,first
78.80729166666666,55,norm,False,other
79.14062499999999,55,norm,False,other
79.48437499999999,55,norm,False,other
80.41666666666664,60,norm,False,other
80.72916666666664,60,norm,False,other
81.06249999999997,60,norm,False,other
81.4270833333333,53,norm,False,other
82.38020833333331,52,shinv,True,first
82.70312499999999,52,shinv,False,other
83.0364583333333,57,norm,True,first
83.37499999999997,55,norm,False,other
84.31249999999997,53,norm,False,other
84.62499999999997,57,norm,False,other
84.92708333333331,55,norm,False,other
85.26041666666666,59,norm,False,other
86.21875,60,norm,False,other
86.5,60,norm,False,other
86.81770833333334,60,norm,False,other
87.14062499999999,53,inv,True,first
88.07812499999999,48,inv,False,other
88.38541666666664,52,inv,False,other
88.6927083333333,48,inv,False,other
89.01562499999997,55,inv,False,other
89.86458333333331,50,inv,False,other
90.17708333333331,53,inv,False,other
90.48958333333331,52,inv,False,other
90.78124999999997,55,inv,False,other
91.6770833333333,55,inv,False,other
91.9895833333333,55,inv,False,other
92.30729166666663,53,inv,False,other
92.6145833333333,55,inv,False,other
93.58854166666663,52,inv,False,other
93.9583333333333,52,inv,False,other
94.32812499999997,53,inv,False,other
94.74999999999997,55,inv,False,other
95.8958333333333,53,inv,False,other
96.31249999999999,55,shinv,True,first
96.68229166666666,57,shinv,False,other
97.0625,55,shinv,False,other
98.265625,53,shinv,False,other
98.640625,53,shinv,False,other
99.0208333333333,50,inv,True,first
99.40104166666664,48,inv,False,other
100.52604166666669,59,norm,True,first
100.88541666666669,55,norm,False,other
101.24479166666669,57,norm,False,other
101.60416666666664,55,inv,True,first
102.66145833333331,48,inv,False,other
103.03124999999999,52,inv,False,other
103.38541666666666,50,inv,False,other
103.75520833333333,53,inv,False,other
104.921875,52,inv,False,other
105.28125000000003,55,norm,True,first
105.62500000000003,53,norm,False,other
105.9791666666667,57,norm,False,other
107.0625,53,inv,True,first
107.40104166666667,55,inv,False,other
107.75520833333334,52,inv,False,other
108.125,52,shinv,True,first
109.21354166666666,52,shinv,False,other
109.59375,55,shinv,False,other
109.9375,50,shinv,False,other
110.296875,53,shinv,False,other
111.375,57,shinv,False,other
111.72395833333333,53,shinv,False,other
112.0729166666667,55,norm,True,first
112.45312500000003,59,norm,False,other
113.4791666666667,60,norm,False,other
113.8541666666667,59,norm,False,other
114.1979166666667,57,norm,False,other
114.55208333333337,55,norm,False,other
115.6510416666667,59,norm,False,other
115.96875000000004,57,norm,False,other
116.296875,55,shinv,True,first
116.65625,57,shinv,False,other
117.67708333333337,57,norm,True,first
117.9947916666667,55,norm,False,other
118.32812500000004,53,norm,False,other
118.65104166666671,57,norm,False,other
119.64583333333339,59,norm,False,other
120.01562500000006,55,norm,False,other
