time,midi_values,map,map_change,epochtype
66.796875,53,norm,True,first
67.03645833333334,60,norm,False,other
67.29166666666667,60,norm,False,other
67.54166666666666,50,inv,True,first
68.78124999999999,52,inv,False,other
69.03124999999999,53,inv,False,other
69.27083333333331,50,inv,False,other
69.52604166666664,55,inv,False,other
70.7864583333333,55,inv,False,other
71.02083333333334,55,norm,True,first
71.265625,57,norm,False,other
71.52083333333334,59,norm,False,other
72.77604166666667,50,shinv,True,first
73.0208333333333,55,inv,True,first
73.29166666666663,53,inv,False,other
73.55729166666663,52,inv,False,other
74.81770833333334,53,shinv,True,first
75.05208333333334,52,shinv,False,other
75.28645833333334,55,shinv,False,other
75.56250000000001,50,shinv,False,other
76.76041666666667,50,shinv,False,other
76.98958333333334,52,shinv,False,other
77.23958333333334,53,shinv,False,other
77.52604166666667,55,shinv,False,other
78.79687500000001,53,norm,True,first
79.04687500000001,55,norm,False,other
79.29166666666669,57,norm,False,other
79.55729166666669,59,norm,False,other
80.85937500000001,60,norm,False,other
81.13020833333334,53,norm,False,other
81.40625,55,norm,False,other
81.66666666666667,59,norm,False,other
82.91666666666667,53,shinv,True,first
83.18229166666667,53,norm,True,first
83.42187500000001,53,norm,False,other
83.67187500000001,53,norm,False,other
84.93750000000001,60,norm,False,other
85.18750000000001,53,norm,False,other
85.43750000000001,53,norm,False,other
85.66145833333334,59,norm,False,other
86.9375,57,norm,False,other
87.17187499999996,52,inv,True,first
87.40104166666663,52,inv,False,other
87.63541666666663,53,inv,False,other
88.8802083333333,55,inv,False,other
89.12499999999997,48,inv,False,other
89.35937499999997,48,inv,False,other
89.60416666666664,48,inv,False,other
90.8958333333333,55,inv,False,other
91.15104166666664,48,inv,False,other
91.40624999999999,48,inv,False,other
91.69270833333331,50,inv,False,other
92.96354166666664,50,inv,False,other
93.21874999999999,48,inv,False,other
93.46874999999999,52,inv,False,other
93.72395833333331,53,inv,False,other
94.96874999999997,52,inv,False,other
95.22916666666663,48,inv,False,other
95.48437499999996,50,inv,False,other
95.73437499999996,50,inv,False,other
97.00520833333333,57,shinv,True,first
97.27604166666666,55,shinv,False,other
97.52083333333333,53,shinv,False,other
97.76041666666666,52,shinv,False,other
99.06249999999996,53,inv,True,first
99.30729166666663,52,inv,False,other
99.57291666666663,50,inv,False,other
99.83854166666663,48,inv,False,other
101.05729166666667,59,norm,True,first
101.33333333333334,60,norm,False,other
101.57812499999996,55,inv,True,first
101.83854166666661,53,inv,False,other
103.02083333333329,52,inv,False,other
103.27083333333329,50,inv,False,other
103.51562499999996,48,inv,False,other
103.79687499999996,55,inv,False,other
105.13020833333334,60,norm,True,first
105.38020833333334,53,norm,False,other
105.61458333333334,55,norm,False,other
105.86979166666667,57,norm,False,other
107.18749999999996,55,inv,True,first
107.42187499999996,48,inv,False,other
107.65624999999996,53,inv,False,other
107.9114583333333,53,inv,False,other
109.16666666666666,50,shinv,True,first
109.421875,53,shinv,False,other
109.66145833333333,53,shinv,False,other
109.89062499999999,52,shinv,False,other
111.16145833333331,53,shinv,False,other
111.41145833333331,52,shinv,False,other
111.63020833333331,52,shinv,False,other
111.88020833333331,50,shinv,False,other
113.27083333333334,55,norm,True,first
113.52083333333334,60,norm,False,other
113.77604166666667,60,norm,False,other
114.00000000000001,55,norm,False,other
115.34375000000001,55,norm,False,other
115.60416666666669,60,norm,False,other
115.91145833333334,57,norm,False,other
116.16145833333331,55,shinv,True,first
117.42708333333334,53,norm,True,first
117.66145833333334,53,norm,False,other
117.91145833333334,53,norm,False,other
118.15625000000001,53,norm,False,other
119.39062500000001,53,norm,False,other
119.63020833333336,57,norm,False,other
119.86458333333336,57,norm,False,other
120.10416666666669,59,norm,False,other
121.3333333333333,48,inv,True,first
121.59374999999997,53,inv,False,other
121.84374999999997,52,inv,False,other
122.09895833333331,50,inv,False,other
123.33854166666664,48,inv,False,other
123.58854166666664,52,inv,False,other
123.85937499999997,52,inv,False,other
124.12499999999997,53,inv,False,other
125.44270833333331,53,inv,False,other
125.70833333333331,52,inv,False,other
125.95833333333331,50,inv,False,other
126.22395833333331,48,inv,False,other
127.49999999999997,48,inv,False,other
127.76041666666664,55,inv,False,other
128.02604166666663,55,inv,False,other
128.28124999999994,55,inv,False,other
129.6041666666666,48,inv,False,other
129.8333333333333,48,inv,False,other
130.0885416666666,48,inv,False,other
130.36458333333326,55,inv,False,other
131.70312499999991,50,inv,False,other
132.15624999999991,53,inv,False,other
132.40624999999991,53,inv,False,other
132.66145833333323,53,inv,False,other
133.8749999999999,53,inv,False,other
134.1093749999999,50,inv,False,other
134.34895833333323,50,inv,False,other
134.609375,59,norm,True,first
135.96354166666654,53,inv,True,first
136.2031249999999,52,inv,False,other
136.4739583333332,52,inv,False,other
136.74999999999986,55,inv,False,other
138.15624999999986,55,inv,False,other
138.34374999999986,48,inv,False,other
138.59374999999986,50,inv,False,other
138.86458333333317,52,inv,False,other
140.11979166666666,50,shinv,True,first
140.40625,57,shinv,False,other
140.66145833333334,50,shinv,False,other
140.92708333333334,55,shinv,False,other
142.17708333333317,50,inv,True,first
142.44791666666652,48,inv,False,other
142.70833333333317,52,inv,False,other
142.95833333333317,53,inv,False,other
144.24999999999983,53,inv,False,other
144.48437499999983,50,inv,False,other
144.76562499999983,55,inv,False,other
145.05208333333317,48,inv,False,other
146.5104166666665,55,inv,False,other
146.77083333333314,53,inv,False,other
147.02083333333314,53,inv,False,other
147.28645833333314,50,inv,False,other
148.59374999999983,48,inv,False,other
148.85416666666652,53,inv,False,other
149.09895833333334,55,shinv,True,first
149.36458333333334,52,shinv,False,other
150.64583333333334,53,shinv,False,other
150.90104166666666,53,shinv,False,other
151.12499999999986,52,inv,True,first
151.3645833333332,52,inv,False,other
152.5624999999999,53,inv,False,other
152.80729166666654,53,inv,False,other
153.046875,52,shinv,True,first
153.28125,52,shinv,False,other
154.3958333333332,55,inv,True,first
154.6406249999999,48,inv,False,other
154.8749999999999,53,inv,False,other
155.11979166666654,52,inv,False,other
155.99999999999986,50,inv,False,other
156.24479166666652,50,inv,False,other
156.48958333333317,53,inv,False,other
156.7760416666665,50,inv,False,other
156.79687499999983,52,inv,False,other
157.70833333333314,52,inv,False,other
157.9479166666665,50,inv,False,other
158.18749999999983,53,inv,False,other
158.44270833333314,48,inv,False,other
159.79166666666646,48,inv,False,other
160.0624999999998,55,inv,False,other
160.32291666666646,52,inv,False,other
160.5781249999998,53,inv,False,other
161.9843749999998,53,inv,False,other
162.234375,57,shinv,True,first
162.47395833333331,53,shinv,False,other
162.72916666666663,53,shinv,False,other
164.02083333333314,55,inv,True,first
164.2447916666665,52,inv,False,other
164.50520833333317,52,inv,False,other
164.73958333333317,55,inv,False,other
166.00520833333317,52,inv,False,other
166.2604166666665,55,inv,False,other
166.52083333333314,55,inv,False,other
166.76562499999983,53,inv,False,other
168.13541666666652,53,inv,False,other
168.39583333333317,52,inv,False,other
168.64583333333317,48,inv,False,other
168.9010416666665,48,inv,False,other
170.23437499999983,48,inv,False,other
170.53124999999983,52,inv,False,other
170.78124999999983,52,inv,False,other
171.0416666666665,50,inv,False,other
172.32812499999983,52,inv,False,other
172.58333333333314,53,inv,False,other
172.8281249999998,53,inv,False,other
173.08854166666646,53,inv,False,other
174.36979166666646,53,inv,False,other
174.63541666666646,55,inv,False,other
174.91145833333312,48,inv,False,other
175.18749999999977,50,inv,False,other
176.57291666666666,59,norm,True,first
176.859375,60,norm,False,other
177.11979166666666,57,norm,False,other
177.41145833333331,59,norm,False,other
178.68229166666666,53,norm,False,other
178.94791666666666,55,norm,False,other
179.20312499999977,52,inv,True,first
179.46354166666643,50,inv,False,other
181.0,60,norm,True,first
181.25520833333331,53,norm,False,other
181.54166666666666,55,norm,False,other
181.80208333333331,57,norm,False,other
183.15104166666666,59,norm,False,other
183.41666666666666,60,norm,False,other
183.66666666666666,55,norm,False,other
183.92708333333331,57,norm,False,other
185.1927083333333,52,shinv,True,first
185.4427083333333,50,shinv,False,other
185.7083333333333,57,shinv,False,other
185.97916666666663,53,shinv,False,other
187.19791666666666,55,norm,True,first
187.4375,59,norm,False,other
187.67187499999977,52,inv,True,first
187.92187499999977,48,inv,False,other
189.51041666666643,55,inv,False,other
189.79687499999974,55,inv,False,other
190.0364583333331,55,inv,False,other
190.2708333333331,52,inv,False,other
191.5364583333331,53,inv,False,other
191.78124999999974,53,inv,False,other
192.0208333333331,53,inv,False,other
192.2395833333331,50,inv,False,other
193.51562499999974,52,inv,False,other
193.74999999999974,52,inv,False,other
194.0052083333331,52,inv,False,other
194.24999999999974,48,inv,False,other
195.484375,59,norm,True,first
195.7239583333331,50,inv,True,first
195.95312499999977,53,inv,False,other
196.20312499999977,53,inv,False,other
197.56770833333312,50,inv,False,other
197.78645833333312,50,inv,False,other
198.03645833333312,52,inv,False,other
198.30208333333312,48,inv,False,other
199.60416666666666,59,norm,True,first
199.87499999999997,57,norm,False,other
200.14583333333331,53,shinv,True,first
200.42187499999997,50,shinv,False,other
201.69791666666646,48,inv,True,first
201.96354166666646,50,inv,False,other
202.19791666666646,53,inv,False,other
202.44791666666646,55,inv,False,other
204.0468749999998,55,inv,False,other
204.30208333333314,53,inv,False,other
204.5468749999998,50,inv,False,other
204.80208333333314,48,inv,False,other
206.08333333333314,48,inv,False,other
206.3437499999998,50,inv,False,other
206.5781249999998,52,inv,False,other
206.8281249999998,52,inv,False,other
208.0781249999998,55,inv,False,other
208.33854166666646,53,inv,False,other
208.56249999999977,52,inv,False,other
208.80729166666643,52,inv,False,other
210.07291666666663,50,shinv,True,first
210.32812499999997,52,shinv,False,other
210.57812499999997,55,shinv,False,other
210.83854166666666,53,shinv,False,other
212.06249999999977,55,inv,True,first
212.31770833333312,53,inv,False,other
212.56770833333312,52,inv,False,other
212.82812499999977,52,inv,False,other
214.06249999999977,52,inv,False,other
214.33333333333312,55,inv,False,other
214.59895833333312,48,inv,False,other
214.8593749999998,50,inv,False,other
216.05729166666646,50,inv,False,other
216.30208333333314,52,inv,False,other
216.55208333333314,53,inv,False,other
216.79687499999983,52,inv,False,other
218.03124999999983,52,inv,False,other
218.2760416666665,52,inv,False,other
218.5260416666665,55,inv,False,other
218.78645833333314,52,inv,False,other
220.03645833333314,52,inv,False,other
220.2916666666665,50,inv,False,other
220.53645833333314,48,inv,False,other
220.83333333333314,50,inv,False,other
222.16145833333314,48,inv,False,other
222.41145833333314,50,inv,False,other
222.67708333333314,55,inv,False,other
222.95833333333314,55,inv,False,other
224.265625,53,shinv,True,first
224.50520833333334,53,shinv,False,other
224.77604166666666,55,shinv,False,other
225.0625,52,shinv,False,other
226.3541666666665,48,inv,True,first
226.5885416666665,50,inv,False,other
226.8593749999998,55,inv,False,other
227.1249999999998,55,inv,False,other
228.40104166666669,55,shinv,True,first
228.64583333333337,53,shinv,False,other
228.92187500000006,52,shinv,False,other
229.20312500000006,57,shinv,False,other
230.46354166666674,57,shinv,False,other
230.72916666666674,55,shinv,False,other
231.00520833333314,52,inv,True,first
231.24999999999983,48,inv,False,other
232.48958333333314,48,inv,False,other
232.74479166666663,59,norm,True,first
233.03124999999994,53,norm,False,other
233.2708333333333,55,norm,False,other
234.69791666666646,48,inv,True,first
234.96354166666646,50,inv,False,other
235.21874999999977,52,inv,False,other
235.4739583333331,53,inv,False,other
236.85937499999974,55,inv,False,other
237.0989583333333,55,norm,True,first
237.35937499999994,57,norm,False,other
237.61458333333326,59,norm,False,other
238.84375000000009,55,shinv,True,first
239.0989583333331,53,inv,True,first
239.3333333333331,53,inv,False,other
239.5833333333331,53,inv,False,other
240.94791666666674,52,shinv,True,first
241.18750000000009,52,shinv,False,other
241.43229166666677,52,shinv,False,other
241.66145833333343,52,shinv,False,other
242.96875000000009,53,shinv,False,other
243.22916666666674,53,shinv,False,other
243.47916666666674,53,shinv,False,other
243.77604166666674,50,shinv,False,other
245.03124999999991,55,norm,True,first
245.27604166666657,55,norm,False,other
245.52083333333323,55,norm,False,other
245.77604166666654,59,norm,False,other
247.02604166666654,60,norm,False,other
247.27083333333323,60,norm,False,other
247.52083333333323,60,norm,False,other
247.7656249999999,53,norm,False,other
248.96354166666674,55,shinv,True,first
249.1874999999999,55,norm,True,first
249.41666666666654,55,norm,False,other
249.6562499999999,59,norm,False,other
250.9270833333332,57,norm,False,other
251.20312499999986,53,norm,False,other
251.44791666666654,55,norm,False,other
251.7083333333332,60,norm,False,other
253.1770833333331,52,inv,True,first
253.44791666666643,55,inv,False,other
253.68749999999974,53,inv,False,other
253.9322916666664,50,inv,False,other
255.1041666666664,52,inv,False,other
255.3697916666664,55,inv,False,other
255.62499999999974,48,inv,False,other
255.9270833333331,55,inv,False,other
257.3645833333331,50,inv,False,other
257.6562499999998,55,inv,False,other
257.9062499999998,48,inv,False,other
258.19791666666646,55,inv,False,other
259.35416666666646,53,inv,False,other
259.61979166666646,55,inv,False,other
259.86979166666646,48,inv,False,other
260.1406249999998,55,inv,False,other
261.36979166666646,52,inv,False,other
261.6249999999998,50,inv,False,other
261.8645833333331,53,inv,False,other
262.1302083333331,53,inv,False,other
263.4427083333331,53,inv,False,other
263.7083333333331,52,inv,False,other
263.94791666666646,50,inv,False,other
264.2083333333332,60,norm,True,first
265.4322916666665,59,norm,False,other
265.6718749999999,57,norm,False,other
265.9166666666666,55,norm,False,other
266.18749999999994,53,norm,False,other
267.44791666666646,55,inv,True,first
267.6770833333331,53,inv,False,other
267.9218749999998,52,inv,False,other
268.16145833333326,59,norm,True,first
269.40624999999994,60,norm,False,other
269.65624999999994,59,norm,False,other
269.90104166666663,57,norm,False,other
270.16145833333326,55,norm,False,other
271.39583333333326,53,norm,False,other
271.65624999999994,55,norm,False,other
271.90104166666663,57,norm,False,other
272.15624999999994,59,norm,False,other
273.4375000000001,50,shinv,True,first
273.7031250000001,53,shinv,False,other
273.9427083333334,52,shinv,False,other
274.19270833333326,55,norm,True,first
275.4062499999999,53,norm,False,other
275.61979166666646,55,inv,True,first
275.8802083333331,55,inv,False,other
276.1354166666664,55,inv,False,other
277.6666666666664,55,inv,False,other
277.9166666666664,53,inv,False,other
278.1614583333332,57,norm,True,first
278.4114583333332,57,norm,False,other
279.7604166666664,52,inv,True,first
280.0260416666665,59,norm,True,first
280.2812499999999,60,norm,False,other
280.5937499999999,53,norm,False,other
281.89583333333326,59,norm,False,other
282.14583333333326,60,norm,False,other
282.4010416666666,53,norm,False,other
282.6718749999999,57,norm,False,other
283.9999999999999,59,norm,False,other
284.2291666666666,60,norm,False,other
284.48437499999994,53,norm,False,other
284.7395833333333,57,norm,False,other
285.9739583333334,55,shinv,True,first
286.2239583333333,59,norm,True,first
286.46875,60,norm,False,other
286.72395833333337,57,norm,False,other
288.2708333333331,52,inv,True,first
288.5052083333331,53,inv,False,other
288.7864583333331,55,inv,False,other
289.0312499999998,52,inv,False,other
290.46354166666646,48,inv,False,other
290.92187499999983,55,inv,False,other
291.17187499999983,55,inv,False,other
291.42187499999983,55,inv,False,other
292.8489583333332,48,inv,False,other
293.1145833333332,55,inv,False,other
293.3958333333332,53,inv,False,other
293.6562499999999,52,inv,False,other
294.83333333333337,60,norm,True,first
295.09375000000006,57,norm,False,other
295.3645833333334,53,norm,False,other
295.6406249999999,55,inv,True,first
296.8489583333332,55,inv,False,other
297.0729166666665,53,inv,False,other
297.3072916666665,52,inv,False,other
297.5624999999999,50,inv,False,other
298.7604166666666,48,inv,False,other
299.02604166666674,53,norm,True,first
299.26041666666674,57,norm,False,other
299.5052083333334,55,norm,False,other
300.7812500000001,50,shinv,True,first
301.03645833333326,52,inv,True,first
301.25520833333326,53,inv,False,other
301.52083333333326,55,inv,False,other
302.7500000000001,50,shinv,True,first
303.0052083333335,57,shinv,False,other
303.2395833333335,52,shinv,False,other
303.45312500000017,52,shinv,False,other
304.5677083333335,52,shinv,False,other
304.81250000000017,52,shinv,False,other
305.0364583333335,52,shinv,False,other
305.3020833333335,55,shinv,False,other
306.6718750000001,59,norm,True,first
306.9010416666668,59,norm,False,other
307.1822916666668,60,norm,False,other
307.4635416666668,60,norm,False,other
308.54687499999994,50,inv,True,first
308.7864583333333,48,inv,False,other
309.0260416666667,48,inv,False,other
309.25,53,inv,False,other
310.6197916666667,52,inv,False,other
310.8854166666667,53,inv,False,other
311.109375,50,inv,False,other
311.359375,52,inv,False,other
312.68229166666663,53,inv,False,other
312.9739583333333,48,inv,False,other
313.25,55,inv,False,other
313.5520833333333,50,inv,False,other
