time,midi_values,map,map_change,epochtype
45.953124999999986,52,inv,False,other
47.1875,57,shinv,True,first
47.671875,55,shinv,False,other
48.16666666666666,52,inv,True,first
48.68229166666666,53,inv,False,other
50.04687499999999,48,inv,False,other
50.49479166666666,50,inv,False,other
51.078124999999986,52,inv,False,other
51.58854166666665,50,inv,False,other
52.49479166666665,55,inv,False,other
53.036458333333314,53,inv,False,other
53.515624999999986,52,inv,False,other
54.03645833333332,50,inv,False,other
55.38541666666666,48,inv,False,other
55.91666666666666,52,inv,False,other
56.43229166666667,52,shinv,True,first
56.958333333333336,55,shinv,False,other
57.9375,50,shinv,False,other
58.42708333333333,50,inv,True,first
58.92708333333333,52,inv,False,other
59.49999999999999,53,inv,False,other
60.739583333333336,57,shinv,True,first
61.25,57,shinv,False,other
61.73958333333333,52,shinv,False,other
62.25,53,shinv,False,other
63.55208333333332,53,inv,True,first
64.06770833333331,52,inv,False,other
64.54166666666666,55,norm,True,first
65.08854166666666,59,norm,False,other
66.48958333333331,48,inv,True,first
67.00520833333331,50,inv,False,other
67.60937499999997,53,inv,False,other
68.18749999999997,52,inv,False,other
69.38020833333331,53,norm,True,first
69.93229166666664,55,norm,False,other
70.46354166666667,53,shinv,True,first
71.01562499999997,53,inv,True,first
71.8958333333333,48,inv,False,other
72.38020833333334,52,shinv,True,first
72.87500000000001,55,shinv,False,other
73.39583333333336,53,shinv,False,other
74.27083333333336,57,shinv,False,other
74.81250000000003,55,shinv,False,other
75.3541666666667,55,shinv,False,other
75.92187500000004,57,shinv,False,other
77.21874999999997,53,norm,True,first
77.74999999999997,55,norm,False,other
78.2864583333333,57,norm,False,other
78.89062499999997,59,norm,False,other
80.10416666666671,50,shinv,True,first
80.66145833333339,52,shinv,False,other
81.2083333333333,55,norm,True,first
81.8333333333333,57,norm,False,other
83.3177083333333,53,norm,False,other
83.90104166666663,59,norm,False,other
84.49479166666663,55,norm,False,other
85.09374999999997,52,inv,True,first
86.59374999999997,48,inv,False,other
87.15104166666664,50,inv,False,other
87.74479166666664,53,inv,False,other
88.3645833333333,55,inv,False,other
89.43229166666663,52,inv,False,other
90.04166666666663,50,inv,False,other
90.6458333333333,53,inv,False,other
91.26041666666663,48,inv,False,other
92.52604166666663,55,inv,False,other
93.1927083333333,52,inv,False,other
93.85416666666663,53,inv,False,other
94.46875000000006,55,shinv,True,first
95.61458333333339,57,shinv,False,other
96.24479166666671,50,shinv,False,other
96.86458333333337,55,shinv,False,other
97.51041666666663,53,inv,True,first
98.79166666666663,53,norm,True,first
99.43229166666663,53,norm,False,other
100.0364583333333,50,inv,True,first
100.6614583333333,52,inv,False,other
101.91666666666664,48,inv,False,other
102.54166666666664,53,inv,False,other
103.18749999999996,57,norm,True,first
103.80729166666663,59,norm,False,other
105.12499999999997,48,inv,True,first
105.7552083333333,53,inv,False,other
106.39583333333337,57,shinv,True,first
107.0104166666667,55,shinv,False,other
108.39062500000004,50,shinv,False,other
108.98437500000004,52,shinv,False,other
109.63020833333337,55,shinv,False,other
110.23437499999996,57,norm,True,first
111.71874999999996,53,norm,False,other
112.3645833333333,55,norm,False,other
112.98437499999997,60,norm,False,other
113.65104166666664,59,norm,False,other
115.13541666666664,53,norm,False,other
115.82291666666664,55,norm,False,other
116.43749999999999,55,norm,False,other
117.06249999999999,59,norm,False,other
118.38541666666664,60,norm,False,other
119.0052083333333,50,inv,True,first
119.64062499999997,53,inv,False,other
120.30729166666664,55,inv,False,other
121.74999999999999,55,inv,False,other
122.38020833333331,50,inv,False,other
123.01562499999997,52,inv,False,other
123.6614583333333,48,inv,False,other
125.13541666666663,53,inv,False,other
125.79166666666663,52,inv,False,other
126.41666666666663,50,inv,False,other
127.03645833333329,50,inv,False,other
128.29687499999994,52,inv,False,other
128.8958333333333,48,inv,False,other
129.4895833333333,53,inv,False,other
130.1302083333333,52,inv,False,other
131.4635416666666,48,inv,False,other
132.0729166666666,55,inv,False,other
132.66145833333331,59,norm,True,first
133.265625,55,norm,False,other
134.57812499999991,52,inv,True,first
135.24999999999991,50,inv,False,other
135.91145833333326,53,inv,False,other
136.54166666666657,55,inv,False,other
137.578125,57,norm,True,first
138.21875000000003,52,shinv,True,first
138.8229166666667,53,shinv,False,other
139.49479166666657,53,inv,True,first
140.61458333333326,52,inv,False,other
141.38020833333326,48,inv,False,other
142.02083333333326,50,inv,False,other
142.64583333333326,52,inv,False,other
143.82812499999991,52,inv,False,other
144.50520833333326,53,inv,False,other
145.21874999999991,52,inv,False,other
145.90624999999991,50,inv,False,other
147.3020833333334,50,shinv,True,first
147.9791666666667,52,shinv,False,other
148.6822916666667,57,shinv,False,other
149.31770833333326,52,inv,True,first
150.63020833333326,53,inv,False,other
151.28125000000006,52,shinv,True,first
151.9479166666667,53,shinv,False,other
152.6354166666666,48,inv,True,first
153.88020833333326,50,inv,False,other
154.56249999999991,53,inv,False,other
155.2135416666666,55,inv,False,other
156.49999999999994,55,inv,False,other
157.1302083333333,53,inv,False,other
157.73437499999994,50,inv,False,other
158.34374999999994,52,inv,False,other
159.5677083333333,48,inv,False,other
160.20312500000006,50,shinv,True,first
160.8177083333334,52,shinv,False,other
161.48437500000006,53,shinv,False,other
162.8177083333333,48,inv,True,first
163.42187499999994,48,inv,False,other
164.04166666666663,50,inv,False,other
164.60937499999997,48,inv,False,other
165.97395833333331,55,inv,False,other
166.640625,53,inv,False,other
167.265625,55,inv,False,other
167.89583333333334,52,inv,False,other
168.68750000000003,48,inv,False,other
169.29687500000003,50,inv,False,other
169.89583333333337,48,inv,False,other
170.54687500000006,52,inv,False,other
171.5989583333334,48,inv,False,other
172.23437500000006,48,inv,False,other
172.91145833333337,48,inv,False,other
173.54166666666669,48,inv,False,other
174.77083333333331,53,norm,True,first
175.41145833333331,57,norm,False,other
176.03124999999997,55,norm,False,other
176.65104166666666,59,norm,False,other
177.83854166666669,52,inv,True,first
178.46354166666666,55,norm,True,first
179.08333333333331,53,norm,False,other
179.71875,55,norm,False,other
180.89583333333334,60,norm,False,other
181.546875,59,norm,False,other
182.20833333333331,55,norm,False,other
182.86979166666666,57,norm,False,other
183.9947916666667,50,shinv,True,first
184.59895833333334,60,norm,True,first
185.25520833333334,59,norm,False,other
185.83854166666669,53,inv,True,first
186.50520833333334,52,inv,False,other
187.55729166666669,55,inv,False,other
188.17187500000003,52,inv,False,other
188.8072916666667,55,shinv,True,first
189.4635416666667,55,shinv,False,other
190.41145833333337,48,inv,True,first
191.02083333333337,50,inv,False,other
191.67187500000003,48,inv,False,other
192.29687500000003,50,inv,False,other
192.91145833333334,57,norm,True,first
193.97916666666669,55,inv,True,first
194.640625,53,inv,False,other
195.265625,52,inv,False,other
195.890625,50,inv,False,other
196.90625,48,inv,False,other
197.5,55,norm,True,first
198.0989583333334,53,shinv,True,first
198.72916666666674,57,shinv,False,other
199.72916666666666,48,inv,True,first
200.36979166666666,50,inv,False,other
200.99479166666666,53,inv,False,other
201.57812499999997,52,inv,False,other
202.52083333333331,50,inv,False,other
203.109375,53,inv,False,other
203.69791666666666,48,inv,False,other
204.296875,50,inv,False,other
205.13541666666669,55,inv,False,other
205.83333333333334,52,inv,False,other
206.50000000000003,50,inv,False,other
207.14583333333343,55,shinv,True,first
208.22395833333343,50,shinv,False,other
208.8437500000001,57,shinv,False,other
209.49479166666669,53,inv,True,first
210.09895833333337,50,inv,False,other
211.09375000000006,48,inv,False,other
211.71354166666674,50,inv,False,other
212.32812500000006,52,inv,False,other
212.95833333333337,55,inv,False,other
214.07812500000003,53,inv,False,other
214.72916666666669,52,inv,False,other
215.33333333333334,50,inv,False,other
215.93229166666669,53,inv,False,other
216.93229166666669,48,inv,False,other
217.546875,50,inv,False,other
218.13020833333334,52,inv,False,other
218.73958333333334,53,inv,False,other
219.96354166666669,55,inv,False,other
220.62500000000003,53,inv,False,other
221.22395833333337,52,inv,False,other
221.84895833333337,50,inv,False,other
222.77083333333346,53,shinv,True,first
223.38541666666677,52,shinv,False,other
224.02083333333337,48,inv,True,first
225.02083333333337,48,inv,False,other
225.67187500000003,53,inv,False,other
226.32291666666677,53,shinv,True,first
226.9531250000001,57,shinv,False,other
228.2187500000001,50,shinv,False,other
228.8697916666668,52,shinv,False,other
229.48437500000003,52,inv,True,first
230.13541666666669,52,inv,False,other
230.95833333333331,53,norm,True,first
231.59375000000003,55,inv,True,first
232.23437500000003,53,inv,False,other
232.86458333333334,55,inv,False,other
233.84895833333334,55,inv,False,other
234.50000000000003,52,inv,False,other
235.09375,57,norm,True,first
235.73958333333334,57,norm,False,other
236.60937500000014,52,shinv,True,first
237.23437500000003,52,inv,True,first
237.8385416666667,55,inv,False,other
238.45833333333348,55,shinv,True,first
239.73437500000014,55,shinv,False,other
240.4010416666668,50,shinv,False,other
241.0260416666668,53,shinv,False,other
241.6718750000001,52,shinv,False,other
242.51041666666666,53,norm,True,first
243.171875,57,norm,False,other
243.80208333333334,55,norm,False,other
244.421875,55,norm,False,other
245.44270833333331,60,norm,False,other
246.10416666666677,53,shinv,True,first
246.7500000000001,52,shinv,False,other
247.34375,57,norm,True,first
248.52604166666666,55,norm,False,other
249.15104166666666,57,norm,False,other
249.69791666666666,59,norm,False,other
250.30208333333331,60,norm,False,other
251.4583333333334,48,inv,True,first
252.0833333333334,52,inv,False,other
252.67187500000006,50,inv,False,other
253.29687500000006,53,inv,False,other
254.23437500000006,55,inv,False,other
254.8333333333334,52,inv,False,other
255.4270833333334,50,inv,False,other
256.04687500000006,53,inv,False,other
256.93229166666674,48,inv,False,other
257.5364583333334,48,inv,False,other
258.0937500000001,50,inv,False,other
258.6562500000001,48,inv,False,other
259.5468750000001,55,inv,False,other
260.11979166666674,52,inv,False,other
260.71354166666674,53,inv,False,other
261.3125000000001,53,inv,False,other
262.453125,53,norm,True,first
263.07291666666663,55,norm,False,other
263.70312499999994,53,norm,False,other
264.24999999999994,59,norm,False,other
265.1302083333334,48,inv,True,first
265.7447916666668,50,inv,False,other
266.3333333333333,57,norm,True,first
266.921875,53,norm,False,other
267.80729166666663,55,norm,False,other
268.41145833333326,57,norm,False,other
269.00520833333326,59,norm,False,other
269.59895833333326,55,norm,False,other
270.40624999999994,55,norm,False,other
270.97395833333326,53,norm,False,other
271.5520833333334,53,shinv,True,first
272.14062499999994,55,norm,True,first
272.95312499999994,60,norm,False,other
273.5781250000001,52,inv,True,first
274.1562500000001,52,inv,False,other
274.7343750000001,50,inv,False,other
275.5677083333334,55,inv,False,other
276.14062499999994,57,norm,True,first
276.76562499999994,55,norm,False,other
277.4114583333334,53,inv,True,first
278.42708333333326,60,norm,True,first
279.03124999999994,55,norm,False,other
279.61979166666663,55,norm,False,other
280.18229166666663,55,norm,False,other
281.359375,57,norm,False,other
282.015625,53,norm,False,other
282.640625,59,norm,False,other
283.24479166666674,53,shinv,True,first
284.1197916666667,60,norm,True,first
284.7291666666667,59,norm,False,other
285.38020833333337,57,norm,False,other
286.08854166666674,53,inv,True,first
287.01562500000006,55,inv,False,other
287.6614583333334,52,inv,False,other
288.27604166666674,53,inv,False,other
288.91666666666674,55,inv,False,other
289.72395833333337,48,inv,False,other
290.34895833333337,50,inv,False,other
290.96875000000006,52,inv,False,other
291.5833333333334,53,inv,False,other
292.84375000000006,57,norm,True,first
293.48437500000006,59,norm,False,other
294.0885416666668,48,inv,True,first
294.6979166666668,53,inv,False,other
295.6458333333335,55,inv,False,other
296.1979166666668,52,inv,False,other
296.7916666666668,53,inv,False,other
297.39583333333337,55,norm,True,first
298.23437500000006,53,shinv,True,first
298.85416666666674,50,shinv,False,other
299.4739583333334,50,inv,True,first
300.12500000000006,52,shinv,True,first
301.0416666666667,57,shinv,False,other
301.640625,53,shinv,False,other
302.2239583333333,55,shinv,False,other
302.8072916666667,55,shinv,False,other
304.37500000000006,60,norm,True,first
304.97395833333337,59,norm,False,other
305.54687500000006,57,norm,False,other
306.1458333333334,50,inv,True,first
307.1458333333334,53,inv,False,other
307.71354166666674,52,inv,False,other
308.31250000000006,50,inv,False,other
308.89583333333337,53,inv,False,other
309.7604166666667,55,inv,False,other
310.9635416666667,53,inv,False,other
311.52083333333337,52,inv,False,other
312.05729166666674,50,inv,False,other
