time,midi_values,map,map_change,epochtype
3.921875,53,norm,True,first
4.4375,59,norm,False,other
4.901041666666666,55,norm,False,other
5.401041666666666,57,norm,False,other
6.624999999999999,57,norm,False,other
7.062499999999999,55,norm,False,other
7.552083333333332,53,norm,False,other
7.999999999999998,57,norm,False,other
9.687499999999998,59,norm,False,other
10.114583333333332,53,shinv,True,first
10.583333333333332,55,shinv,False,other
11.046874999999998,53,norm,True,first
12.583333333333332,60,norm,False,other
13.041666666666666,57,norm,False,other
13.546874999999998,55,norm,False,other
14.046874999999998,59,norm,False,other
15.78125,55,inv,True,first
16.208333333333332,57,norm,True,first
16.671874999999996,53,norm,False,other
17.130208333333332,55,norm,False,other
18.864583333333332,60,norm,False,other
19.328125,57,norm,False,other
19.890625,55,norm,False,other
20.375,57,norm,False,other
22.140625,60,norm,False,other
22.604166666666664,55,norm,False,other
23.140625,59,norm,False,other
23.609375,52,inv,True,first
25.130208333333332,55,inv,False,other
25.598958333333332,53,inv,False,other
26.098958333333332,52,inv,False,other
26.625,57,shinv,True,first
28.078124999999996,53,inv,True,first
28.59895833333333,55,inv,False,other
29.11979166666666,52,inv,False,other
29.61458333333333,50,inv,False,other
30.984375,60,norm,True,first
31.46875,55,norm,False,other
32.03125,50,inv,True,first
32.609375,55,inv,False,other
33.958333333333336,53,inv,False,other
34.5,55,inv,False,other
34.99479166666667,53,inv,False,other
35.541666666666664,53,norm,True,first
36.703125,50,shinv,True,first
37.17187500000001,53,inv,True,first
37.70312500000001,55,inv,False,other
38.192708333333336,50,inv,False,other
39.43750000000001,48,inv,False,other
39.92187500000001,52,inv,False,other
40.40625000000001,53,inv,False,other
40.90625000000001,50,inv,False,other
42.35937500000001,48,inv,False,other
42.817708333333336,55,inv,False,other
43.29687500000001,55,inv,False,other
43.770833333333336,55,inv,False,other
45.140625,57,shinv,True,first
45.609375,55,shinv,False,other
46.078125,53,shinv,False,other
46.604166666666664,57,shinv,False,other
48.10416666666667,50,inv,True,first
48.57291666666667,52,inv,False,other
49.0625,50,shinv,True,first
49.53125,52,shinv,False,other
50.80729166666667,55,inv,True,first
51.26041666666667,53,inv,False,other
51.73958333333334,52,inv,False,other
52.26041666666668,50,inv,False,other
53.937500000000014,53,inv,False,other
54.43229166666668,55,inv,False,other
54.96354166666668,50,inv,False,other
55.48958333333334,48,inv,False,other
56.86979166666668,53,inv,False,other
57.32291666666668,55,inv,False,other
57.796875000000014,52,inv,False,other
58.3125,52,shinv,True,first
60.19270833333335,48,inv,True,first
60.666666666666686,52,inv,False,other
61.17708333333335,53,inv,False,other
61.979166666666686,53,inv,False,other
63.6875,50,shinv,True,first
64.13541666666667,52,shinv,False,other
64.56770833333334,55,shinv,False,other
65.03125000000003,50,inv,True,first
66.3229166666667,55,inv,False,other
66.80729166666666,53,norm,True,first
67.28125,53,norm,False,other
67.77083333333337,52,inv,True,first
69.4479166666667,48,inv,False,other
69.9166666666667,50,inv,False,other
70.3854166666667,52,inv,False,other
70.8854166666667,50,inv,False,other
72.47916666666667,57,shinv,True,first
72.93229166666667,57,shinv,False,other
73.40625000000003,55,inv,True,first
73.86458333333336,53,inv,False,other
75.63541666666667,50,shinv,True,first
76.12500000000001,55,shinv,False,other
76.64583333333336,53,shinv,False,other
77.14062500000001,52,shinv,False,other
79.11979166666667,53,norm,True,first
79.5625,57,norm,False,other
80.078125,55,norm,False,other
80.54166666666667,53,norm,False,other
82.29687500000001,50,shinv,True,first
82.75520833333336,53,shinv,False,other
83.23958333333333,59,norm,True,first
83.72395833333333,57,norm,False,other
85.99999999999999,60,norm,False,other
86.47395833333331,59,norm,False,other
86.96874999999997,57,norm,False,other
87.45312500000003,50,inv,True,first
89.13541666666669,48,inv,False,other
89.58854166666669,50,inv,False,other
90.04166666666669,52,inv,False,other
90.53125000000003,53,inv,False,other
91.97395833333336,55,inv,False,other
92.42187500000001,53,inv,False,other
92.85937500000001,52,inv,False,other
93.31770833333336,50,inv,False,other
94.73958333333336,52,inv,False,other
95.17187500000003,53,inv,False,other
95.60937500000003,50,inv,False,other
96.06250000000003,57,shinv,True,first
