time,midi_values,map,map_change,epochtype
164.23437499999997,52,inv,False,other
164.81770833333331,53,inv,False,other
165.52604166666666,50,inv,False,other
166.52083333333331,52,inv,False,other
167.07812499999997,48,inv,False,other
167.70312499999997,50,inv,False,other
168.27604166666663,53,inv,False,other
169.54687499999997,53,inv,False,other
170.13541666666663,55,inv,False,other
170.70312499999997,52,inv,False,other
171.24999999999997,53,inv,False,other
172.11979166666666,50,inv,False,other
172.671875,52,inv,False,other
173.22916666666666,53,inv,False,other
173.75520833333334,53,inv,False,other
174.48958333333331,53,norm,True,first
175.31770833333331,57,norm,False,other
175.91145833333331,55,norm,False,other
176.48958333333331,59,norm,False,other
177.703125,48,inv,True,first
178.30208333333331,57,norm,True,first
178.9375,59,norm,False,other
179.52083333333331,55,norm,False,other
181.03645833333331,53,norm,False,other
181.609375,57,norm,False,other
182.22395833333334,55,norm,False,other
182.796875,59,norm,False,other
183.96354166666663,55,shinv,True,first
184.66666666666666,59,norm,True,first
185.28124999999997,57,norm,False,other
185.89583333333334,48,inv,True,first
187.18750000000003,55,inv,False,other
187.90104166666669,50,inv,False,other
188.49479166666669,53,inv,False,other
189.10416666666663,50,shinv,True,first
190.40104166666669,52,inv,True,first
190.98437500000003,53,inv,False,other
191.6197916666667,50,inv,False,other
192.2447916666667,52,inv,False,other
193.76562500000006,55,inv,False,other
194.3333333333334,55,inv,False,other
194.9114583333334,52,inv,False,other
195.5052083333334,53,inv,False,other
197.23958333333331,60,norm,True,first
197.84374999999997,59,norm,False,other
198.42708333333331,55,shinv,True,first
199.0208333333334,52,inv,True,first
200.28125000000006,55,inv,False,other
200.84895833333337,53,inv,False,other
201.45312500000003,55,inv,False,other
202.03645833333337,53,inv,False,other
203.07812500000006,52,inv,False,other
203.6666666666667,55,inv,False,other
204.2447916666667,48,inv,False,other
204.8333333333334,53,inv,False,other
206.20312500000009,52,inv,False,other
206.74479166666677,53,inv,False,other
207.29687499999997,52,shinv,True,first
207.86979166666663,50,shinv,False,other
209.22916666666677,52,inv,True,first
209.83854166666677,55,inv,False,other
210.39583333333346,53,inv,False,other
210.9843750000001,55,inv,False,other
211.94270833333343,50,inv,False,other
212.53645833333343,50,inv,False,other
213.09895833333343,53,inv,False,other
213.64062500000009,52,inv,False,other
215.07812500000009,48,inv,False,other
215.65104166666674,52,inv,False,other
216.21354166666674,53,inv,False,other
216.81250000000009,50,inv,False,other
218.59375000000009,52,inv,False,other
219.1302083333334,55,inv,False,other
219.65104166666674,53,inv,False,other
220.18750000000009,50,inv,False,other
221.9114583333334,48,inv,False,other
222.47916666666663,53,shinv,True,first
223.0208333333333,55,shinv,False,other
223.5885416666666,52,shinv,False,other
225.1822916666667,55,inv,True,first
225.8229166666667,53,inv,False,other
226.40624999999994,53,shinv,True,first
226.97916666666663,53,shinv,False,other
228.2395833333333,57,shinv,False,other
228.8333333333333,52,shinv,False,other
229.3697916666667,52,inv,True,first
229.9635416666667,53,inv,False,other
231.37499999999997,60,norm,True,first
232.04687500000006,50,inv,True,first
232.07812500000006,52,inv,False,other
232.8697916666667,52,inv,False,other
233.52083333333337,53,inv,False,other
234.9635416666667,52,inv,False,other
235.55729166666663,53,norm,True,first
236.1197916666666,55,shinv,True,first
236.64062499999991,52,shinv,False,other
238.10416666666657,50,shinv,False,other
238.70833333333323,52,shinv,False,other
239.2968749999999,55,shinv,False,other
239.90104166666657,53,shinv,False,other
241.17708333333326,57,shinv,False,other
241.73958333333326,53,shinv,False,other
242.28645833333331,55,norm,True,first
242.86458333333331,59,norm,False,other
242.86979166666666,58,norm,False,other
244.13541666666666,57,norm,False,other
244.66145833333334,55,norm,False,other
245.21875000000003,60,norm,False,other
245.80208333333337,59,norm,False,other
246.74479166666657,57,shinv,True,first
247.22916666666669,53,norm,True,first
247.70312500000003,57,norm,False,other
248.1822916666667,57,norm,False,other
249.28125000000003,55,norm,False,other
249.78125000000003,55,norm,False,other
250.2604166666667,59,norm,False,other
250.78125000000003,57,norm,False,other
251.5104166666667,48,inv,True,first
252.0520833333334,48,inv,False,other
252.60416666666674,48,inv,False,other
253.16666666666674,48,inv,False,other
254.4895833333334,55,inv,False,other
255.1302083333334,50,inv,False,other
256.04687500000006,52,inv,False,other
256.7916666666667,53,inv,False,other
258.4895833333333,52,inv,False,other
259.0729166666667,55,inv,False,other
259.7291666666667,53,inv,False,other
260.3385416666667,48,inv,False,other
261.81770833333337,50,inv,False,other
262.4010416666667,55,norm,True,first
263.0416666666667,57,norm,False,other
263.671875,53,norm,False,other
265.05208333333337,53,inv,True,first
265.59895833333337,50,inv,False,other
266.171875,57,norm,True,first
266.7291666666667,60,norm,False,other
268.0885416666667,53,norm,False,other
268.66145833333337,57,norm,False,other
269.2760416666667,55,norm,False,other
269.9739583333333,59,norm,False,other
271.2916666666666,53,shinv,True,first
271.8385416666666,57,shinv,False,other
272.4375,55,norm,True,first
272.96354166666663,59,norm,False,other
274.35416666666674,48,inv,True,first
274.90104166666674,53,inv,False,other
275.5052083333334,52,inv,False,other
276.06249999999994,59,norm,True,first
277.11979166666674,50,inv,True,first
277.6406250000001,50,inv,False,other
278.1458333333333,55,norm,True,first
278.6354166666667,57,norm,False,other
279.8125,53,norm,False,other
280.4114583333333,57,norm,False,other
280.9739583333333,55,norm,False,other
281.5,55,norm,False,other
282.859375,60,norm,False,other
283.4635416666666,52,shinv,True,first
284.0104166666667,55,norm,True,first
284.55208333333337,57,norm,False,other
285.9062500000001,55,inv,True,first
286.4375000000001,55,inv,False,other
286.9635416666668,52,inv,False,other
287.53125000000017,53,inv,False,other
289.11458333333354,55,inv,False,other
289.66145833333354,52,inv,False,other
290.1979166666669,53,inv,False,other
290.7083333333336,53,inv,False,other
291.9114583333336,50,inv,False,other
292.4739583333336,52,inv,False,other
293.00520833333337,55,norm,True,first
293.5677083333336,52,inv,True,first
294.8177083333336,48,inv,False,other
295.3802083333336,52,inv,False,other
295.9427083333336,55,inv,False,other
296.5520833333336,53,inv,False,other
298.0416666666666,57,shinv,True,first
298.5520833333332,52,shinv,False,other
299.07291666666697,52,inv,True,first
299.6093750000003,53,inv,False,other
300.90624999999983,55,shinv,True,first
301.34374999999983,55,shinv,False,other
301.7604166666665,52,shinv,False,other
302.1666666666665,53,shinv,False,other
303.4687499999999,57,shinv,False,other
303.9479166666665,50,shinv,False,other
304.453125,55,norm,True,first
304.9479166666667,59,norm,False,other
306.13020833333366,50,inv,True,first
306.56770833333366,53,inv,False,other
307.0468750000003,48,inv,False,other
307.5468750000003,55,inv,False,other
308.5989583333336,55,inv,False,other
309.04166666666697,48,inv,False,other
309.47916666666697,53,inv,False,other
309.97395833333366,50,inv,False,other
311.00520833333366,52,inv,False,other
311.45833333333366,52,inv,False,other
311.932291666667,53,inv,False,other
312.401041666667,50,inv,False,other
